fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,shots_on,goals_total,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,fouls_committed,fouls_drawn,passes_key,dribbles_attempts,dribbles_success,dribbles_past,penalty_commited,offsides,penalty_won
1223603,AC Milan,489,17,Christian Pulišić,https://media.api-sports.io/football/players/17.png,73.0,11,M,6.7,False,False,0,0.0,,31.0,27,0,0,0,0,,3.0,,,2.0,,,8.0,3.0,1.0,,2.0,2.0,1.0,1.0,,,
1223603,AC Milan,489,22236,Rafael Leão,https://media.api-sports.io/football/players/22236.png,90.0,10,M,7.2,False,False,0,0.0,,35.0,31,0,0,0,0,,4.0,2.0,,,,,8.0,5.0,2.0,2.0,4.0,3.0,2.0,,,1.0,
1223603,AC Milan,489,1828,Luka Jović,https://media.api-sports.io/football/players/1828.png,60.0,9,F,6.6,False,False,0,0.0,,13.0,11,1,0,0,0,,1.0,,,,,1.0,5.0,2.0,1.0,1.0,,,,,,,
1223603,AC Milan,489,36902,Tijjani Reijnders,https://media.api-sports.io/football/players/36902.png,31.0,14,M,6.9,False,True,0,0.0,,30.0,28,0,0,0,0,,1.0,1.0,,,,,2.0,,1.0,,1.0,,,1.0,,,
1223603,AC Milan,489,47300,Theo Hernández,https://media.api-sports.io/football/players/47300.png,30.0,19,D,6.9,False,True,0,0.0,,20.0,19,0,0,0,0,,,,,1.0,,,2.0,2.0,,,2.0,,,,,,
1223603,AC Milan,489,59,Álvaro Morata,https://media.api-sports.io/football/players/59.png,30.0,7,F,7.3,False,True,0,0.0,,6.0,5,1,0,0,0,,1.0,1.0,1.0,,,,3.0,,1.0,,1.0,,,,,1.0,
1223603,AC Milan,489,162106,Yunus Musah,https://media.api-sports.io/football/players/162106.png,17.0,80,M,7.7,False,True,0,1.0,,16.0,15,0,0,0,0,,2.0,,,,,,1.0,1.0,,,2.0,1.0,1.0,,,,
1223603,AC Milan,489,48389,Noah Okafor,https://media.api-sports.io/football/players/48389.png,16.0,17,F,7.5,False,True,0,0.0,,2.0,1,0,0,0,0,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,
1223603,AC Milan,489,339598,Noah Raveyre,https://media.api-sports.io/football/players/339598.png,,25,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223603,AC Milan,489,386298,Lorenzo Torriani,https://media.api-sports.io/football/players/386298.png,,96,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223603,AC Milan,489,45826,Strahinja Pavlović,https://media.api-sports.io/football/players/45826.png,,31,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223603,AC Milan,489,56473,Matteo Gabbia,https://media.api-sports.io/football/players/56473.png,,46,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223603,AC Milan,489,264472,Filippo Terracciano,https://media.api-sports.io/football/players/264472.png,,42,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223603,Torino,503,31156,Vanja Milinković-Savić,https://media.api-sports.io/football/players/31156.png,90.0,32,G,6.9,False,False,2,0.0,3.0,50.0,32,0,0,0,0,0.0,,,,,,,2.0,1.0,,,,,,1.0,,,
1223603,Torino,503,8586,Mërgim Vojvoda,https://media.api-sports.io/football/players/8586.png,90.0,27,D,6.9,False,False,0,0.0,,57.0,53,1,0,0,0,,1.0,,,,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,
1223603,Torino,503,122468,Saul Coco,https://media.api-sports.io/football/players/122468.png,90.0,23,D,7.3,False,False,0,0.0,,53.0,50,0,0,0,0,,,,,2.0,3.0,,6.0,5.0,,1.0,,,,,,,
