fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,passes_key,tackles_total,duels_total,duels_won,fouls_committed,fouls_drawn,tackles_interceptions,shots_total,shots_on,offsides,goals_total,dribbles_attempts,dribbles_success,tackles_blocks,dribbles_past,penalty_won,penalty_commited
923704,AEK Athens FC,575,606,Petros Mantalos,https://media.api-sports.io/football/players/606.png,90.0,20,F,6.7,False,False,0,,16.0,12,0,0,0,0,,,,2.0,9.0,5.0,1.0,2.0,,2.0,,,,,,,,,
923704,AEK Athens FC,575,26821,Giorgos Athanasiadis,https://media.api-sports.io/football/players/26821.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923704,AEK Athens FC,575,2688,Milad Mohammadi,https://media.api-sports.io/football/players/2688.png,1.0,3,D,,False,True,0,,1.0,1,0,0,0,0,,,,,1.0,,1.0,,,,,,,,,,,,
923704,AEK Athens FC,575,61257,Lazaros Rota,https://media.api-sports.io/football/players/61257.png,7.0,12,D,,False,True,0,,14.0,13,0,0,0,0,,,,2.0,2.0,2.0,,,,,,,,,,,,,
923704,AEK Athens FC,575,135835,Gerasimos Mitoglou,https://media.api-sports.io/football/players/135835.png,6.0,24,D,,False,True,0,,3.0,3,0,0,0,0,,,,,,,1.0,,,,,,,,,,,,
923704,AEK Athens FC,575,14700,Vedad Radonja,https://media.api-sports.io/football/players/14700.png,,37,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923704,AEK Athens FC,575,48195,Alexander Fransson,https://media.api-sports.io/football/players/48195.png,1.0,14,M,,False,True,0,,7.0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,
923704,AEK Athens FC,575,603,Christos Giousis,https://media.api-sports.io/football/players/603.png,,77,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923704,AEK Athens FC,575,93059,Levi García,https://media.api-sports.io/football/players/93059.png,14.0,7,F,6.7,False,True,0,,5.0,3,0,0,0,0,,,,,1.0,1.0,,1.0,,,,,,,,,,,
923704,AEK Athens FC,575,598,Christos Albanis,https://media.api-sports.io/football/players/598.png,,17,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923703,PAOK,619,524,Dominik Kotarski,https://media.api-sports.io/football/players/524.png,90.0,42,G,7.2,False,False,0,2.0,16.0,13,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
923703,PAOK,619,2364,Lefteris Lyratzis,https://media.api-sports.io/football/players/2364.png,80.0,19,D,6.9,False,False,0,,50.0,44,0,0,0,0,,,1.0,1.0,5.0,2.0,,1.0,,2.0,1.0,,,,,,1.0,,
923703,PAOK,619,2361,Sverrir Ingi Ingason,https://media.api-sports.io/football/players/2361.png,90.0,4,D,7.7,True,False,0,,89.0,76,0,0,0,0,,,,,8.0,6.0,2.0,,2.0,1.0,1.0,,,,,1.0,,,
923703,PAOK,619,162409,Konstantinos Koulierakis,https://media.api-sports.io/football/players/162409.png,90.0,59,D,7.5,False,False,0,,98.0,88,0,0,0,0,,,,,4.0,2.0,,1.0,3.0,1.0,1.0,,,,,,,,
923703,PAOK,619,122131,Marios Tsaousis,https://media.api-sports.io/football/players/122131.png,90.0,24,D,7.5,False,False,0,,68.0,66,0,0,0,0,,,1.0,2.0,5.0,2.0,1.0,,2.0,,,,,,,,,,
923703,PAOK,619,10036,Douglas Augusto,https://media.api-sports.io/football/players/10036.png,90.0,8,M,6.9,False,False,0,,95.0,89,0,0,0,0,,,2.0,2.0,10.0,5.0,3.0,2.0,,2.0,,,,,,,,,
923703,PAOK,619,30865,Jasmin Kurtić,https://media.api-sports.io/football/players/30865.png,90.0,27,M,7.7,False,False,0,,150.0,142,0,0,0,0,,,3.0,,3.0,1.0,,1.0,,1.0,1.0,,,,,,,,
923703,PAOK,619,24883,Khaled Narey,https://media.api-sports.io/football/players/24883.png,81.0,77,M,7.3,False,False,0,,40.0,37,0,0,0,0,,1.0,3.0,,5.0,2.0,,,,,,,,1.0,1.0,,,,
923703,PAOK,619,41582,Tiago Dantas,https://media.api-sports.io/football/players/41582.png,71.0,26,M,7.3,False,False,0,,132.0,126,0,0,0,0,,,1.0,,,,,,1.0,,,,,,,,,,
923703,PAOK,619,2368,Diego Biseswar,https://media.api-sports.io/football/players/2368.png,65.0,21,M,6.5,False,False,0,,41.0,33,0,0,0,0,,,1.0,,6.0,2.0,,2.0,,1.0,,,,,,,,,
923703,PAOK,619,46670,Brandon,https://media.api-sports.io/football/players/46670.png,71.0,71,F,7.2,False,False,0,,12.0,8,0,0,0,0,,,,,4.0,1.0,2.0,,1.0,3.0,3.0,,1.0,,,,,,
923703,PAOK,619,26853,Živko Živković,https://media.api-sports.io/football/players/26853.png,,18,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923703,PAOK,619,26916,Giannis Kargas,https://media.api-sports.io/football/players/26916.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923703,PAOK,619,46737,Joan Sastre,https://media.api-sports.io/football/players/46737.png,10.0,23,D,6.3,False,True,0,,3.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,
923703,PAOK,619,41614,Filipe Soares,https://media.api-sports.io/football/players/41614.png,19.0,50,M,7.2,False,True,0,,16.0,14,0,0,0,0,,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,
923703,PAOK,619,162410,Giannis Konstantelias,https://media.api-sports.io/football/players/162410.png,9.0,65,M,6.2,False,True,0,,3.0,3,0,0,0,0,,,,,2.0,,1.0,,,,,,,,,,,,
923703,PAOK,619,182023,Nicolás Quagliata,https://media.api-sports.io/football/players/182023.png,,30,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923703,PAOK,619,1729,Stefan Schwab,https://media.api-sports.io/football/players/1729.png,,22,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923703,PAOK,619,2371,Omar El Kaddouri,https://media.api-sports.io/football/players/2371.png,25.0,7,M,6.7,False,True,0,,12.0,10,0,0,0,0,,,,1.0,3.0,2.0,,1.0,,,,,,,,,,,
923703,PAOK,619,19624,Nélson Oliveira,https://media.api-sports.io/football/players/19624.png,19.0,9,F,6.7,False,True,0,,4.0,3,0,0,0,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
923703,Panetolikos,949,47980,Giannis Anestis,https://media.api-sports.io/football/players/47980.png,90.0,1,G,7.3,False,False,1,6.0,25.0,13,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
923703,Panetolikos,949,26744,Konstantinos Apostolakis,https://media.api-sports.io/football/players/26744.png,90.0,2,D,6.3,False,False,0,,20.0,13,1,0,0,0,,,,1.0,7.0,2.0,2.0,,3.0,,,,,,,,,,
923703,Panetolikos,949,48044,Jacob Une Larsson,https://media.api-sports.io/football/players/48044.png,90.0,16,D,6.9,False,False,0,,22.0,17,0,0,0,0,,,,1.0,2.0,2.0,,1.0,1.0,,,,,,,1.0,,,
923703,Panetolikos,949,51295,Derek Cornelius,https://media.api-sports.io/football/players/51295.png,90.0,13,D,6.9,False,False,0,,23.0,16,0,0,0,0,,,,1.0,2.0,2.0,,,,,,,,,,,,,
923703,Panetolikos,949,91250,Diamantis Chouchoumis,https://media.api-sports.io/football/players/91250.png,90.0,3,D,6.9,False,False,0,,19.0,9,0,0,0,0,,,,2.0,4.0,3.0,1.0,1.0,3.0,,,,,,,,,,
923703,Panetolikos,949,26776,Jorge Díaz,https://media.api-sports.io/football/players/26776.png,71.0,11,M,6.6,True,False,0,,14.0,11,0,0,0,0,,,,2.0,7.0,3.0,1.0,1.0,,,,,,,,1.0,1.0,,
923703,Panetolikos,949,27539,Deybi Flores,https://media.api-sports.io/football/players/27539.png,90.0,20,M,7.3,False,False,0,,34.0,20,0,0,0,0,,,1.0,5.0,6.0,6.0,,1.0,,1.0,,,,,,,,,
923703,Panetolikos,949,43078,Sebastian Mladen,https://media.api-sports.io/football/players/43078.png,81.0,5,M,6.7,False,False,0,,11.0,8,0,0,0,0,,,1.0,,3.0,,1.0,,,,,,,,,2.0,,,
923703,Panetolikos,949,26777,Frederico Duarte,https://media.api-sports.io/football/players/26777.png,81.0,14,F,6.9,False,False,0,,15.0,11,1,0,0,0,,,,2.0,6.0,3.0,1.0,1.0,,2.0,1.0,,,,,,,,
923703,Panetolikos,949,2381,Nikolaos Karelis,https://media.api-sports.io/football/players/2381.png,82.0,7,F,6.7,False,False,0,,16.0,11,0,0,0,0,,,,,12.0,5.0,1.0,3.0,1.0,,,,,,,,,,
923703,Panetolikos,949,26733,Ilias Chatzitheodoridis,https://media.api-sports.io/football/players/26733.png,57.0,12,F,6.6,False,False,0,,10.0,3,0,0,0,0,,,1.0,,,,,,3.0,,,,,,,,,,
923703,Panetolikos,949,315367,Vangelis Kontogiannis,https://media.api-sports.io/football/players/315367.png,,99,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923703,Panetolikos,949,26769,Georgios Liavas,https://media.api-sports.io/football/players/26769.png,,54,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923703,Panetolikos,949,32132,Ivan Varone,https://media.api-sports.io/football/players/32132.png,9.0,8,M,6.5,False,True,0,,6.0,4,0,0,0,0,,,,,2.0,1.0,1.0,,,,,,,,,,,,
923703,Panetolikos,949,1614,Giorgos Xenidis,https://media.api-sports.io/football/players/1614.png,9.0,23,M,6.3,False,True,0,,2.0,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923703,Panetolikos,949,26782,Angelos Tsingaras,https://media.api-sports.io/football/players/26782.png,,37,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923703,Panetolikos,949,14654,Nadrey Dago,https://media.api-sports.io/football/players/14654.png,33.0,10,F,6.7,False,True,0,,7.0,6,0,0,0,0,,,,,4.0,2.0,1.0,,,,,,,2.0,1.0,,,,
923703,Panetolikos,949,24617,Levan Shengelia,https://media.api-sports.io/football/players/24617.png,19.0,27,M,6.9,False,True,0,,8.0,7,0,0,0,0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,
923703,Panetolikos,949,96450,João Pedro Silva,https://media.api-sports.io/football/players/96450.png,8.0,9,F,6.3,False,True,0,,3.0,1,0,0,0,0,,,,,2.0,1.0,,,,,,,,,,,,,
923703,Panetolikos,949,47654,Jonathan Morsay,https://media.api-sports.io/football/players/47654.png,,25,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923702,Panathinaikos,617,31538,Alberto Brignoli,https://media.api-sports.io/football/players/31538.png,90.0,91,G,7.3,False,False,0,1.0,26.0,17,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
923702,Panathinaikos,617,26848,Giannis Kotsiras,https://media.api-sports.io/football/players/26848.png,90.0,27,D,7.5,False,False,0,,82.0,69,0,0,0,0,,,1.0,1.0,4.0,4.0,,2.0,1.0,,,,,1.0,1.0,,,,
923702,Panathinaikos,617,14417,Zvonimir Šarlija,https://media.api-sports.io/football/players/14417.png,90.0,31,D,7,False,False,0,,69.0,65,1,0,0,0,,,,,1.0,,1.0,,1.0,,,,,,,,,,
923702,Panathinaikos,617,824,Hörður Magnússon,https://media.api-sports.io/football/players/824.png,32.0,23,D,6.6,False,False,0,,19.0,16,0,0,0,0,,,,,1.0,,1.0,,1.0,,,,,,,,,,
923702,Panathinaikos,617,46819,Juankar,https://media.api-sports.io/football/players/46819.png,90.0,3,D,7.5,False,False,0,,53.0,43,0,0,0,0,,,,3.0,4.0,4.0,,1.0,,1.0,1.0,,,,,,,,
923702,Panathinaikos,617,26751,Dimitrios Kourbelis,https://media.api-sports.io/football/players/26751.png,84.0,21,M,6.5,True,False,0,,39.0,34,0,0,0,0,,,,,8.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,,
923702,Panathinaikos,617,47415,Rubén Pérez,https://media.api-sports.io/football/players/47415.png,90.0,4,M,7.2,False,False,0,,71.0,66,0,0,0,0,,,,,4.0,2.0,2.0,2.0,4.0,,,,,,,,,,
923702,Panathinaikos,617,56025,Adam Gnezda Čerin,https://media.api-sports.io/football/players/56025.png,90.0,16,M,7.3,False,False,0,,44.0,41,0,0,0,0,,,2.0,1.0,5.0,3.0,,1.0,3.0,1.0,1.0,,,1.0,1.0,,,,
923702,Panathinaikos,617,6252,Sebastián Palacios,https://media.api-sports.io/football/players/6252.png,90.0,34,F,7.7,False,False,0,,27.0,23,0,0,0,0,,,3.0,2.0,6.0,5.0,,3.0,,1.0,,,,,,,,,
923702,Panathinaikos,617,56026,Andraž Šporar,https://media.api-sports.io/football/players/56026.png,84.0,9,F,6.6,False,False,0,,15.0,8,0,0,0,0,,,,,4.0,2.0,2.0,1.0,,3.0,,,,1.0,1.0,,,1.0,
923702,Panathinaikos,617,36848,Aitor Cantalapiedra,https://media.api-sports.io/football/players/36848.png,77.0,22,F,7.9,False,False,0,,31.0,26,0,0,1,0,,,4.0,,4.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,
923702,Panathinaikos,617,1589,Yury Lodygin,https://media.api-sports.io/football/players/1589.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923702,Panathinaikos,617,135839,Giorgos Vagiannidis,https://media.api-sports.io/football/players/135839.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923702,Panathinaikos,617,47126,Cristian Ganea,https://media.api-sports.io/football/players/47126.png,,11,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923702,Panathinaikos,617,26741,Achilleas Poungouras,https://media.api-sports.io/football/players/26741.png,58.0,44,D,7.3,False,True,0,,39.0,38,0,0,0,0,,,,4.0,4.0,4.0,,,1.0,,,,,,,,,,
923702,Panathinaikos,617,6412,Facundo Sánchez,https://media.api-sports.io/football/players/6412.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923702,Panathinaikos,617,135842,Sotiris Alexandropoulos,https://media.api-sports.io/football/players/135842.png,6.0,6,M,,False,True,0,,5.0,3,0,0,0,0,,,,,1.0,1.0,,1.0,,,,,,,,,,,
923702,Panathinaikos,617,349988,Leandro Frroku,https://media.api-sports.io/football/players/349988.png,,90,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923702,Panathinaikos,617,2183,Benjamin Verbič,https://media.api-sports.io/football/players/2183.png,13.0,77,M,6.7,False,True,0,,7.0,4,0,0,0,0,,,,1.0,5.0,4.0,,3.0,,,,,,,,,,,
923702,Panathinaikos,617,26965,Fotis Ioannidis,https://media.api-sports.io/football/players/26965.png,6.0,7,F,,False,True,0,,,,0,0,0,0,,,,,1.0,,,,,,,,,1.0,,,,,
923702,Ionikos,7513,1587,Lefteris Choutesiotis,https://media.api-sports.io/football/players/1587.png,90.0,94,G,6.2,False,False,1,2.0,24.0,19,0,0,0,0,0.0,,,,1.0,,1.0,,,,,,,,,,,,1.0
923702,Ionikos,7513,22012,Jacques-Alaixys Romao,https://media.api-sports.io/football/players/22012.png,90.0,24,D,7.2,False,False,0,,33.0,33,0,0,0,0,,,,2.0,5.0,2.0,1.0,,5.0,,,,,,,1.0,1.0,,
923702,Ionikos,7513,590,Dmytro Chygrynskiy,https://media.api-sports.io/football/players/590.png,90.0,16,D,7.2,False,False,0,,24.0,19,0,0,0,0,,,,,1.0,,1.0,,5.0,,,,,,,1.0,,,
923702,Ionikos,7513,8977,Fabien Antunes,https://media.api-sports.io/football/players/8977.png,90.0,6,D,7.2,False,False,0,,38.0,31,1,0,0,0,,,,2.0,2.0,2.0,,,5.0,,,,,,,,,,
923702,Ionikos,7513,40369,Georgios Mygas,https://media.api-sports.io/football/players/40369.png,90.0,22,M,6.2,False,False,0,,28.0,23,0,0,0,0,,,,1.0,8.0,1.0,2.0,,1.0,1.0,,,,2.0,,1.0,1.0,,
923702,Ionikos,7513,25125,Aias Aosman,https://media.api-sports.io/football/players/25125.png,90.0,77,M,6.2,False,False,0,,16.0,10,1,0,0,0,,,,,5.0,1.0,3.0,1.0,3.0,,,,,,,,,,
923702,Ionikos,7513,30993,Zinédine Machach,https://media.api-sports.io/football/players/30993.png,87.0,8,M,6.9,False,False,0,,38.0,29,0,0,0,0,,,1.0,1.0,5.0,3.0,2.0,2.0,2.0,,,,,,,,,,
923702,Ionikos,7513,6183,Javier Mendoza,https://media.api-sports.io/football/players/6183.png,60.0,10,M,6.5,False,False,0,,21.0,18,1,0,0,0,,,,,5.0,3.0,1.0,2.0,1.0,,,,,,,,1.0,,
923702,Ionikos,7513,56113,Georgios Valerianos,https://media.api-sports.io/football/players/56113.png,90.0,15,M,6.9,True,False,0,,30.0,25,0,0,0,0,,,1.0,,4.0,1.0,3.0,1.0,2.0,,,,,,,,,,
923702,Ionikos,7513,27019,Vasilios Mantzis,https://media.api-sports.io/football/players/27019.png,87.0,99,F,6.6,False,False,0,,19.0,11,0,0,0,0,,,,1.0,4.0,2.0,,1.0,,1.0,1.0,,,,,,,,
923702,Ionikos,7513,41287,Nikos Ioannidis,https://media.api-sports.io/football/players/41287.png,60.0,9,F,6.9,False,False,0,,20.0,13,0,0,0,0,,,1.0,,2.0,2.0,1.0,2.0,,2.0,,,,,,,,,
923702,Ionikos,7513,304455,Georgios Christodoulou,https://media.api-sports.io/football/players/304455.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923702,Ionikos,7513,147959,Armando Perlleshi,https://media.api-sports.io/football/players/147959.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923702,Ionikos,7513,287906,Konstantinos Tsirigotis,https://media.api-sports.io/football/players/287906.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923702,Ionikos,7513,88664,Georgios Servilakis,https://media.api-sports.io/football/players/88664.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923702,Ionikos,7513,6537,Federico Milo,https://media.api-sports.io/football/players/6537.png,30.0,25,D,6.5,False,True,0,,4.0,1,1,0,0,0,,,,,4.0,,3.0,,1.0,,,,,,,1.0,,,
923702,Ionikos,7513,272563,Sotirios Kokkinis,https://media.api-sports.io/football/players/272563.png,3.0,11,M,,False,True,0,,6.0,5,0,0,0,0,,,,1.0,4.0,1.0,,,,,,,,1.0,,,,,
923702,Ionikos,7513,342872,Christos Ioannidis,https://media.api-sports.io/football/players/342872.png,,23,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923702,Ionikos,7513,27125,Christos Eleftheriadis,https://media.api-sports.io/football/players/27125.png,3.0,91,M,,False,True,0,,1.0,1,0,0,0,0,,,,,1.0,,,,,,,1.0,,,,,,,
923702,Ionikos,7513,28629,Reagy Ofosu,https://media.api-sports.io/football/players/28629.png,30.0,7,F,6.3,False,True,0,,7.0,4,0,0,0,0,,,,,1.0,,1.0,,1.0,,,,,,,,,,
923698,Aris Thessalonikis,1123,68180,Julián Cuesta,https://media.api-sports.io/football/players/68180.png,90.0,23,G,7.9,True,False,0,5.0,33.0,23,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
923698,Aris Thessalonikis,1123,19348,Moses Odubajo,https://media.api-sports.io/football/players/19348.png,90.0,22,D,7,False,False,0,,33.0,29,0,0,0,0,,1.0,2.0,,4.0,2.0,,2.0,,,,,,,,1.0,,,
923698,Aris Thessalonikis,1123,9914,Fabiano,https://media.api-sports.io/football/players/9914.png,90.0,4,D,7.5,False,False,0,,64.0,58,0,0,0,0,,,1.0,1.0,5.0,3.0,2.0,,1.0,,,,,,,1.0,,,
923698,Aris Thessalonikis,1123,798,Jakub Brabec,https://media.api-sports.io/football/players/798.png,90.0,14,D,7.2,False,False,0,,84.0,76,0,0,0,0,,,,,5.0,3.0,2.0,1.0,3.0,,,,,,,1.0,,,
923698,Aris Thessalonikis,1123,93060,Marvin Peersman,https://media.api-sports.io/football/players/93060.png,82.0,43,D,7.3,False,False,0,,44.0,39,0,0,0,0,,,,1.0,9.0,8.0,1.0,6.0,1.0,,,,,,,,,,
923698,Aris Thessalonikis,1123,20863,Daniel Mancini,https://media.api-sports.io/football/players/20863.png,90.0,7,M,8,False,False,0,,30.0,22,0,0,0,0,,,1.0,,10.0,1.0,3.0,1.0,1.0,3.0,2.0,,2.0,,,,2.0,,
923698,Aris Thessalonikis,1123,47462,Cheick Doukouré,https://media.api-sports.io/football/players/47462.png,90.0,8,M,7.2,False,False,0,,56.0,49,1,0,0,0,,,,2.0,11.0,3.0,6.0,1.0,6.0,,,,,,,1.0,,,
923698,Aris Thessalonikis,1123,30404,Bryan Dabo,https://media.api-sports.io/football/players/30404.png,45.0,6,M,6.7,False,False,0,,37.0,32,0,0,0,0,,,,,3.0,1.0,,1.0,1.0,,,,,,,,,,
923698,Aris Thessalonikis,1123,298,Rafael Camacho,https://media.api-sports.io/football/players/298.png,45.0,64,M,6.9,False,False,0,,16.0,10,0,0,0,0,,,,,2.0,2.0,,,,1.0,1.0,,,1.0,1.0,,,,
923698,Aris Thessalonikis,1123,18810,Andre Gray,https://media.api-sports.io/football/players/18810.png,83.0,9,F,8.7,False,False,0,,12.0,9,0,0,0,0,,1.0,2.0,,2.0,1.0,,1.0,,4.0,2.0,1.0,1.0,,,,,,
923698,Aris Thessalonikis,1123,27760,Luis Palma,https://media.api-sports.io/football/players/27760.png,74.0,17,F,7.2,False,False,0,,28.0,26,0,0,0,0,,1.0,3.0,,9.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,,
923698,Aris Thessalonikis,1123,2357,Marios Siampanis,https://media.api-sports.io/football/players/2357.png,,99,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923698,Aris Thessalonikis,1123,21008,Salem M'Bakata,https://media.api-sports.io/football/players/21008.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923698,Aris Thessalonikis,1123,24217,Bradley Mazikou,https://media.api-sports.io/football/players/24217.png,8.0,18,D,6.2,False,True,0,,7.0,5,0,0,0,0,,,,,2.0,,,,,,,,,,,,,,
923698,Aris Thessalonikis,1123,361494,Konstantinos Tanoulis,https://media.api-sports.io/football/players/361494.png,,50,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923698,Aris Thessalonikis,1123,68193,Mateo García,https://media.api-sports.io/football/players/68193.png,,10,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923698,Aris Thessalonikis,1123,22146,Manu García,https://media.api-sports.io/football/players/22146.png,45.0,19,M,7.2,False,True,0,,26.0,19,0,0,0,0,,,2.0,1.0,5.0,4.0,,3.0,,,,,,,,,,,
923698,Aris Thessalonikis,1123,660,Pape Cheikh,https://media.api-sports.io/football/players/660.png,45.0,24,M,6.9,False,True,0,,35.0,33,0,0,0,0,,,,1.0,3.0,2.0,,1.0,1.0,,,,,1.0,,,,,
923698,Aris Thessalonikis,1123,374953,Christos Chatziioannou,https://media.api-sports.io/football/players/374953.png,7.0,21,F,,False,True,0,,7.0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,
923698,Aris Thessalonikis,1123,31032,Gervinho,https://media.api-sports.io/football/players/31032.png,16.0,27,F,6.3,False,True,0,,12.0,11,0,0,0,0,,,,,2.0,2.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,
923698,Levadiakos,957,77028,Matej Marković,https://media.api-sports.io/football/players/77028.png,90.0,44,G,6.3,False,False,3,3.0,22.0,13,0,0,0,0,0.0,,,,1.0,1.0,,1.0,,,,,,,,,,,
923698,Levadiakos,957,68185,Dimitris Konstantinidis,https://media.api-sports.io/football/players/68185.png,90.0,32,D,6.2,False,False,0,,30.0,24,1,0,0,0,,,1.0,,3.0,,1.0,,,1.0,,,,,,3.0,1.0,,
923698,Levadiakos,957,2338,Paulo Vinícius,https://media.api-sports.io/football/players/2338.png,90.0,5,D,6.7,False,False,0,,40.0,36,0,0,0,0,,,1.0,,2.0,1.0,,,3.0,,,,,,,,,,
923698,Levadiakos,957,26920,Themistoklis Tzimopoulos,https://media.api-sports.io/football/players/26920.png,90.0,22,D,6.9,False,False,0,,43.0,35,0,0,0,0,,,,2.0,4.0,3.0,1.0,,3.0,1.0,1.0,,,,,,,,
923698,Levadiakos,957,26962,Marios Vichos,https://media.api-sports.io/football/players/26962.png,90.0,3,D,6.3,False,False,0,,23.0,13,0,0,0,0,,,1.0,1.0,6.0,6.0,,2.0,,1.0,,,,2.0,2.0,,,,
923698,Levadiakos,957,27640,Alfredo Mejía,https://media.api-sports.io/football/players/27640.png,90.0,12,M,6.2,True,False,0,,52.0,43,0,0,0,0,,,,1.0,6.0,2.0,2.0,,,,,,,,,,1.0,,
923698,Levadiakos,957,27334,Panagiotis Symelidis,https://media.api-sports.io/football/players/27334.png,77.0,31,M,7.2,False,False,0,,30.0,25,1,0,0,0,,,2.0,4.0,13.0,11.0,1.0,6.0,,1.0,1.0,,,,,,,,
923698,Levadiakos,957,11026,Anthony Belmonte,https://media.api-sports.io/football/players/11026.png,58.0,77,M,6.7,False,False,0,,20.0,17,1,0,0,0,,,2.0,,5.0,1.0,4.0,,1.0,1.0,,,,,,,,,
923698,Levadiakos,957,161847,Georgios Vrakas,https://media.api-sports.io/football/players/161847.png,77.0,19,F,6.5,False,False,0,,18.0,13,0,0,0,0,,,,1.0,5.0,1.0,2.0,,,,,,,,,,1.0,,
923698,Levadiakos,957,27209,Konstantinos Doumtsios,https://media.api-sports.io/football/players/27209.png,90.0,27,F,6.9,False,False,0,,19.0,15,0,0,0,0,,,1.0,1.0,7.0,3.0,1.0,2.0,,2.0,2.0,1.0,,,,,,,
923698,Levadiakos,957,43001,Thierry Moutinho,https://media.api-sports.io/football/players/43001.png,62.0,20,F,6.9,False,False,0,,23.0,18,0,0,0,0,,,1.0,3.0,6.0,3.0,1.0,,,1.0,1.0,,,,,,,,
923698,Levadiakos,957,45552,Stefan Stojanović,https://media.api-sports.io/football/players/45552.png,,97,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923698,Levadiakos,957,27002,Antonis Dentakis,https://media.api-sports.io/football/players/27002.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923698,Levadiakos,957,27085,Patrick Bahanack,https://media.api-sports.io/football/players/27085.png,,29,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923698,Levadiakos,957,10224,Régis,https://media.api-sports.io/football/players/10224.png,13.0,7,F,6.9,False,True,0,,11.0,8,0,0,0,0,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,
923698,Levadiakos,957,162775,Christos Voutsas,https://media.api-sports.io/football/players/162775.png,13.0,18,M,6.5,False,True,0,,7.0,7,0,0,0,0,,,,,3.0,,3.0,,,,,,,,,,,,
923698,Levadiakos,957,26957,Giorgos Nikas,https://media.api-sports.io/football/players/26957.png,28.0,8,M,6.3,False,True,0,,9.0,7,0,0,0,0,,,1.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,
923698,Levadiakos,957,26948,Panagiotis Liagas,https://media.api-sports.io/football/players/26948.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
923698,Levadiakos,957,19761,Kazenga LuaLua,https://media.api-sports.io/football/players/19761.png,32.0,25,M,6.7,False,True,0,,13.0,9,0,0,0,0,,,,1.0,6.0,4.0,1.0,3.0,1.0,1.0,,,,,,,,,
