fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,away_team,away_team_id,away_team_flag,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_insidebox,home_shots_outsidebox,home_fouls,home_corner_kicks,home_offsides,home_ball_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes,home_counter_attacks,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_insidebox,away_shots_outsidebox,away_fouls,away_corner_kicks,away_offsides,away_ball_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes,home_points,away_points,home_goals_for,away_goals_for,home_goals_against,away_goals_against,home_played,away_played,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_goals_diff,away_goals_diff,home_rank,away_rank
29200,2019-02-04 20:00:00+00:00,1549310400,FT,90,1549310400,1549314000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 22,Sardegna Arena,Cagliari,883,"Paolo Valeri, Italy",Cagliari,490,https://media.api-sports.io/football/teams/490.png,Atalanta,499,https://media.api-sports.io/football/teams/499.png,0,1,0,0,0,1,2,5,8.0,1,6.0,2.0,18,2,2.0,0.39,0.0,0.0,5,418.0,323.0,0.77,,6,2,10.0,2,7.0,3.0,11,4,2.0,0.61,2.0,0.0,2,638.0,555.0,0.87,2399,4034,2107,4513,3162,2698,2225,2225,584,1169,647,527,994,529,-1055,1815,15,3
29215,2019-02-07 19:30:00+00:00,1549567800,FT,90,1549567800,1549571400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 23,Stadio Olimpico,Rome,,"Daniele Chiffi, Italy",Lazio,487,https://media.api-sports.io/football/teams/487.png,Empoli,511,https://media.api-sports.io/football/teams/511.png,1,0,1,0,1,0,4,5,10.0,1,9.0,1.0,13,3,7.0,0.5,1.0,0.0,1,478.0,399.0,0.83,,1,2,7.0,4,6.0,1.0,8,2,0.0,0.5,1.0,0.0,3,477.0,395.0,0.83,3457,2222,3279,2985,2693,4104,2226,2226,996,584,469,470,761,1172,586,-1119,8,18
29213,2019-02-08 19:30:00+00:00,1549654200,FT,90,1549654200,1549657800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 23,Marc'Antonio Bentegodi,Verona,,"Rosario Abisso, Italy",Chievo,491,https://media.api-sports.io/football/teams/491.png,As Roma,497,https://media.api-sports.io/football/teams/497.png,0,3,0,2,0,3,5,5,16.0,6,5.0,11.0,6,7,3.0,0.48,1.0,0.0,4,464.0,372.0,0.8,,7,6,15.0,2,13.0,2.0,8,7,2.0,0.52,2.0,0.0,5,494.0,397.0,0.8,1172,3863,1469,3869,4394,2814,2226,2226,117,1053,821,704,1288,469,-2925,1055,20,6
29214,2019-02-09 17:00:00+00:00,1549731600,FT,90,1549731600,1549735200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 23,Stadio Artemio Franchi,Florence,,"Gianpaolo Calvarese, Italy",Fiorentina,502,https://media.api-sports.io/football/teams/502.png,Napoli,492,https://media.api-sports.io/football/teams/492.png,0,0,0,0,0,0,3,7,15.0,5,9.0,6.0,9,5,1.0,0.4,2.0,0.0,4,336.0,241.0,0.72,,4,7,13.0,2,8.0,5.0,18,5,0.0,0.6,4.0,0.0,3,513.0,416.0,0.81,2409,4633,2759,4334,2635,2106,2226,2226,471,1408,996,409,759,409,124,2228,14,2
29216,2019-02-09 19:30:00+00:00,1549740600,FT,90,1549740600,1549744200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 23,Ennio Tardini,Parma,,"Massimiliano Irrati, Italy",Parma,523,https://media.api-sports.io/football/teams/523.png,Inter,505,https://media.api-sports.io/football/teams/505.png,0,1,0,0,0,1,1,3,8.0,4,6.0,2.0,17,2,1.0,0.34,2.0,0.0,4,297.0,220.0,0.74,,6,9,18.0,3,11.0,7.0,12,10,2.0,0.66,2.0,0.0,1,543.0,472.0,0.87,2407,4042,2402,3337,3568,1930,2226,2226,588,1172,643,526,995,528,-1166,1407,16,4
29212,2019-02-10 11:30:00+00:00,1549798200,FT,90,1549798200,1549801800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 23,Stadio Renato Dall'Ara,Bologna,881,"Gianluca Rocchi, Italy",Bologna,500,https://media.api-sports.io/football/teams/500.png,Genoa,495,https://media.api-sports.io/football/teams/495.png,1,1,1,1,1,1,3,6,12.0,3,10.0,2.0,17,13,2.0,0.61,2.0,0.0,4,501.0,399.0,0.8,,5,5,14.0,4,5.0,9.0,15,3,1.0,0.39,2.0,0.0,2,323.0,222.0,0.69,2569,2228,2801,2291,3282,3345,2226,2226,641,470,646,818,939,938,-481,-1054,10,17
29219,2019-02-10 14:00:00+00:00,1549807200,FT,90,1549807200,1549810800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 23,Stadio Olimpico Grande Torino,Torino,943,"Marco Guida, Italy",Torino,503,https://media.api-sports.io/football/teams/503.png,Udinese,494,https://media.api-sports.io/football/teams/494.png,1,0,1,0,1,0,7,5,17.0,5,11.0,6.0,20,9,0.0,0.59,2.0,0.0,3,456.0,377.0,0.83,,4,9,14.0,1,6.0,8.0,21,2,3.0,0.41,4.0,1.0,6,312.0,231.0,0.74,3685,2513,3043,2280,2168,3104,2226,2226,935,642,880,587,411,997,875,-824,7,12
29217,2019-02-10 14:00:00+00:00,1549807200,FT,90,1549807200,1549810800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 23,Luigi Ferraris,Genova,,"Livio Marinelli, Italy",Sampdoria,498,https://media.api-sports.io/football/teams/498.png,Frosinone,512,https://media.api-sports.io/football/teams/512.png,0,1,0,1,0,1,7,6,16.0,3,11.0,5.0,9,9,2.0,0.72,3.0,0.0,0,697.0,605.0,0.87,,1,4,5.0,0,5.0,0.0,22,2,7.0,0.28,3.0,0.0,7,258.0,169.0,0.66,3107,1463,3519,1698,2987,4045,2226,2226,879,292,470,587,877,1347,532,-2347,9,19
29211,2019-02-10 14:00:00+00:00,1549807200,FT,90,1549807200,1549810800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 23,Stadio Atleti Azzurri d'Italia,Bergamo,,"Davide Massa, Italy",Atalanta,499,https://media.api-sports.io/football/teams/499.png,Spal,493,https://media.api-sports.io/football/teams/493.png,2,1,0,1,2,1,4,4,13.0,5,9.0,4.0,15,9,9.0,0.61,1.0,0.0,1,539.0,459.0,0.85,,2,3,7.0,2,6.0,1.0,12,4,3.0,0.39,3.0,0.0,2,347.0,266.0,0.77,4037,2458,4514,2571,2698,3278,2226,2226,1170,643,527,529,529,1054,1816,-707,3,13
29218,2019-02-10 17:00:00+00:00,1549818000,FT,90,1549818000,1549821600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 23,Mapei Stadium – Città del Tricolore,Reggio Emilia,935,"Paolo Silvio Mazzoleni, Italy",Sassuolo,488,https://media.api-sports.io/football/teams/488.png,Juventus,496,https://media.api-sports.io/football/teams/496.png,0,3,0,1,0,3,2,5,9.0,2,3.0,6.0,19,8,1.0,0.49,3.0,0.0,2,524.0,448.0,0.85,,5,6,14.0,3,10.0,4.0,9,4,3.0,0.51,2.0,0.0,2,535.0,448.0,0.84,2524,5280,3108,4106,3513,1755,2226,2226,529,1643,937,351,760,232,-405,2351,11,1
29210,2019-02-10 19:30:00+00:00,1549827000,FT,90,1549827000,1549830600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 23,San Siro/Giuseppe Meazza,Milan,,"Federico La Penna, Italy",Ac Milan,489,https://media.api-sports.io/football/teams/489.png,Cagliari,490,https://media.api-sports.io/football/teams/490.png,3,0,2,0,3,0,11,8,19.0,0,11.0,8.0,12,2,1.0,0.52,0.0,0.0,2,528.0,454.0,0.86,,2,5,9.0,2,8.0,1.0,11,5,1.0,0.48,1.0,0.0,9,459.0,385.0,0.84,3980,2399,3219,2107,2109,3163,2226,2226,1111,584,647,647,468,995,1110,-1056,5,15
29225,2019-02-15 19:30:00+00:00,1550259000,FT,90,1550259000,1550262600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 24,Allianz Stadium,Turin,,"Antonio Giua, Italy",Juventus,496,https://media.api-sports.io/football/teams/496.png,Frosinone,512,https://media.api-sports.io/football/teams/512.png,3,0,2,0,3,0,9,5,18.0,4,9.0,9.0,13,5,3.0,0.6,2.0,0.0,1,596.0,519.0,0.87,,1,10,15.0,4,7.0,8.0,18,7,0.0,0.4,3.0,0.0,6,371.0,297.0,0.8,5283,1466,4109,1699,1755,4045,2227,2227,1644,293,351,587,232,1347,2354,-2346,1,19
29221,2019-02-16 17:00:00+00:00,1550336400,FT,90,1550336400,1550340000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 24,Sardegna Arena,Cagliari,883,"Lorenzo Manganelli,",Cagliari,490,https://media.api-sports.io/football/teams/490.png,Parma,523,https://media.api-sports.io/football/teams/523.png,2,1,0,1,2,1,3,11,16.0,2,8.0,8.0,22,1,2.0,0.58,5.0,1.0,2,472.0,357.0,0.76,,3,3,9.0,3,6.0,3.0,11,4,5.0,0.42,1.0,0.0,1,335.0,231.0,0.69,2399,2407,2107,2402,3166,3569,2227,2227,584,588,647,643,996,996,-1059,-1167,15,16
29220,2019-02-16 19:30:00+00:00,1550345400,FT,90,1550345400,1550349000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 24,Stadio Atleti Azzurri d'Italia,Bergamo,,"Fabrizio Pasqua, Italy",Atalanta,499,https://media.api-sports.io/football/teams/499.png,Ac Milan,489,https://media.api-sports.io/football/teams/489.png,1,3,1,1,1,3,5,6,14.0,3,9.0,5.0,10,5,0.0,0.59,1.0,0.0,0,599.0,515.0,0.86,,3,3,7.0,1,5.0,2.0,9,2,2.0,0.41,2.0,0.0,4,399.0,314.0,0.79,4040,3983,4516,3222,2699,2109,2227,2227,1171,1112,527,647,529,468,1817,1113,3,5
29228,2019-02-17 11:30:00+00:00,1550403000,FT,90,1550403000,1550406600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 24,Stadio Paolo Mazza,Ferrara,938,"Luca J. Pairetto, Italy",Spal,493,https://media.api-sports.io/football/teams/493.png,Fiorentina,502,https://media.api-sports.io/football/teams/502.png,1,4,1,1,1,4,4,3,10.0,3,5.0,5.0,14,3,1.0,0.52,3.0,0.0,3,381.0,299.0,0.78,,8,10,23.0,5,16.0,7.0,14,10,1.0,0.48,4.0,0.0,3,332.0,259.0,0.78,2458,2410,2572,2759,3280,2635,2227,2227,643,471,529,997,1055,759,-708,124,13,14
29223,2019-02-17 14:00:00+00:00,1550412000,FT,90,1550412000,1550415600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 24,Luigi Ferraris,Genova,,"Luca Banti, Italy",Genoa,495,https://media.api-sports.io/football/teams/495.png,Lazio,487,https://media.api-sports.io/football/teams/487.png,2,1,0,1,2,1,7,9,20.0,4,12.0,8.0,13,7,0.0,0.45,3.0,0.0,4,394.0,293.0,0.74,,5,2,7.0,0,4.0,3.0,12,3,3.0,0.55,2.0,0.0,5,475.0,376.0,0.79,2229,3460,2292,3280,3346,2693,2227,2227,470,997,819,469,938,761,-1054,587,17,8
29229,2019-02-17 14:00:00+00:00,1550412000,FT,90,1550412000,1550415600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 24,Dacia Arena,Udine,928,"Paolo Valeri, Italy",Udinese,494,https://media.api-sports.io/football/teams/494.png,Chievo,491,https://media.api-sports.io/football/teams/491.png,1,0,0,0,1,0,6,6,13.0,1,5.0,8.0,12,6,1.0,0.43,5.0,0.0,7,344.0,244.0,0.71,,7,9,22.0,6,11.0,11.0,21,4,0.0,0.57,4.0,0.0,5,448.0,344.0,0.77,2513,1172,2280,1469,3105,4397,2227,2227,642,117,587,821,998,1289,-825,-2928,12,20
29222,2019-02-17 14:00:00+00:00,1550412000,FT,90,1550412000,1550415600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 24,Carlo Castellani,Empoli,,"Maurizio Mariani, Italy",Empoli,511,https://media.api-sports.io/football/teams/511.png,Sassuolo,488,https://media.api-sports.io/football/teams/488.png,3,0,2,0,3,0,5,1,7.0,1,7.0,0.0,12,3,2.0,0.33,1.0,0.0,2,326.0,253.0,0.78,,2,4,8.0,2,4.0,4.0,11,3,3.0,0.67,3.0,0.0,2,675.0,601.0,0.89,2222,2524,2985,3108,4105,3516,2227,2227,584,529,470,937,1173,761,-1120,-408,18,11
29224,2019-02-17 17:00:00+00:00,1550422800,FT,90,1550422800,1550426400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 24,San Siro/Giuseppe Meazza,Milan,,"Daniele Doveri, Italy",Inter,505,https://media.api-sports.io/football/teams/505.png,Sampdoria,498,https://media.api-sports.io/football/teams/498.png,2,1,0,0,2,1,6,7,17.0,4,9.0,8.0,13,9,3.0,0.47,3.0,0.0,1,414.0,337.0,0.81,,2,5,13.0,6,6.0,7.0,10,5,2.0,0.53,1.0,0.0,4,462.0,378.0,0.82,4045,3107,3338,3519,1930,2988,2227,2227,1173,879,526,470,528,878,1408,531,4,9
29226,2019-02-17 19:30:00+00:00,1550431800,FT,90,1550431800,1550435400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 24,Stadio San Paolo,Naples,,"Michael Fabbri, Italy",Napoli,492,https://media.api-sports.io/football/teams/492.png,Torino,503,https://media.api-sports.io/football/teams/503.png,0,0,0,0,0,0,9,8,26.0,9,16.0,10.0,18,15,4.0,0.64,5.0,0.0,1,526.0,459.0,0.87,,1,5,10.0,4,6.0,4.0,13,4,0.0,0.36,3.0,0.0,9,293.0,221.0,0.75,4634,3688,4334,3044,2106,2168,2227,2227,1408,936,410,880,409,411,2228,876,2,7
29227,2019-02-18 19:30:00+00:00,1550518200,FT,90,1550518200,1550521800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 24,Stadio Olimpico,Rome,,"Marco Di Bello, Italy",As Roma,497,https://media.api-sports.io/football/teams/497.png,Bologna,500,https://media.api-sports.io/football/teams/500.png,2,1,0,0,2,1,4,6,14.0,4,10.0,4.0,15,9,0.0,0.51,3.0,0.0,6,376.0,290.0,0.77,,7,5,20.0,8,12.0,8.0,15,7,0.0,0.49,4.0,0.0,2,359.0,274.0,0.76,3866,2570,3872,2802,2814,3283,2227,2227,1054,641,704,647,469,939,1058,-481,6,10
29230,2019-02-22 19:30:00+00:00,1550863800,FT,90,1550863800,1550867400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 25,San Siro/Giuseppe Meazza,Milan,,"Piero Giacomelli, Italy",Ac Milan,489,https://media.api-sports.io/football/teams/489.png,Empoli,511,https://media.api-sports.io/football/teams/511.png,3,0,0,0,3,0,7,4,11.0,0,5.0,6.0,12,6,6.0,0.58,1.0,0.0,1,615.0,551.0,0.9,,1,2,9.0,6,8.0,1.0,9,2,1.0,0.42,1.0,0.0,4,439.0,374.0,0.85,3986,2225,3225,2988,2110,4105,2228,2228,1113,585,647,470,468,1173,1115,-1117,5,18
29239,2019-02-23 14:00:00+00:00,1550930400,FT,90,1550930400,1550934000,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 25,Stadio Olimpico Grande Torino,Torino,943,"Daniele Orsato, Italy",Torino,503,https://media.api-sports.io/football/teams/503.png,Atalanta,499,https://media.api-sports.io/football/teams/499.png,2,0,1,0,2,0,7,8,17.0,2,9.0,8.0,18,4,4.0,0.36,2.0,0.0,3,318.0,208.0,0.65,,3,5,10.0,2,6.0,4.0,18,4,1.0,0.64,1.0,0.0,6,543.0,428.0,0.79,3689,4040,3044,4517,2168,2702,2228,2228,936,1171,881,527,411,530,876,1815,7,3
29234,2019-02-23 19:30:00+00:00,1550950200,FT,90,1550950200,1550953800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 25,Stadio Benito Stirpe,Frosinone,904,"Gianluca Manganiello, Italy",Frosinone,512,https://media.api-sports.io/football/teams/512.png,As Roma,497,https://media.api-sports.io/football/teams/497.png,2,3,1,2,2,3,5,3,11.0,3,5.0,6.0,18,4,1.0,0.43,2.0,0.0,2,380.0,283.0,0.74,,5,4,14.0,5,10.0,4.0,11,8,2.0,0.57,2.0,0.0,3,488.0,400.0,0.82,1466,3869,1699,3874,4048,2815,2228,2228,293,1055,587,704,1348,469,-2349,1059,19,6
29237,2019-02-24 11:30:00+00:00,1551007800,FT,90,1551007800,1551011400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 25,Luigi Ferraris,Genova,,"Luca Massimi, Italy",Sampdoria,498,https://media.api-sports.io/football/teams/498.png,Cagliari,490,https://media.api-sports.io/football/teams/490.png,1,0,0,0,1,0,6,5,18.0,7,14.0,4.0,9,3,4.0,0.59,1.0,0.0,1,555.0,450.0,0.81,,1,8,10.0,1,3.0,7.0,17,5,3.0,0.41,2.0,0.0,4,371.0,258.0,0.7,3107,2402,3520,2109,2990,3167,2228,2228,879,585,470,647,879,996,530,-1058,9,15
29238,2019-02-24 14:00:00+00:00,1551016800,FT,90,1551016800,1551020400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 25,Mapei Stadium – Città del Tricolore,Reggio Emilia,935,"Fabio Maresca, Italy",Sassuolo,488,https://media.api-sports.io/football/teams/488.png,Spal,493,https://media.api-sports.io/football/teams/493.png,1,1,1,0,1,1,1,4,6.0,1,3.0,3.0,20,3,7.0,0.51,4.0,1.0,1,479.0,405.0,0.85,,2,3,7.0,2,5.0,2.0,14,5,3.0,0.49,1.0,0.0,0,447.0,361.0,0.81,2524,2458,3108,2573,3519,3284,2228,2228,529,643,937,529,762,1056,-411,-711,11,13
29232,2019-02-24 14:00:00+00:00,1551016800,FT,90,1551016800,1551020400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 25,Marc'Antonio Bentegodi,Verona,,"Manuel Volpi, Italy",Chievo,491,https://media.api-sports.io/football/teams/491.png,Genoa,495,https://media.api-sports.io/football/teams/495.png,0,0,0,0,0,0,5,3,11.0,3,2.0,9.0,20,4,4.0,0.5,2.0,0.0,1,389.0,274.0,0.7,,1,5,9.0,3,5.0,4.0,23,6,0.0,0.5,3.0,0.0,5,380.0,251.0,0.66,1172,2232,1469,2294,4398,3347,2228,2228,117,471,821,819,1290,938,-2929,-1053,20,17
29231,2019-02-24 14:00:00+00:00,1551016800,FT,90,1551016800,1551020400,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 25,Stadio Renato Dall'Ara,Bologna,881,"Gianpaolo Calvarese, Italy",Bologna,500,https://media.api-sports.io/football/teams/500.png,Juventus,496,https://media.api-sports.io/football/teams/496.png,0,1,0,0,0,1,3,9,18.0,6,9.0,9.0,12,4,1.0,0.5,2.0,0.0,3,439.0,352.0,0.8,,4,1,7.0,2,6.0,1.0,17,5,3.0,0.5,2.0,0.0,3,444.0,344.0,0.77,2570,5286,2803,4112,3285,1755,2228,2228,641,1645,647,351,940,232,-482,2357,10,1
29236,2019-02-24 17:00:00+00:00,1551027600,FT,90,1551027600,1551031200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 25,Ennio Tardini,Parma,,"Daniele Chiffi, Italy",Parma,523,https://media.api-sports.io/football/teams/523.png,Napoli,492,https://media.api-sports.io/football/teams/492.png,0,4,0,2,0,4,2,7,12.0,3,4.0,8.0,13,5,0.0,0.32,2.0,0.0,1,327.0,239.0,0.73,,5,9,17.0,3,9.0,8.0,7,2,0.0,0.68,1.0,0.0,2,690.0,600.0,0.87,2407,4635,2403,4334,3571,2106,2228,2228,588,1408,643,411,997,409,-1168,2228,16,2
29233,2019-02-24 19:30:00+00:00,1551036600,FT,90,1551036600,1551040200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 25,Stadio Artemio Franchi,Florence,,"Rosario Abisso, Italy",Fiorentina,502,https://media.api-sports.io/football/teams/502.png,Inter,505,https://media.api-sports.io/football/teams/505.png,3,3,1,2,3,3,2,9,14.0,3,8.0,6.0,13,9,0.0,0.47,2.0,0.0,1,348.0,261.0,0.75,,4,1,8.0,3,5.0,3.0,16,6,0.0,0.53,4.0,0.0,0,399.0,299.0,0.75,2413,4048,2763,3340,2636,1931,2228,2228,472,1174,997,526,759,528,127,1409,14,4
29242,2019-03-01 19:30:00+00:00,1551468600,FT,90,1551468600,1551472200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 26,Sardegna Arena,Cagliari,883,"Luca Banti, Italy",Cagliari,490,https://media.api-sports.io/football/teams/490.png,Inter,505,https://media.api-sports.io/football/teams/505.png,2,1,2,1,2,1,4,8,13.0,1,10.0,3.0,12,1,1.0,0.4,5.0,0.0,5,350.0,256.0,0.73,,6,13,24.0,5,18.0,6.0,9,5,1.0,0.6,3.0,0.0,3,512.0,433.0,0.85,2402,4049,2109,3343,3168,1934,2229,2229,585,1174,647,527,997,528,-1059,1409,15,4
29243,2019-03-02 14:00:00+00:00,1551535200,FT,90,1551535200,1551538800,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 26,Carlo Castellani,Empoli,,"Marco Di Bello, Italy",Empoli,511,https://media.api-sports.io/football/teams/511.png,Parma,523,https://media.api-sports.io/football/teams/523.png,3,3,1,2,3,3,8,6,20.0,6,16.0,4.0,10,8,1.0,0.62,1.0,0.0,4,507.0,435.0,0.86,,7,1,8.0,0,7.0,1.0,16,2,3.0,0.38,3.0,0.0,6,321.0,250.0,0.78,2225,2407,2988,2403,4108,3575,2229,2229,585,588,470,643,1174,998,-1120,-1172,18,16
29240,2019-03-02 17:00:00+00:00,1551546000,FT,90,1551546000,1551549600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 26,San Siro/Giuseppe Meazza,Milan,,"Paolo Valeri, Italy",Ac Milan,489,https://media.api-sports.io/football/teams/489.png,Sassuolo,488,https://media.api-sports.io/football/teams/488.png,1,0,1,0,1,0,3,3,11.0,5,6.0,5.0,20,6,1.0,0.45,3.0,0.0,4,418.0,367.0,0.88,,4,6,14.0,4,5.0,9.0,9,6,3.0,0.55,0.0,1.0,3,512.0,452.0,0.88,3989,2525,3228,3109,2110,3520,2229,2229,1114,529,647,938,468,762,1118,-411,5,11
29245,2019-03-02 19:30:00+00:00,1551555000,FT,90,1551555000,1551558600,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 26,Stadio Olimpico,Rome,,"Paolo Silvio Mazzoleni, Italy",Lazio,487,https://media.api-sports.io/football/teams/487.png,As Roma,497,https://media.api-sports.io/football/teams/497.png,3,0,1,0,3,0,4,3,13.0,6,5.0,8.0,13,5,2.0,0.44,4.0,0.0,3,328.0,231.0,0.7,,3,6,15.0,6,9.0,6.0,15,7,0.0,0.56,5.0,1.0,1,407.0,318.0,0.78,3460,3872,3281,3877,2695,2817,2228,2229,997,1056,469,704,762,469,586,1060,8,6
29248,2019-03-03 11:30:00+00:00,1551612600,FT,90,1551612600,1551616200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 26,Stadio Olimpico Grande Torino,Torino,943,"Federico La Penna, Italy",Torino,503,https://media.api-sports.io/football/teams/503.png,Chievo,491,https://media.api-sports.io/football/teams/491.png,3,0,0,0,3,0,5,6,13.0,2,8.0,5.0,11,7,0.0,0.59,1.0,0.0,4,463.0,392.0,0.85,,4,3,10.0,3,4.0,6.0,18,4,2.0,0.41,4.0,0.0,2,330.0,242.0,0.73,3692,1173,3046,1469,2168,4398,2229,2229,937,117,881,822,411,1290,878,-2929,7,20
29247,2019-03-03 14:00:00+00:00,1551621600,FT,90,1551621600,1551625200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 26,Stadio Paolo Mazza,Ferrara,938,"Fabrizio Pasqua, Italy",Spal,493,https://media.api-sports.io/football/teams/493.png,Sampdoria,498,https://media.api-sports.io/football/teams/498.png,1,2,0,2,1,2,2,6,14.0,6,10.0,4.0,12,5,1.0,0.52,2.0,1.0,6,418.0,349.0,0.83,,8,6,14.0,0,6.0,8.0,14,4,2.0,0.48,3.0,0.0,1,390.0,314.0,0.81,2459,3110,2574,3521,3285,2990,2229,2229,643,880,530,470,1056,879,-711,531,13,9
29249,2019-03-03 14:00:00+00:00,1551621600,FT,90,1551621600,1551625200,0.0,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 26,Dacia Arena,Udine,928,"Davide Massa, Italy",Udinese,494,https://media.api-sports.io/football/teams/494.png,Bologna,500,https://media.api-sports.io/football/teams/500.png,2,1,1,1,2,1,5,6,13.0,2,9.0,4.0,21,6,1.0,0.35,3.0,0.0,2,240.0,157.0,0.65,,3,4,13.0,6,10.0,3.0,20,6,2.0,0.65,3.0,0.0,3,448.0,362.0,0.81,2516,2570,2281,2803,3105,3286,2228,2229,643,641,587,647,998,941,-824,-483,12,10
