fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
878002,546,Getafe,https://media.api-sports.io/football/teams/546.png,6,3,14,5,12,2,23,4,1,44%,2,,4,320,245,77%,
878002,720,Valladolid,https://media.api-sports.io/football/teams/720.png,7,3,14,4,5,9,13,2,3,56%,5,,4,435,365,84%,
878006,536,Sevilla,https://media.api-sports.io/football/teams/536.png,3,8,14,3,5,9,9,5,2,61%,3,,4,629,556,88%,
878006,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,6,9,20,5,14,6,12,7,0,39%,2,,3,410,328,80%,
878007,798,Mallorca,https://media.api-sports.io/football/teams/798.png,3,7,13,3,9,4,9,5,2,28%,2,,2,283,226,80%,
878007,529,Barcelona,https://media.api-sports.io/football/teams/529.png,3,6,11,2,7,4,13,5,1,72%,4,,3,770,715,93%,
878004,540,Espanyol,https://media.api-sports.io/football/teams/540.png,5,3,10,2,8,2,16,6,1,38%,2,1,3,294,202,69%,
878004,532,Valencia,https://media.api-sports.io/football/teams/532.png,5,6,12,1,7,5,15,4,1,62%,1,1,3,499,412,83%,
878008,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,4,5,11,2,5,6,26,5,3,46%,4,0,4,368,302,82%,
878008,543,Real Betis,https://media.api-sports.io/football/teams/543.png,4,3,9,2,8,1,3,3,1,54%,3,1,3,435,357,82%,
878005,547,Girona,https://media.api-sports.io/football/teams/547.png,8,5,16,3,11,5,9,2,0,40%,3,,0,316,246,78%,
878005,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,5,5,11,1,8,3,19,2,1,60%,1,,5,485,412,85%,
878010,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,4,9,22,9,12,10,9,10,4,64%,1,0,1,605,550,91%,
878010,727,Osasuna,https://media.api-sports.io/football/teams/727.png,2,6,8,0,6,2,13,2,0,36%,2,1,3,350,281,80%,
878009,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,6,5,15,4,8,7,5,13,2,72%,1,,1,535,455,85%,
878009,797,Elche,https://media.api-sports.io/football/teams/797.png,2,3,6,1,4,2,19,3,0,28%,8,,4,218,137,63%,
878017,727,Osasuna,https://media.api-sports.io/football/teams/727.png,2,8,11,1,9,2,11,7,1,45%,3,2,5,318,225,71%,
878017,532,Valencia,https://media.api-sports.io/football/teams/532.png,7,6,15,2,11,4,19,5,2,55%,6,1,1,396,301,76%,
878019,723,Almeria,https://media.api-sports.io/football/teams/723.png,4,6,10,0,6,4,22,7,4,37%,4,1,3,261,175,67%,
878019,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,4,6,12,2,8,4,12,6,4,63%,2,0,1,453,379,84%,
878012,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,7,2,13,4,11,2,12,8,0,45%,3,,3,505,433,86%,
878012,547,Girona,https://media.api-sports.io/football/teams/547.png,4,5,11,2,4,7,13,3,2,55%,1,,5,608,541,89%,
878020,536,Sevilla,https://media.api-sports.io/football/teams/536.png,3,3,10,4,7,3,19,5,2,46%,4,0,3,363,261,72%,
878020,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,4,9,21,8,14,7,14,7,4,54%,0,1,2,429,353,82%,
878015,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,4,9,3,4,5,10,4,1,34%,,,3,381,284,75%,
878015,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,4,11,19,4,8,11,5,4,2,66%,,,2,740,666,90%,
878021,720,Valladolid,https://media.api-sports.io/football/teams/720.png,3,6,12,3,4,8,12,3,1,59%,1,0,1,509,436,86%,
878021,543,Real Betis,https://media.api-sports.io/football/teams/543.png,1,2,4,1,4,0,16,1,1,41%,1,1,3,356,282,79%,
878016,724,Cadiz,https://media.api-sports.io/football/teams/724.png,3,5,8,0,6,2,13,8,5,53%,4,,4,372,271,73%,
878016,540,Espanyol,https://media.api-sports.io/football/teams/540.png,6,3,9,0,7,2,12,3,0,47%,4,,1,352,264,75%,
878018,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,5,6,17,6,12,5,21,9,5,60%,5,,1,522,468,90%,
878018,533,Villarreal,https://media.api-sports.io/football/teams/533.png,1,2,5,2,3,2,18,3,0,40%,3,,4,340,279,82%,
878013,529,Barcelona,https://media.api-sports.io/football/teams/529.png,5,7,13,1,11,2,16,6,1,58%,2,,4,565,495,88%,
878013,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,3,5,14,6,10,4,9,3,4,42%,4,,4,411,334,81%,
878014,797,Elche,https://media.api-sports.io/football/teams/797.png,2,3,7,2,4,3,12,5,2,42%,4,1,3,319,243,76%,
878014,798,Mallorca,https://media.api-sports.io/football/teams/798.png,4,4,11,3,8,3,17,7,5,58%,5,1,1,438,372,85%,
878028,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,3,5,17,9,8,9,13,4,6,65%,2,,3,580,486,84%,
878028,546,Getafe,https://media.api-sports.io/football/teams/546.png,3,1,6,2,3,3,17,1,0,35%,3,,3,323,223,69%,
878029,547,Girona,https://media.api-sports.io/football/teams/547.png,6,14,23,3,15,8,16,6,3,65%,5,,1,483,417,86%,
878029,724,Cadiz,https://media.api-sports.io/football/teams/724.png,2,6,9,1,6,3,9,2,2,35%,4,,5,278,191,69%,
878027,532,Valencia,https://media.api-sports.io/football/teams/532.png,8,9,20,3,15,5,14,6,5,60%,3,,4,477,406,85%,
878027,797,Elche,https://media.api-sports.io/football/teams/797.png,6,2,8,0,8,0,19,1,1,40%,6,,5,326,244,75%,
878024,798,Mallorca,https://media.api-sports.io/football/teams/798.png,5,3,9,1,6,3,17,1,2,43%,2,,0,370,295,80%,
878024,536,Sevilla,https://media.api-sports.io/football/teams/536.png,1,3,4,0,1,3,15,3,2,57%,3,,4,500,417,83%,
878022,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,3,6,13,4,7,6,14,6,0,61%,0,,0,566,453,80%,
878022,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,1,2,3,0,2,1,17,1,1,39%,6,,3,382,271,71%,
878023,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,3,5,10,2,3,7,14,1,2,54%,5,1,4,455,381,84%,
878023,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,6,1,8,1,6,2,17,6,1,46%,7,0,2,396,312,79%,
878026,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,4,2,8,2,6,2,11,2,3,43%,2,,4,414,345,83%,
878026,529,Barcelona,https://media.api-sports.io/football/teams/529.png,5,7,18,6,12,6,14,3,4,57%,2,,1,547,488,89%,
878025,540,Espanyol,https://media.api-sports.io/football/teams/540.png,3,7,15,5,10,5,13,6,2,49%,1,,2,374,285,76%,
878025,720,Valladolid,https://media.api-sports.io/football/teams/720.png,2,8,14,4,6,8,11,4,2,51%,4,,2,395,299,76%,
878031,543,Real Betis,https://media.api-sports.io/football/teams/543.png,6,4,16,6,14,2,6,9,1,55%,1,,4,529,440,83%,
878031,723,Almeria,https://media.api-sports.io/football/teams/723.png,5,4,12,3,9,3,7,3,3,45%,1,,3,433,363,84%,
878030,533,Villarreal,https://media.api-sports.io/football/teams/533.png,9,2,12,1,8,4,14,8,5,58%,2,,3,416,347,83%,
878030,727,Osasuna,https://media.api-sports.io/football/teams/727.png,3,8,14,3,2,12,23,4,2,42%,6,,7,289,233,81%,
878035,536,Sevilla,https://media.api-sports.io/football/teams/536.png,5,9,18,4,12,6,11,11,1,64%,4,1,4,488,414,85%,
878035,532,Valencia,https://media.api-sports.io/football/teams/532.png,5,5,13,3,9,4,26,6,1,36%,6,0,4,273,208,76%,
878037,546,Getafe,https://media.api-sports.io/football/teams/546.png,4,2,11,5,9,2,14,7,5,41%,6,,2,362,264,73%,
878037,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,4,7,14,3,8,6,11,4,2,59%,4,,2,528,443,84%,
878032,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,4,6,12,2,8,4,11,3,3,53%,3,,3,538,446,83%,
878032,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,4,7,14,3,7,7,11,4,3,47%,0,,3,464,378,81%,
878039,720,Valladolid,https://media.api-sports.io/football/teams/720.png,7,1,9,1,6,3,12,3,0,38%,1,,4,288,204,71%,
878039,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,5,8,22,9,14,8,11,7,1,62%,1,,3,477,408,86%,
878038,724,Cadiz,https://media.api-sports.io/football/teams/724.png,3,9,13,1,8,5,15,4,2,40%,1,0,3,345,254,74%,
878038,543,Real Betis,https://media.api-sports.io/football/teams/543.png,3,7,12,2,7,5,7,9,1,60%,2,1,3,505,422,84%,
878040,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,7,5,14,2,8,6,18,10,0,51%,1,,3,405,323,80%,
878040,798,Mallorca,https://media.api-sports.io/football/teams/798.png,3,4,12,5,9,3,9,7,1,49%,2,,7,379,286,75%,
878034,797,Elche,https://media.api-sports.io/football/teams/797.png,3,4,10,3,8,2,14,8,0,38%,1,,3,435,382,88%,
878034,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,7,1,10,2,7,3,10,2,6,62%,1,,3,738,696,94%,
878036,723,Almeria,https://media.api-sports.io/football/teams/723.png,7,5,13,1,11,2,14,4,1,34%,1,,3,235,164,70%,
878036,547,Girona,https://media.api-sports.io/football/teams/547.png,5,5,14,4,11,3,14,5,3,66%,3,,4,449,381,85%,
878041,727,Osasuna,https://media.api-sports.io/football/teams/727.png,5,8,17,4,12,5,17,9,1,65%,1,,3,495,394,80%,
878041,540,Espanyol,https://media.api-sports.io/football/teams/540.png,3,1,5,1,4,1,15,2,4,35%,2,,4,276,174,63%,
878033,529,Barcelona,https://media.api-sports.io/football/teams/529.png,5,6,16,5,11,5,18,8,4,70%,0,,1,763,716,94%,
878033,533,Villarreal,https://media.api-sports.io/football/teams/533.png,1,4,5,0,4,1,11,0,0,30%,1,,2,328,276,84%,
878049,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,11,12,28,5,17,11,13,10,3,62%,1,1,0,441,374,85%,
878049,724,Cadiz,https://media.api-sports.io/football/teams/724.png,0,3,3,0,2,1,12,1,0,38%,4,2,7,277,203,73%,
878050,720,Valladolid,https://media.api-sports.io/football/teams/720.png,2,6,9,1,6,3,19,4,3,25%,2,,2,185,104,56%,
878050,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,2,8,20,10,4,16,14,10,3,75%,3,,1,560,490,88%,
