fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,tackles_interceptions,fouls_committed,shots_total,shots_on,passes_key,goals_total,goals_assists,tackles_blocks,penalty_commited,penalty_won,offsides
605156,Athletic Club,531,182639,Unai Vencedor,https://media.api-sports.io/football/players/182639.png,90.0,27,M,7,False,False,0,,39.0,29,0,0,0,0,,5.0,12.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,
605156,Athletic Club,531,47294,Iñaki Williams,https://media.api-sports.io/football/players/47294.png,76.0,9,M,6.9,False,False,0,,18.0,17,0,0,0,0,,,12.0,5.0,4.0,4.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,
605156,Athletic Club,531,2672,Iker Muniain,https://media.api-sports.io/football/players/2672.png,70.0,10,M,7.3,True,False,0,,30.0,23,0,0,0,0,,,6.0,4.0,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,,1.0,,,,,
605156,Athletic Club,531,30510,Alex Berenguer,https://media.api-sports.io/football/players/30510.png,70.0,12,M,7.2,False,False,0,,21.0,17,0,0,0,0,,2.0,15.0,4.0,5.0,2.0,1.0,,,5.0,2.0,2.0,1.0,1.0,,,,,
605156,Athletic Club,531,104853,Asier Villalibre,https://media.api-sports.io/football/players/104853.png,88.0,20,F,6.9,False,False,0,,19.0,13,0,0,0,0,,,11.0,7.0,,,1.0,2.0,,1.0,2.0,2.0,2.0,,,,,,
605156,Athletic Club,531,47267,Iago Herrerín,https://media.api-sports.io/football/players/47267.png,,25,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
605156,Athletic Club,531,47272,Mikel Balenziaga,https://media.api-sports.io/football/players/47272.png,2.0,24,D,,False,True,0,,1.0,1,0,0,0,0,,,1.0,,1.0,,,,,,,,,,,,,,
605156,Athletic Club,531,47277,Unai Núñez,https://media.api-sports.io/football/players/47277.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
605156,Athletic Club,531,47276,Íñigo Lekue,https://media.api-sports.io/football/players/47276.png,2.0,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
605156,Athletic Club,531,47282,Raúl García,https://media.api-sports.io/football/players/47282.png,14.0,22,M,7,False,True,0,,3.0,2,0,0,0,0,,2.0,4.0,3.0,,,,,1.0,,1.0,,,,,,,,
605156,Athletic Club,531,47281,Dani García,https://media.api-sports.io/football/players/47281.png,,14,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
605156,Athletic Club,531,47279,Iñigo Cordoba,https://media.api-sports.io/football/players/47279.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
605156,Athletic Club,531,47293,Iñigo Vicente,https://media.api-sports.io/football/players/47293.png,,26,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
605156,Athletic Club,531,182560,Oier Zarraga,https://media.api-sports.io/football/players/182560.png,,28,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
605156,Athletic Club,531,47285,Unai López,https://media.api-sports.io/football/players/47285.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
605156,Athletic Club,531,128398,Oihan Sancet,https://media.api-sports.io/football/players/128398.png,20.0,16,M,6.7,False,True,0,,11.0,11,0,0,0,0,,1.0,2.0,1.0,,,,,,,,,,,,,,,
605156,Athletic Club,531,182563,Jon Morcillo,https://media.api-sports.io/football/players/182563.png,20.0,2,M,6.9,False,True,0,,11.0,8,0,0,0,0,,1.0,6.0,4.0,3.0,1.0,,1.0,,,,,1.0,,,,,,
605156,Real Betis,543,614,Claudio Bravo,https://media.api-sports.io/football/players/614.png,90.0,25,G,6.9,False,False,4,6.0,21.0,15,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
605156,Real Betis,543,1566,Emerson,https://media.api-sports.io/football/players/1566.png,90.0,22,D,7.2,False,False,0,,49.0,41,0,0,0,0,,8.0,18.0,15.0,2.0,,,6.0,3.0,,,,1.0,,,,,,
605156,Real Betis,543,1562,Sidnei,https://media.api-sports.io/football/players/1562.png,90.0,12,D,6.5,False,False,0,,57.0,50,0,0,0,0,,,5.0,2.0,,,1.0,1.0,3.0,,,,,,,,,,
605156,Real Betis,543,1693,Víctor Ruiz,https://media.api-sports.io/football/players/1693.png,90.0,6,D,5.9,False,False,0,,60.0,54,0,0,0,0,,1.0,7.0,2.0,,,1.0,,2.0,1.0,,,,,,,,,
605156,Real Betis,543,47547,Álex Moreno,https://media.api-sports.io/football/players/47547.png,90.0,15,D,6.5,False,False,0,,46.0,37,0,0,0,0,,3.0,12.0,6.0,4.0,2.0,1.0,1.0,3.0,2.0,,,,,,,,,
605156,Real Betis,543,2476,Guido Rodríguez,https://media.api-sports.io/football/players/2476.png,90.0,21,M,6.3,False,False,0,,57.0,46,0,0,0,0,,4.0,19.0,8.0,4.0,1.0,1.0,1.0,2.0,3.0,,,1.0,,,,,,
605156,Real Betis,543,1579,Joaquín,https://media.api-sports.io/football/players/1579.png,71.0,17,M,6.3,True,False,0,,41.0,35,0,0,0,0,,,4.0,1.0,3.0,1.0,,,,,1.0,1.0,4.0,,,,,,
605156,Real Betis,543,1580,William Carvalho,https://media.api-sports.io/football/players/1580.png,61.0,14,M,5.9,False,False,0,,49.0,43,0,0,0,0,,1.0,7.0,1.0,1.0,,2.0,,,,,,,,,,,,
605156,Real Betis,543,185477,Rodrigo Sanchez,https://media.api-sports.io/football/players/185477.png,84.0,28,M,6.5,False,False,0,,54.0,46,0,0,0,0,,1.0,10.0,6.0,2.0,1.0,2.0,3.0,,,,,1.0,,,,,,
605156,Real Betis,543,1586,Cristian Tello,https://media.api-sports.io/football/players/1586.png,62.0,11,M,6.3,False,False,0,,27.0,23,0,0,0,0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,
605156,Real Betis,543,2522,Antonio Sanabria,https://media.api-sports.io/football/players/2522.png,62.0,19,F,6.7,False,False,0,,13.0,12,0,0,0,0,,,7.0,4.0,1.0,,,1.0,,1.0,,,,,,,,,
605156,Real Betis,543,1558,Joel Robles,https://media.api-sports.io/football/players/1558.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
605156,Real Betis,543,46871,Dani Martín,https://media.api-sports.io/football/players/46871.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
605156,Real Betis,543,134,Juan Miranda,https://media.api-sports.io/football/players/134.png,,33,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
605156,Real Betis,543,18965,Martín Montoya,https://media.api-sports.io/football/players/18965.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
605156,Real Betis,543,1561,Marc Bartra,https://media.api-sports.io/football/players/1561.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
605156,Real Betis,543,1577,Diego Lainez,https://media.api-sports.io/football/players/1577.png,19.0,20,M,7.2,False,True,0,,11.0,8,0,0,0,0,,,5.0,5.0,3.0,3.0,,2.0,2.0,,,,,,,,,,
