fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,Assists,Counter Attacks,Cross Attacks,Free Kicks,Goals,Goal Attempts,Substitutions,Throwins,Medical Treatment
27390,545,Eibar,https://media.api-sports.io/football/teams/545.png,4,5,15.0,6,10.0,5.0,14,7,5,62%,1,0.0,1,506.0,386.0,76%,,,,,,,,,
27390,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,1,1,3.0,1,2.0,1.0,16,0,3,38%,1,0.0,3,309.0,197.0,64%,,,,,,,,,
27389,543,Real Betis,https://media.api-sports.io/football/teams/543.png,2,4,6.0,0,3.0,3.0,14,4,4,64%,2,0.0,3,561.0,456.0,81%,,,,,,,,,
27389,546,Getafe,https://media.api-sports.io/football/teams/546.png,5,2,11.0,4,10.0,1.0,14,4,2,36%,2,0.0,1,301.0,198.0,66%,,,,,,,,,
27396,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,3,11,19.0,5,12.0,7.0,12,7,,61%,1,0.0,1,548.0,480.0,88%,,,,,,,,,
27396,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,3,4,8.0,1,6.0,2.0,17,3,,39%,4,1.0,3,355.0,275.0,77%,,,,,,,,,
27397,532,Valencia,https://media.api-sports.io/football/teams/532.png,3,6,11.0,2,6.0,5.0,12,6,1,50%,0,0.0,1,526.0,441.0,84%,,,,,,,,,
27397,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,1,2,4.0,1,2.0,2.0,13,2,0,50%,3,0.0,1,517.0,435.0,84%,,,,,,,,,
27393,537,Leganes,https://media.api-sports.io/football/teams/537.png,3,8,14.0,3,10.0,4.0,15,2,0,39%,6,0.0,4,286.0,203.0,71%,,,,,,,,,
27393,539,Levante,https://media.api-sports.io/football/teams/539.png,4,8,15.0,3,11.0,4.0,10,2,3,61%,4,0.0,2,439.0,355.0,81%,,,,,,,,,
27400,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,6,8,15.0,1,12.0,3.0,13,7,3,65%,3,,1,512.0,422.0,82%,,,,,,,,,
27400,540,Espanyol,https://media.api-sports.io/football/teams/540.png,2,2,5.0,1,3.0,2.0,20,0,2,35%,5,,5,294.0,207.0,70%,,,,,,,,,
27399,542,Alaves,https://media.api-sports.io/football/teams/542.png,3,10,16.0,3,12.0,4.0,10,3,0,43%,1,,2,293.0,178.0,61%,,,,,,,,,
27399,545,Eibar,https://media.api-sports.io/football/teams/545.png,3,12,20.0,5,15.0,5.0,18,5,3,57%,1,,2,373.0,256.0,69%,,,,,,,,,
27401,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,4,5,13.0,4,5.0,8.0,9,4,,44%,2,,2,433.0,335.0,77%,,,,,,,,,
27401,537,Leganes,https://media.api-sports.io/football/teams/537.png,2,1,3.0,0,1.0,2.0,7,4,,56%,2,,3,516.0,427.0,83%,,,,,,,,,
27402,529,Barcelona,https://media.api-sports.io/football/teams/529.png,6,4,12.0,2,8.0,4.0,12,10,5,68%,1,,0,695.0,625.0,90%,,,,,,,,,
27402,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,1,3,8.0,4,4.0,4.0,17,4,2,32%,2,,3,303.0,239.0,79%,,,,,,,,,
27404,546,Getafe,https://media.api-sports.io/football/teams/546.png,5,7,13.0,1,9.0,4.0,14,13,4,56%,0,,0,342.0,229.0,67%,,,,,,,,,
27404,726,Huesca,https://media.api-sports.io/football/teams/726.png,1,1,7.0,5,6.0,1.0,17,1,3,44%,4,,3,279.0,164.0,59%,,,,,,,,,
27403,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,1,6,7.0,0,5.0,2.0,17,4,6,37%,3,,3,358.0,295.0,82%,,,,,,,,,
27403,543,Real Betis,https://media.api-sports.io/football/teams/543.png,4,6,14.0,4,8.0,6.0,16,4,1,63%,0,,1,607.0,536.0,88%,,,,,,,,,
27405,547,Girona,https://media.api-sports.io/football/teams/547.png,7,6,17.0,4,11.0,6.0,13,6,0,60%,1,,3,524.0,442.0,84%,,,,,,,,,
27405,532,Valencia,https://media.api-sports.io/football/teams/532.png,6,2,11.0,3,6.0,5.0,10,1,4,40%,4,1.0,5,363.0,285.0,79%,,,,,,,,,
27407,536,Sevilla,https://media.api-sports.io/football/teams/536.png,10,6,21.0,5,15.0,6.0,12,7,5,49%,2,,0,402.0,309.0,77%,,,,,,,,,
27407,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,2,6,9.0,1,4.0,5.0,13,2,2,51%,2,,5,428.0,332.0,78%,,,,,,,,,
27406,539,Levante,https://media.api-sports.io/football/teams/539.png,3,6,11.0,2,7.0,4.0,8,8,2,51%,3,,4,397.0,310.0,78%,,,,,,,,,
27406,533,Villarreal,https://media.api-sports.io/football/teams/533.png,5,5,13.0,3,6.0,7.0,21,2,2,49%,5,,3,390.0,311.0,80%,,,,,,,,,
27408,720,Valladolid,https://media.api-sports.io/football/teams/720.png,2,7,10.0,1,8.0,2.0,14,5,5,37%,1,,2,321.0,259.0,81%,,,,,,,,,
27408,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,6,5,15.0,4,12.0,3.0,12,12,1,63%,6,1.0,1,551.0,488.0,89%,,,,,,,,,
27416,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,7,13,23.0,3,12.0,11.0,10,5,5,58%,2,,2,466.0,374.0,80%,,,,,,,,,
27416,539,Levante,https://media.api-sports.io/football/teams/539.png,3,1,8.0,4,6.0,2.0,12,3,4,42%,2,,6,333.0,239.0,72%,,,,,,,,,
27413,726,Huesca,https://media.api-sports.io/football/teams/726.png,1,6,7.0,0,5.0,2.0,21,2,1,54%,1,,2,355.0,248.0,70%,,,,,,,,,
27413,542,Alaves,https://media.api-sports.io/football/teams/542.png,5,5,12.0,2,11.0,1.0,23,2,3,46%,3,,0,289.0,193.0,67%,,,,,,,,,
27415,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,7,6,22.0,9,15.0,7.0,15,9,2,53%,1,,1,526.0,464.0,88%,,,,,,,,,
27415,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,1,1,6.0,4,3.0,3.0,8,2,2,47%,0,,5,481.0,418.0,87%,,,,,,,,,
27409,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,5,3,8.0,0,6.0,2.0,12,1,0,47%,3,,2,421.0,320.0,76%,,,,,,,,,
27409,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,2,5,9.0,2,5.0,4.0,4,7,3,53%,1,,3,458.0,346.0,76%,,,,,,,,,
27414,537,Leganes,https://media.api-sports.io/football/teams/537.png,3,4,12.0,5,8.0,4.0,20,6,2,53%,8,,2,438.0,337.0,77%,,,,,,,,,
27414,547,Girona,https://media.api-sports.io/football/teams/547.png,4,4,8.0,0,5.0,3.0,6,2,0,47%,1,,3,389.0,290.0,75%,,,,,,,,,
27411,545,Eibar,https://media.api-sports.io/football/teams/545.png,3,9,,2,,,16,5,4,58%,4,0.0,1,,,,1.0,3.0,40.0,19.0,1.0,9.0,3.0,30.0,3.0
27411,720,Valladolid,https://media.api-sports.io/football/teams/720.png,3,4,,1,,,14,0,5,42%,2,0.0,2,,,,0.0,1.0,11.0,20.0,2.0,12.0,3.0,15.0,0.0
27412,540,Espanyol,https://media.api-sports.io/football/teams/540.png,3,7,13.0,3,7.0,6.0,11,6,2,50%,3,1.0,2,436.0,339.0,78%,,,,,,,,,
27412,536,Sevilla,https://media.api-sports.io/football/teams/536.png,3,3,12.0,6,9.0,3.0,14,5,5,50%,4,1.0,3,442.0,343.0,78%,,,,,,,,,
27417,532,Valencia,https://media.api-sports.io/football/teams/532.png,2,5,8.0,1,6.0,2.0,13,3,6,62%,3,,1,451.0,343.0,76%,,,,,,,,,
27417,546,Getafe,https://media.api-sports.io/football/teams/546.png,1,4,9.0,4,7.0,2.0,22,5,3,38%,4,,2,268.0,149.0,56%,,,,,,,,,
27418,533,Villarreal,https://media.api-sports.io/football/teams/533.png,4,4,12.0,4,8.0,4.0,16,5,3,54%,3,,2,430.0,366.0,85%,,,,,,,,,
27418,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,3,1,7.0,3,1.0,6.0,7,5,3,46%,3,,1,361.0,283.0,78%,,,,,,,,,
27410,543,Real Betis,https://media.api-sports.io/football/teams/543.png,3,2,13.0,8,7.0,6.0,10,3,1,56%,1,,5,581.0,507.0,87%,,,,,,,,,
27410,529,Barcelona,https://media.api-sports.io/football/teams/529.png,9,6,16.0,1,12.0,4.0,11,7,2,44%,2,,2,460.0,399.0,87%,,,,,,,,,
27423,547,Girona,https://media.api-sports.io/football/teams/547.png,2,1,6.0,3,2.0,4.0,18,3,1,49%,2,,3,406.0,312.0,77%,,,,,,,,,
27423,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,5,2,8.0,1,6.0,2.0,18,3,4,51%,4,,1,426.0,333.0,78%,,,,,,,,,
27422,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,6,9.0,1,5.0,4.0,15,3,0,56%,5,,1,352.0,251.0,71%,,,,,,,,,
27422,537,Leganes,https://media.api-sports.io/football/teams/537.png,3,3,7.0,1,7.0,0.0,25,4,4,44%,2,,2,275.0,162.0,59%,,,,,,,,,
27420,529,Barcelona,https://media.api-sports.io/football/teams/529.png,3,7,13.0,3,9.0,4.0,15,5,2,69%,0,,2,692.0,607.0,88%,,,,,,,,,
27420,540,Espanyol,https://media.api-sports.io/football/teams/540.png,2,0,4.0,2,2.0,2.0,14,2,3,31%,4,,2,300.0,217.0,72%,,,,,,,,,
27421,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,6,7,15.0,2,10.0,5.0,7,10,2,63%,1,,3,521.0,456.0,88%,,,,,,,,,
27421,533,Villarreal,https://media.api-sports.io/football/teams/533.png,5,7,14.0,2,10.0,4.0,8,7,1,37%,3,,3,301.0,229.0,76%,,,,,,,,,
27419,542,Alaves,https://media.api-sports.io/football/teams/542.png,4,7,14.0,3,8.0,6.0,10,9,0,44%,2,,3,376.0,281.0,75%,,,,,,,,,
27419,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,7,2,11.0,2,6.0,5.0,8,2,2,56%,2,,3,510.0,410.0,80%,,,,,,,,,
27424,539,Levante,https://media.api-sports.io/football/teams/539.png,2,3,7.0,2,5.0,2.0,9,6,3,40%,2,,1,291.0,185.0,64%,,,,,,,,,
27424,545,Eibar,https://media.api-sports.io/football/teams/545.png,3,7,17.0,7,12.0,5.0,12,7,2,60%,1,,0,418.0,313.0,75%,,,,,,,,,
27425,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,5,9,20.0,6,9.0,11.0,22,6,1,45%,5,1.0,1,346.0,259.0,75%,,,,,,,,,
27425,543,Real Betis,https://media.api-sports.io/football/teams/543.png,2,2,7.0,3,3.0,4.0,9,3,4,55%,3,,4,437.0,340.0,78%,,,,,,,,,
27427,536,Sevilla,https://media.api-sports.io/football/teams/536.png,5,9,17.0,3,7.0,10.0,18,5,4,60%,3,,1,539.0,447.0,83%,,,,,,,,,
27427,532,Valencia,https://media.api-sports.io/football/teams/532.png,2,2,4.0,0,2.0,2.0,9,3,1,40%,1,,5,372.0,275.0,74%,,,,,,,,,
27428,720,Valladolid,https://media.api-sports.io/football/teams/720.png,4,5,11.0,2,9.0,2.0,18,7,3,40%,4,,0,329.0,250.0,76%,,,,,,,,,
27428,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,1,5,10.0,4,6.0,4.0,8,5,2,60%,1,,2,485.0,415.0,86%,,,,,,,,,
27426,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,8,7,16.0,1,12.0,4.0,9,4,3,71%,1,,1,710.0,637.0,90%,,,,,,,,,
27426,726,Huesca,https://media.api-sports.io/football/teams/726.png,3,9,15.0,3,9.0,6.0,18,6,0,29%,3,,5,282.0,213.0,76%,,,,,,,,,
27430,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,7,7,17.0,3,11.0,6.0,10,4,2,48%,1,,4,502.0,414.0,82%,,,,,,,,,
27430,547,Girona,https://media.api-sports.io/football/teams/547.png,4,6,12.0,2,7.0,5.0,9,3,0,52%,0,,6,524.0,445.0,85%,,,,,,,,,
27432,540,Espanyol,https://media.api-sports.io/football/teams/540.png,3,4,9.0,2,7.0,2.0,14,5,3,50%,4,,2,377.0,261.0,69%,,,,,,,,,
27432,546,Getafe,https://media.api-sports.io/football/teams/546.png,3,4,13.0,6,11.0,2.0,14,4,1,50%,3,,2,356.0,236.0,66%,,,,,,,,,
27438,533,Villarreal,https://media.api-sports.io/football/teams/533.png,9,5,16.0,2,12.0,4.0,10,5,2,32%,4,1.0,5,316.0,253.0,80%,,,,,,,,,
27438,529,Barcelona,https://media.api-sports.io/football/teams/529.png,9,4,15.0,2,9.0,6.0,10,3,4,68%,7,,5,684.0,614.0,90%,,,,,,,,,
27429,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,7,5,14.0,2,8.0,6.0,13,2,1,40%,3,,4,271.0,191.0,70%,,,,,,,,,
27429,539,Levante,https://media.api-sports.io/football/teams/539.png,6,2,11.0,3,6.0,5.0,14,9,1,60%,7,1.0,4,402.0,311.0,77%,,,,,,,,,
27431,545,Eibar,https://media.api-sports.io/football/teams/545.png,6,5,12.0,1,10.0,2.0,14,2,2,45%,1,,2,341.0,213.0,62%,,,,,,,,,
27431,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,3,7,14.0,4,6.0,8.0,9,6,5,55%,2,,4,417.0,275.0,66%,,,,,,,,,
27433,726,Huesca,https://media.api-sports.io/football/teams/726.png,6,12,22.0,4,17.0,5.0,9,5,0,52%,2,,2,382.0,264.0,69%,,,,,,,,,
27433,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,5,3,11.0,3,8.0,3.0,12,0,5,48%,3,,3,362.0,255.0,70%,,,,,,,,,
27437,532,Valencia,https://media.api-sports.io/football/teams/532.png,4,6,11.0,1,9.0,2.0,9,6,2,31%,2,,4,320.0,250.0,78%,,,,,,,,,
27437,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,5,7,15.0,3,8.0,7.0,13,6,1,69%,2,,2,686.0,619.0,90%,,,,,,,,,
27436,536,Sevilla,https://media.api-sports.io/football/teams/536.png,5,6,18.0,7,10.0,8.0,13,11,3,64%,3,,1,512.0,407.0,79%,,,,,,,,,
27436,542,Alaves,https://media.api-sports.io/football/teams/542.png,1,2,4.0,1,4.0,0.0,19,1,2,36%,4,,3,295.0,179.0,61%,,,,,,,,,
27434,537,Leganes,https://media.api-sports.io/football/teams/537.png,2,14,18.0,2,14.0,4.0,13,3,1,55%,2,,1,467.0,350.0,75%,,,,,,,,,
27434,720,Valladolid,https://media.api-sports.io/football/teams/720.png,1,6,8.0,1,4.0,4.0,11,4,2,45%,2,,1,368.0,228.0,62%,,,,,,,,,
27435,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,7,6,15.0,2,11.0,4.0,12,3,1,36%,2,,5,316.0,245.0,78%,,,,,,,,,
27435,543,Real Betis,https://media.api-sports.io/football/teams/543.png,6,3,11.0,2,6.0,5.0,13,6,2,64%,3,,5,562.0,493.0,88%,,,,,,,,,
27444,547,Girona,https://media.api-sports.io/football/teams/547.png,5,6,14.0,3,9.0,5.0,23,1,3,55%,5,,1,387.0,321.0,83%,,,,,,,,,
27444,540,Espanyol,https://media.api-sports.io/football/teams/540.png,2,5,10.0,3,4.0,6.0,20,4,2,45%,2,,4,321.0,249.0,78%,,,,,,,,,
27447,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,7,6,13.0,0,8.0,5.0,9,5,6,56%,0,,0,535.0,430.0,80%,,,,,,,,,
27447,545,Eibar,https://media.api-sports.io/football/teams/545.png,1,1,3.0,1,2.0,1.0,15,4,3,44%,1,,5,412.0,301.0,73%,,,,,,,,,
27446,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,5,7,15.0,3,9.0,6.0,17,4,1,52%,2,,3,339.0,260.0,77%,,,,,,,,,
27446,532,Valencia,https://media.api-sports.io/football/teams/532.png,3,6,12.0,3,8.0,4.0,10,7,4,48%,3,,3,314.0,204.0,65%,,,,,,,,,
27440,529,Barcelona,https://media.api-sports.io/football/teams/529.png,10,6,21.0,5,11.0,10.0,14,5,1,64%,3,,2,719.0,651.0,91%,,,,,,,,,
27440,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,2,4,9.0,3,6.0,3.0,12,1,0,36%,4,1.0,8,400.0,321.0,80%,,,,,,,,,
27439,542,Alaves,https://media.api-sports.io/football/teams/542.png,1,3,6.0,2,1.0,5.0,17,3,2,45%,6,,4,314.0,187.0,60%,,,,,,,,,
27439,537,Leganes,https://media.api-sports.io/football/teams/537.png,5,3,9.0,1,5.0,4.0,15,3,2,55%,4,,0,376.0,268.0,71%,,,,,,,,,
27443,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,3,6.0,1,4.0,2.0,16,1,4,48%,2,,1,321.0,183.0,57%,,,,,,,,,
27443,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,1,6,10.0,3,6.0,4.0,18,2,0,52%,1,,1,333.0,192.0,58%,,,,,,,,,
27448,720,Valladolid,https://media.api-sports.io/football/teams/720.png,5,4,10.0,1,7.0,3.0,17,6,6,39%,3,,2,333.0,240.0,72%,,,,,,,,,
27448,536,Sevilla,https://media.api-sports.io/football/teams/536.png,4,7,15.0,4,10.0,5.0,12,7,2,61%,3,,5,530.0,438.0,83%,,,,,,,,,
27442,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,4,5,11.0,2,9.0,2.0,16,2,1,48%,2,,6,364.0,282.0,77%,,,,,,,,,
27442,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,7,5,14.0,2,6.0,8.0,11,7,1,52%,1,1.0,1,391.0,315.0,81%,,,,,,,,,
27445,539,Levante,https://media.api-sports.io/football/teams/539.png,8,4,14.0,2,8.0,6.0,22,9,0,55%,2,,2,337.0,253.0,75%,,,,,,,,,
27445,726,Huesca,https://media.api-sports.io/football/teams/726.png,4,11,17.0,2,13.0,4.0,12,1,1,45%,4,,6,281.0,197.0,70%,,,,,,,,,
27441,543,Real Betis,https://media.api-sports.io/football/teams/543.png,7,6,17.0,4,14.0,3.0,15,4,1,56%,4,,3,532.0,461.0,87%,,,,,,,,,
27441,533,Villarreal,https://media.api-sports.io/football/teams/533.png,4,5,10.0,1,8.0,2.0,14,3,2,44%,4,,4,397.0,308.0,78%,,,,,,,,,
27451,540,Espanyol,https://media.api-sports.io/football/teams/540.png,2,2,6.0,2,2.0,4.0,12,4,4,56%,3,,2,468.0,360.0,77%,,,,,,,,,
27451,542,Alaves,https://media.api-sports.io/football/teams/542.png,3,6,13.0,4,11.0,2.0,17,8,2,44%,2,,1,342.0,255.0,75%,,,,,,,,,
27453,726,Huesca,https://media.api-sports.io/football/teams/726.png,1,5,6.0,0,3.0,3.0,18,6,3,25%,1,,2,212.0,132.0,62%,,,,,,,,,
27453,529,Barcelona,https://media.api-sports.io/football/teams/529.png,2,5,10.0,3,8.0,2.0,13,5,8,75%,2,,1,644.0,573.0,89%,,,,,,,,,
27450,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,5,4,11.0,2,5.0,6.0,9,1,2,56%,2,,3,629.0,559.0,89%,,,,,,,,,
27450,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,3,4,10.0,3,5.0,5.0,15,2,0,44%,2,,2,477.0,402.0,84%,,,,,,,,,
27456,536,Sevilla,https://media.api-sports.io/football/teams/536.png,5,4,11.0,2,4.0,7.0,18,5,4,38%,6,,4,331.0,243.0,73%,,,,,,,,,
27456,543,Real Betis,https://media.api-sports.io/football/teams/543.png,7,3,12.0,2,6.0,6.0,8,4,5,62%,3,,2,530.0,452.0,85%,,,,,,,,,
27458,720,Valladolid,https://media.api-sports.io/football/teams/720.png,4,0,8.0,4,6.0,2.0,22,5,5,59%,4,,1,391.0,269.0,69%,,,,,,,,,
27458,546,Getafe,https://media.api-sports.io/football/teams/546.png,3,3,8.0,2,4.0,4.0,18,3,2,41%,4,1.0,2,261.0,137.0,52%,,,,,,,,,
27449,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,9,4,15.0,2,13.0,2.0,10,3,3,46%,1,,2,305.0,221.0,72%,,,,,,,,,
27449,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,4,2,8.0,2,3.0,5.0,16,6,2,54%,3,1.0,5,357.0,270.0,76%,,,,,,,,,
27455,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,2,1,3.0,0,3.0,0.0,15,0,7,36%,2,,1,315.0,179.0,57%,,,,,,,,,
27455,545,Eibar,https://media.api-sports.io/football/teams/545.png,2,12,17.0,3,10.0,7.0,18,3,0,64%,2,,1,531.0,382.0,72%,,,,,,,,,
27452,547,Girona,https://media.api-sports.io/football/teams/547.png,5,5,14.0,4,12.0,2.0,12,9,2,58%,2,,5,479.0,408.0,85%,,,,,,,,,
27452,533,Villarreal,https://media.api-sports.io/football/teams/533.png,6,6,17.0,5,10.0,7.0,11,5,1,42%,5,,5,372.0,293.0,79%,,,,,,,,,
27457,532,Valencia,https://media.api-sports.io/football/teams/532.png,6,13,23.0,4,18.0,5.0,12,8,0,53%,2,,3,456.0,372.0,82%,,,,,,,,,
