fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,shots_total,shots_on,goals_total,tackles_interceptions,fouls_committed,fouls_drawn,passes_key,goals_assists,penalty_won,offsides,tackles_blocks,penalty_commited
897490,Cittadella,510,91526,Valerio Mastrantonio,https://media.api-sports.io/football/players/91526.png,35.0,29,M,6.3,False,True,0,,8.0,5,0,0,0,0,,1.0,5.0,3.0,1.0,,,,,,,,1.0,,,,,,
897490,Cittadella,510,31898,Nicola Pavan,https://media.api-sports.io/football/players/31898.png,48.0,26,M,7.3,False,True,0,,22.0,13,0,0,0,0,,,7.0,6.0,,,,2.0,,,3.0,1.0,3.0,1.0,1.0,,,,
897490,Cittadella,510,359312,Serigne Saliou Thioune,https://media.api-sports.io/football/players/359312.png,,28,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897490,Cittadella,510,31181,Giacomo Beretta,https://media.api-sports.io/football/players/31181.png,56.0,11,F,6.7,False,True,0,,15.0,7,0,0,0,0,,,10.0,4.0,3.0,1.0,1.0,1.0,,,2.0,2.0,2.0,1.0,,,,,
897490,Cittadella,510,61278,Mamadou Tounkara,https://media.api-sports.io/football/players/61278.png,35.0,9,F,8.2,False,True,0,,9.0,6,0,0,0,0,,1.0,13.0,5.0,,,,2.0,2.0,2.0,,2.0,1.0,,,,,,
897491,Sampdoria,498,30441,Emil Audero,https://media.api-sports.io/football/players/30441.png,90.0,1,G,7.9,False,False,0,2.0,21.0,9,0,0,0,0,1.0,,,,,,,,,,,,,,,,,,
897491,Sampdoria,498,3000,Bartosz Bereszyński,https://media.api-sports.io/football/players/3000.png,89.0,24,D,6.3,True,False,0,,28.0,24,0,0,0,0,,1.0,6.0,2.0,,,1.0,,,,,2.0,,,,,,,
897491,Sampdoria,498,30446,Alex Ferrari,https://media.api-sports.io/football/players/30446.png,90.0,25,D,7.5,False,False,0,,56.0,49,0,0,0,0,,2.0,11.0,7.0,1.0,1.0,1.0,,,,4.0,1.0,2.0,,,,,,
897491,Sampdoria,498,30444,Omar Colley,https://media.api-sports.io/football/players/30444.png,90.0,15,D,7.3,False,False,0,,61.0,54,0,0,0,0,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,
897491,Sampdoria,498,30822,Tommaso Augello,https://media.api-sports.io/football/players/30822.png,90.0,3,D,6.6,False,False,0,,31.0,27,0,0,0,0,,1.0,7.0,4.0,1.0,1.0,,1.0,,,,2.0,,,,,,,1.0
897491,Sampdoria,498,30459,Ronaldo Vieira,https://media.api-sports.io/football/players/30459.png,89.0,14,M,7,False,False,0,,55.0,52,0,0,0,0,,2.0,9.0,5.0,1.0,1.0,1.0,,,,,2.0,2.0,,,,,1.0,
897491,Sampdoria,498,202,Antonio Candreva,https://media.api-sports.io/football/players/202.png,63.0,87,M,6.9,False,False,0,,16.0,13,0,0,0,0,,,8.0,3.0,5.0,1.0,,1.0,,,1.0,1.0,2.0,2.0,,,,,
897491,Sampdoria,498,2452,Tomás Rincón,https://media.api-sports.io/football/players/2452.png,90.0,8,M,7.2,False,False,0,,34.0,28,0,0,0,0,,2.0,8.0,3.0,1.0,1.0,2.0,1.0,,,2.0,2.0,,1.0,,,,,
897491,Sampdoria,498,19053,Abdelhamid Sabiri,https://media.api-sports.io/football/players/19053.png,90.0,11,M,7.9,False,False,0,,22.0,16,0,0,1,0,,3.0,14.0,10.0,5.0,3.0,,5.0,2.0,1.0,1.0,,2.0,,,,,1.0,
897491,Sampdoria,498,30753,Mehdi Léris,https://media.api-sports.io/football/players/30753.png,63.0,37,M,6.6,False,False,0,,12.0,8,0,0,0,0,,2.0,9.0,5.0,,,1.0,,,,,,1.0,,,,,,
897491,Sampdoria,498,31060,Francesco Caputo,https://media.api-sports.io/football/players/31060.png,63.0,10,F,6.6,False,False,0,,10.0,6,0,0,0,0,,,7.0,3.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,1.0,,
897491,Sampdoria,498,31602,Nicola Ravaglia,https://media.api-sports.io/football/players/31602.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Sampdoria,498,282914,Elia Tantalocchi,https://media.api-sports.io/football/players/282914.png,,32,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Sampdoria,498,30552,Maxime Leverbe,https://media.api-sports.io/football/players/30552.png,,6,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Sampdoria,498,30447,Nicola Murru,https://media.api-sports.io/football/players/30447.png,,29,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Sampdoria,498,135,Jeison Murillo,https://media.api-sports.io/football/players/135.png,10.0,21,D,6.7,False,True,0,,2.0,1,0,0,0,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
897491,Sampdoria,498,345474,Lorenzo Malagrida,https://media.api-sports.io/football/players/345474.png,,31,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Sampdoria,498,30747,Fabio Depaoli,https://media.api-sports.io/football/players/30747.png,,12,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Sampdoria,498,31403,Valerio Verre,https://media.api-sports.io/football/players/31403.png,27.0,5,M,6.5,False,True,0,,6.0,4,0,0,0,0,,,5.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,,,,,,,
897491,Sampdoria,498,329401,Gerard Yepes,https://media.api-sports.io/football/players/329401.png,9.0,28,M,6.6,False,True,0,,1.0,1,0,0,0,0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,
897491,Sampdoria,498,30536,Filip Đuričić,https://media.api-sports.io/football/players/30536.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Sampdoria,498,31853,Manuel De Luca,https://media.api-sports.io/football/players/31853.png,27.0,9,F,6.9,False,True,0,,2.0,2,0,0,0,0,,,4.0,3.0,,,,,,,,1.0,1.0,,,1.0,1.0,,
897491,Sampdoria,498,30463,Fabio Quagliarella,https://media.api-sports.io/football/players/30463.png,27.0,27,F,6.6,False,True,0,,6.0,2,0,0,0,0,,,3.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,
897491,Reggina,1692,31098,Federico Ravaglia,https://media.api-sports.io/football/players/31098.png,90.0,1,G,6.3,False,False,1,2.0,24.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
897491,Reggina,1692,325388,Niccolò Pierozzi,https://media.api-sports.io/football/players/325388.png,90.0,27,D,6.2,False,False,0,,17.0,9,0,0,0,0,,,10.0,5.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,,1.0
897491,Reggina,1692,3005,Thiago Cionek,https://media.api-sports.io/football/players/3005.png,90.0,3,D,6.3,False,False,0,,43.0,34,1,0,0,0,,2.0,14.0,6.0,,,1.0,,,,5.0,,2.0,,,,,,
897491,Reggina,1692,31011,Riccardo Gagliolo,https://media.api-sports.io/football/players/31011.png,90.0,28,D,6.6,False,False,0,,60.0,47,1,0,0,0,,,6.0,3.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,,,1.0,
897491,Reggina,1692,31257,Federico Giraudo,https://media.api-sports.io/football/players/31257.png,90.0,98,D,6.3,False,False,0,,47.0,34,1,0,0,0,,4.0,11.0,6.0,,,2.0,,,,,2.0,1.0,,,,,,
897491,Reggina,1692,322630,Giovanni Fabbian,https://media.api-sports.io/football/players/322630.png,64.0,14,M,6.3,False,False,0,,10.0,7,1,0,0,0,,2.0,5.0,2.0,,,1.0,,,,1.0,1.0,,,,,,,
897491,Reggina,1692,30625,Lorenzo Crisetig,https://media.api-sports.io/football/players/30625.png,90.0,8,M,7,True,False,0,,43.0,37,0,0,0,0,,,4.0,4.0,3.0,3.0,,,,,1.0,,1.0,1.0,,,,,
897491,Reggina,1692,30713,Daniele Liotti,https://media.api-sports.io/football/players/30713.png,77.0,94,M,6.9,False,False,0,,16.0,16,0,0,0,0,,1.0,10.0,4.0,2.0,1.0,1.0,3.0,1.0,,2.0,2.0,1.0,,,,,,
897491,Reggina,1692,30638,Federico Ricci,https://media.api-sports.io/football/players/30638.png,64.0,21,F,6.3,False,False,0,,9.0,6,0,0,0,0,,,8.0,2.0,,,2.0,1.0,,,,,1.0,1.0,,,,,
897491,Reggina,1692,35605,Jérémy Ménez,https://media.api-sports.io/football/players/35605.png,76.0,7,F,6.9,False,False,0,,16.0,13,0,0,0,0,,1.0,7.0,5.0,,,,,,,,1.0,4.0,1.0,,,1.0,,
897491,Reggina,1692,31280,Rigoberto Rivas,https://media.api-sports.io/football/players/31280.png,90.0,99,F,6.9,False,False,0,,24.0,18,0,0,0,0,,,10.0,4.0,2.0,2.0,1.0,,,,,2.0,1.0,1.0,,,2.0,,
897491,Reggina,1692,31220,Simone Colombi,https://media.api-sports.io/football/players/31220.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Reggina,1692,127071,Tommaso Aglietti,https://media.api-sports.io/football/players/127071.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Reggina,1692,31639,Giuseppe Loiacono,https://media.api-sports.io/football/players/31639.png,,6,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Reggina,1692,282462,Eduard Dutu,https://media.api-sports.io/football/players/282462.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Reggina,1692,1332,Mario Šitum,https://media.api-sports.io/football/players/1332.png,,92,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Reggina,1692,31736,Žan Majer,https://media.api-sports.io/football/players/31736.png,26.0,37,M,6.5,False,True,0,,4.0,4,0,0,0,0,,,3.0,2.0,,,1.0,,,,,,2.0,,,,,,
897491,Reggina,1692,264337,Alessandro Lombardi,https://media.api-sports.io/football/players/264337.png,,25,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Reggina,1692,31658,Emanuele Cicerelli,https://media.api-sports.io/football/players/31658.png,13.0,11,M,6.3,False,True,0,,7.0,7,0,0,0,1,,,3.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,,
897491,Reggina,1692,342023,Vittorio Agostinelli,https://media.api-sports.io/football/players/342023.png,,24,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897491,Reggina,1692,30971,Gabriele Gori,https://media.api-sports.io/football/players/30971.png,14.0,9,F,6.3,False,True,0,,3.0,3,0,0,0,0,,,4.0,,2.0,,1.0,,,,,,,,,,,,
897491,Reggina,1692,32020,Luigi Canotto,https://media.api-sports.io/football/players/32020.png,26.0,31,F,6.7,False,True,0,,5.0,5,1,0,0,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
897492,Pisa,801,30792,Nicolas,https://media.api-sports.io/football/players/30792.png,45.0,1,G,6.2,False,False,1,2.0,16.0,10,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
897492,Pisa,801,56425,Andrea Cisco,https://media.api-sports.io/football/players/56425.png,85.0,29,D,6.2,False,False,0,,28.0,20,0,0,0,0,,1.0,9.0,4.0,2.0,,,1.0,1.0,,,2.0,3.0,,,,,,
897492,Pisa,801,2785,Hjörtur Hermannsson,https://media.api-sports.io/football/players/2785.png,90.0,6,D,6,False,False,0,,54.0,40,0,0,0,0,,1.0,4.0,2.0,,,,,,,,,,,,,,,
897492,Pisa,801,91503,Simone Canestrelli,https://media.api-sports.io/football/players/91503.png,90.0,5,D,6,False,False,0,,42.0,29,0,0,0,0,,,4.0,3.0,,,,,,,1.0,,,,,,,,
897492,Pisa,801,56275,Pietro Beruatto,https://media.api-sports.io/football/players/56275.png,90.0,20,D,6.7,False,False,0,,35.0,26,0,0,0,0,,,5.0,5.0,,,,,,,1.0,,4.0,1.0,,,,1.0,
897492,Pisa,801,56293,Idrissa Toure,https://media.api-sports.io/football/players/56293.png,90.0,15,M,6.9,False,False,0,,36.0,27,0,0,0,0,,3.0,17.0,9.0,5.0,3.0,1.0,,,,3.0,,1.0,3.0,,,1.0,,
897492,Pisa,801,30846,Giuseppe Mastinu,https://media.api-sports.io/football/players/30846.png,65.0,18,M,6.9,False,False,0,,22.0,20,0,0,0,0,,1.0,9.0,4.0,1.0,1.0,1.0,2.0,,,,,1.0,2.0,,,,,
897492,Pisa,801,30481,Ádám Nagy,https://media.api-sports.io/football/players/30481.png,90.0,16,M,6.3,False,False,0,,45.0,40,0,0,0,0,,1.0,4.0,2.0,1.0,,,,,,5.0,,1.0,,,,,,
897492,Pisa,801,30723,Marius Marin,https://media.api-sports.io/football/players/30723.png,90.0,8,M,6.6,False,False,0,,34.0,29,0,0,0,0,,1.0,11.0,6.0,2.0,2.0,,1.0,,,,4.0,3.0,,,,,,
897492,Pisa,801,128445,Roko Jureskin,https://media.api-sports.io/football/players/128445.png,73.0,7,M,6.5,False,False,0,,19.0,10,0,0,0,0,,2.0,9.0,3.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,
897492,Pisa,801,30728,Gaetano Masucci,https://media.api-sports.io/football/players/30728.png,65.0,26,F,7.9,True,False,0,,19.0,16,0,0,0,0,,,8.0,4.0,,,,6.0,3.0,1.0,,,1.0,1.0,,,1.0,,
897492,Pisa,801,163185,Vladan Đekić,https://media.api-sports.io/football/players/163185.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Pisa,801,31749,Alessandro Livieri,https://media.api-sports.io/football/players/31749.png,45.0,22,G,5.9,False,True,1,2.0,9.0,4,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
897492,Pisa,801,338134,David Bersnjak,https://media.api-sports.io/football/players/338134.png,,43,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Pisa,801,378845,Miha Trdan,https://media.api-sports.io/football/players/378845.png,,42,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Pisa,801,43024,Olimpiu Moruțan,https://media.api-sports.io/football/players/43024.png,17.0,80,M,6.3,False,True,0,,6.0,5,0,0,0,0,,,,,,,,,,,,,,1.0,,,,,
897492,Pisa,801,30717,Davide Di Quinzio,https://media.api-sports.io/football/players/30717.png,,28,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Pisa,801,30716,Alessandro De Vitis,https://media.api-sports.io/football/players/30716.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Pisa,801,325387,Gabriele Piccinini,https://media.api-sports.io/football/players/325387.png,10.0,36,F,6.9,False,True,0,,6.0,6,0,0,0,0,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
897492,Pisa,801,91576,Elia Giani,https://media.api-sports.io/football/players/91576.png,,21,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Pisa,801,31996,Giuseppe Sibilli,https://media.api-sports.io/football/players/31996.png,25.0,17,F,7,False,True,0,,9.0,7,0,0,0,0,,2.0,11.0,6.0,4.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,,
897492,Pisa,801,56012,Yonatan Cohen,https://media.api-sports.io/football/players/56012.png,,11,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Pisa,801,329257,Assan Seck,https://media.api-sports.io/football/players/329257.png,,13,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Pisa,801,357996,Moustapha Cissé,https://media.api-sports.io/football/players/357996.png,25.0,99,F,6.3,False,True,0,,9.0,6,0,0,0,0,,1.0,3.0,1.0,,,,,,,,,,,,,,,
897492,Brescia,518,31127,Lorenzo Andrenacci,https://media.api-sports.io/football/players/31127.png,90.0,1,G,7,False,False,1,4.0,20.0,14,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
897492,Brescia,518,14386,Fran Karačić,https://media.api-sports.io/football/players/14386.png,64.0,2,D,6.6,False,False,0,,21.0,14,1,0,0,0,,1.0,5.0,2.0,3.0,1.0,,,,,1.0,1.0,,1.0,,,,,
897492,Brescia,518,31130,Andrea Cistana,https://media.api-sports.io/football/players/31130.png,90.0,15,D,7,True,False,0,,51.0,37,0,0,0,0,,,6.0,5.0,,,,,,,2.0,1.0,,,,,,1.0,
897492,Brescia,518,30644,Davide Adorni,https://media.api-sports.io/football/players/30644.png,90.0,4,D,6.7,False,False,0,,37.0,30,0,0,0,0,,1.0,5.0,3.0,,,1.0,,,,2.0,,,,,,,,
897492,Brescia,518,56384,Massimiliano Mangraviti,https://media.api-sports.io/football/players/56384.png,80.0,14,D,6.6,False,False,0,,29.0,21,0,0,0,0,,2.0,6.0,3.0,,,,,,,1.0,1.0,,,,,,,
897492,Brescia,518,91306,Massimo Bertagnoli,https://media.api-sports.io/football/players/91306.png,90.0,26,M,7.3,False,False,0,,32.0,28,0,0,0,0,,2.0,14.0,6.0,2.0,1.0,1.0,1.0,1.0,,,3.0,2.0,3.0,,,,,
897492,Brescia,518,38125,Tom Van De Looi,https://media.api-sports.io/football/players/38125.png,90.0,5,M,7,False,False,0,,35.0,20,0,0,0,0,,2.0,5.0,2.0,,,2.0,,,,2.0,1.0,,1.0,1.0,,,,
897492,Brescia,518,31144,Emanuele Ndoj,https://media.api-sports.io/football/players/31144.png,80.0,8,M,8.2,False,False,0,,28.0,19,0,0,0,0,,7.0,17.0,11.0,2.0,,3.0,3.0,1.0,1.0,,1.0,3.0,,,,,,
897492,Brescia,518,31560,Stefano Moreo,https://media.api-sports.io/football/players/31560.png,80.0,9,M,7.2,False,False,0,,32.0,20,1,0,0,0,,2.0,15.0,7.0,4.0,1.0,1.0,,,,3.0,3.0,,4.0,1.0,,,,
897492,Brescia,518,20782,Florian Ayé,https://media.api-sports.io/football/players/20782.png,65.0,11,M,6.9,False,False,0,,11.0,7,0,0,0,0,,,4.0,,,,,6.0,2.0,1.0,1.0,1.0,,,,,1.0,,
897492,Brescia,518,266481,Flavio Bianchi,https://media.api-sports.io/football/players/266481.png,90.0,24,F,7.2,False,False,0,,22.0,13,0,0,0,0,,1.0,5.0,1.0,,,,6.0,3.0,1.0,,1.0,,,,,,,
897492,Brescia,518,31352,Luca Lezzerini,https://media.api-sports.io/football/players/31352.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Brescia,518,207480,Andrea Papetti,https://media.api-sports.io/football/players/207480.png,,32,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Brescia,518,127546,Matthieu Huard,https://media.api-sports.io/football/players/127546.png,10.0,3,D,6.5,False,True,0,,3.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Brescia,518,31139,Dimitri Bisoli,https://media.api-sports.io/football/players/31139.png,26.0,25,M,6.7,False,True,0,,22.0,15,0,0,0,0,,1.0,5.0,2.0,,,2.0,,,,,1.0,1.0,2.0,,,,,
897492,Brescia,518,378846,Patrick Nuamah,https://media.api-sports.io/football/players/378846.png,,19,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Brescia,518,263480,Giacomo Olzer,https://media.api-sports.io/football/players/263480.png,,27,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Brescia,518,40348,Jakub Labojko,https://media.api-sports.io/football/players/40348.png,10.0,21,M,7.9,False,True,0,,6.0,5,0,0,0,0,,1.0,2.0,2.0,,,,,,,3.0,,1.0,3.0,,,,,
897492,Brescia,518,57009,Vincenzo Garofalo,https://media.api-sports.io/football/players/57009.png,,16,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897492,Brescia,518,280938,Nicolas Galazzi,https://media.api-sports.io/football/players/280938.png,10.0,6,M,6.3,False,True,0,,4.0,2,0,0,0,0,,,4.0,,1.0,,1.0,1.0,,,,,,,,,,,
897492,Brescia,518,37302,Reuven Niemeijer,https://media.api-sports.io/football/players/37302.png,25.0,20,F,7.2,False,True,0,,6.0,5,0,0,0,0,,1.0,3.0,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,
897493,Spezia,515,224,Jeroen Zoet,https://media.api-sports.io/football/players/224.png,90.0,1,G,6.6,False,False,1,1.0,20.0,17,0,0,0,0,0.0,,1.0,1.0,,,,,,,,,,,,,,,
897493,Spezia,515,1628,Mattia Caldara,https://media.api-sports.io/football/players/1628.png,90.0,29,D,7.3,False,False,0,,60.0,50,0,0,0,0,,1.0,4.0,3.0,,,,,,,2.0,,2.0,,,1.0,,1.0,
897493,Spezia,515,61431,Jakub Kiwior,https://media.api-sports.io/football/players/61431.png,90.0,14,D,6.9,False,False,0,,52.0,50,0,0,0,0,,2.0,10.0,5.0,,,1.0,1.0,1.0,,2.0,2.0,1.0,,,,,,
897493,Spezia,515,31045,Dimitris Nikolaou,https://media.api-sports.io/football/players/31045.png,90.0,43,D,7,False,False,0,,52.0,47,0,0,0,0,,2.0,7.0,3.0,,,,,,,2.0,1.0,,1.0,,,,1.0,
897493,Spezia,515,30845,Emmanuel Gyasi,https://media.api-sports.io/football/players/30845.png,84.0,11,M,6.9,True,False,0,,16.0,15,0,0,0,0,,1.0,4.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,
897493,Spezia,515,2711,Mehdi Bourabia,https://media.api-sports.io/football/players/2711.png,90.0,6,M,6.6,False,False,0,,30.0,28,0,0,0,0,,2.0,8.0,4.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,
897493,Spezia,515,30448,Jacopo Sala,https://media.api-sports.io/football/players/30448.png,77.0,7,M,6.7,False,False,0,,47.0,44,0,0,0,0,,1.0,5.0,2.0,1.0,1.0,1.0,,,,,2.0,,,,,,,
897493,Spezia,515,13246,Kevin Agudelo,https://media.api-sports.io/football/players/13246.png,90.0,33,M,7.3,False,False,0,,24.0,20,0,0,0,0,,7.0,18.0,13.0,4.0,4.0,,,,,,2.0,2.0,,,,,,
897493,Spezia,515,30687,Simone Bastoni,https://media.api-sports.io/football/players/30687.png,65.0,20,M,6.9,False,False,0,,20.0,17,1,0,0,0,,3.0,7.0,4.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,
897493,Spezia,515,47500,Daniele Verde,https://media.api-sports.io/football/players/47500.png,65.0,10,F,7.3,False,False,0,,24.0,17,0,0,1,0,,1.0,1.0,1.0,,,,4.0,2.0,1.0,,,,2.0,,,,,
897493,Spezia,515,31318,M'Bala Nzola,https://media.api-sports.io/football/players/31318.png,77.0,18,F,8.2,False,False,0,,14.0,12,0,0,1,0,,,8.0,3.0,4.0,2.0,,2.0,2.0,2.0,,1.0,1.0,2.0,,,,,
897493,Spezia,515,378847,Leonardo Dido,https://media.api-sports.io/football/players/378847.png,,26,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897493,Spezia,515,327572,Petar Zovko,https://media.api-sports.io/football/players/327572.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897493,Spezia,515,47985,Emil Holm,https://media.api-sports.io/football/players/47985.png,6.0,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897493,Spezia,515,3010,Arkadiusz Reca,https://media.api-sports.io/football/players/3010.png,25.0,13,M,8.2,False,True,0,,7.0,4,0,0,0,0,,2.0,3.0,2.0,,,,,,,1.0,1.0,,2.0,2.0,,,,
897493,Spezia,515,30824,Elio Capradossi,https://media.api-sports.io/football/players/30824.png,,23,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897493,Spezia,515,30840,Luca Vignali,https://media.api-sports.io/football/players/30840.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897493,Spezia,515,31258,Petko Hristov,https://media.api-sports.io/football/players/31258.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897493,Spezia,515,145953,Emil Kornvig,https://media.api-sports.io/football/players/145953.png,,19,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897493,Spezia,515,89520,Mikael Ellertsson,https://media.api-sports.io/football/players/89520.png,13.0,28,M,6.6,False,True,0,,3.0,2,0,0,0,0,,,1.0,,,,,2.0,1.0,,,1.0,,,,,,,
897493,Spezia,515,30457,Ognjen Stijepović,https://media.api-sports.io/football/players/30457.png,,99,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897493,Spezia,515,61156,David Strelec,https://media.api-sports.io/football/players/61156.png,25.0,44,F,7.2,False,True,0,,10.0,8,0,0,0,0,,,3.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,2.0,,,,,
897493,Spezia,515,163338,Suf Podgoreanu,https://media.api-sports.io/football/players/163338.png,,17,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897493,Spezia,515,30999,Samuel Mráz,https://media.api-sports.io/football/players/30999.png,,9,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
897493,Spezia,515,134926,Daniel Maldini,https://media.api-sports.io/football/players/134926.png,13.0,30,M,7.3,False,True,0,,3.0,2,0,0,0,0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,
897493,como,895,30392,Simone Ghidotti,https://media.api-sports.io/football/players/30392.png,90.0,1,G,6,False,False,5,4.0,25.0,23,0,0,0,0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
897493,como,895,31452,Filippo Scaglia,https://media.api-sports.io/football/players/31452.png,90.0,23,D,5.6,False,False,0,,44.0,35,0,0,0,0,,,4.0,,1.0,,,,,,2.0,2.0,,,,,,,
897493,como,895,154799,Luis Binks,https://media.api-sports.io/football/players/154799.png,90.0,2,D,6.3,False,False,0,,36.0,32,0,0,0,0,,3.0,5.0,4.0,,,,,,,2.0,1.0,,1.0,,,,1.0,1.0
897493,como,895,32032,Andrea Cagnano,https://media.api-sports.io/football/players/32032.png,90.0,3,D,6.2,False,False,0,,44.0,35,1,0,0,0,,1.0,5.0,5.0,,,,,,,4.0,,3.0,,,,,,
897493,como,895,30508,Vittorio Parigini,https://media.api-sports.io/football/players/30508.png,74.0,11,M,5.9,False,False,0,,16.0,14,0,0,0,0,,,12.0,2.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,
897493,como,895,56193,Alessandro Bellemo,https://media.api-sports.io/football/players/56193.png,90.0,14,M,6.9,True,False,0,,29.0,25,0,0,0,0,,3.0,10.0,7.0,2.0,2.0,3.0,1.0,,,1.0,,1.0,,,,,1.0,
897493,como,895,43188,Elvis Kabashi,https://media.api-sports.io/football/players/43188.png,90.0,8,M,6,False,False,0,,32.0,25,0,0,0,0,,3.0,8.0,3.0,,,2.0,,,,,2.0,,1.0,,,,1.0,1.0
897493,como,895,47367,Álex Blanco,https://media.api-sports.io/football/players/47367.png,74.0,19,M,6.7,False,False,0,,12.0,10,1,0,0,0,,2.0,8.0,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,
897493,como,895,15281,Nicholas Ioannou,https://media.api-sports.io/football/players/15281.png,90.0,44,M,6.3,False,False,0,,18.0,13,0,0,0,0,,,3.0,1.0,2.0,,,1.0,,,1.0,,,,,,,,
