fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,dribbles_past,goals_assists,goals_total,penalty_won,penalty_commited
21660,Cagliari,490,30935,Gianni Munari,https://media.api-sports.io/football/players/30935.png,21,16,M,6.5,False,False,0,0,,,3,0,60%,0,4,2,1,1,1,1,1,0,0,0,,1.0,,,,
21660,Cagliari,490,30970,Niccolò Giannetti,https://media.api-sports.io/football/players/30970.png,17,32,F,6.7,False,False,1,0,,,5,0,71%,0,3,1,1,1,0,0,0,0,0,0,,,,,,
21656,Atalanta,499,31069,Marco Sportiello,https://media.api-sports.io/football/players/31069.png,90,57,G,5.4,False,False,0,0,4.0,2.0,13,0,76%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21656,Atalanta,499,91384,Cristian Raimondi,https://media.api-sports.io/football/players/91384.png,90,77,D,6.2,False,False,1,0,,,60,1,92%,1,8,3,2,1,1,1,1,0,0,0,,1.0,,,,
21656,Atalanta,499,30429,Rafael Tolói,https://media.api-sports.io/football/players/30429.png,90,3,D,7.2,False,False,0,0,,,56,0,91%,5,12,6,0,0,0,3,0,0,0,0,,1.0,,,,
21656,Atalanta,499,30777,Ervin Zukanović,https://media.api-sports.io/football/players/30777.png,79,6,D,6.5,False,False,1,0,,,45,0,83%,3,2,1,0,0,0,1,0,0,0,0,,,,,,
21656,Atalanta,499,1629,Andrea Conti,https://media.api-sports.io/football/players/1629.png,90,24,M,7.7,False,False,1,0,,,55,2,84%,0,10,7,1,1,1,0,1,0,0,0,,,2.0,,,
21656,Atalanta,499,1642,Franck Kessié,https://media.api-sports.io/football/players/1642.png,90,19,M,8.4,False,False,4,2,,,66,1,89%,1,11,7,2,2,3,0,0,0,0,0,,,,2.0,,
21656,Atalanta,499,30865,Jasmin Kurtić,https://media.api-sports.io/football/players/30865.png,86,27,M,6.7,False,False,3,1,,,62,0,87%,1,9,4,0,0,1,0,0,0,0,0,,,,,,
21656,Atalanta,499,91404,Boukary Dramé,https://media.api-sports.io/football/players/91404.png,43,93,D,6.3,False,False,0,0,,,15,1,100%,1,6,3,1,0,0,0,0,0,0,0,,,,,,
21656,Atalanta,499,862,Leonardo Spinazzola,https://media.api-sports.io/football/players/862.png,90,37,M,6.8,False,False,1,0,,,53,3,93%,0,7,4,3,2,1,0,0,0,0,0,,,,,,
21656,Atalanta,499,30878,Alberto Paloschi,https://media.api-sports.io/football/players/30878.png,90,43,F,6.6,False,False,2,0,,,25,2,75%,0,9,4,3,0,2,0,0,0,0,0,,,,,,
21656,Atalanta,499,30433,Alejandro Gómez,https://media.api-sports.io/football/players/30433.png,90,10,F,7.1,False,False,4,1,,,44,1,78%,1,12,9,5,2,5,0,0,0,0,0,,,,,,
21656,Atalanta,499,203,Roberto Gagliardini,https://media.api-sports.io/football/players/203.png,4,4,M,6.6,False,True,0,0,,,8,0,88%,0,1,1,0,0,0,0,0,0,0,0,,,,,,
21656,Atalanta,499,30806,Marco D'Alessandro,https://media.api-sports.io/football/players/30806.png,47,7,M,7.3,False,True,0,0,,,20,2,80%,0,7,5,5,4,1,0,0,0,0,0,,,,,,
21656,Atalanta,499,30879,Andrea Petagna,https://media.api-sports.io/football/players/30879.png,11,29,F,7.4,False,True,1,1,,,3,0,100%,0,1,1,1,1,0,0,0,0,0,0,,,,1.0,,
21656,Lazio,487,30764,Federico Marchetti,https://media.api-sports.io/football/players/30764.png,90,22,G,5.9,False,False,0,0,3.0,3.0,11,0,50%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21656,Lazio,487,1838,Dušan Basta,https://media.api-sports.io/football/players/1838.png,90,8,M,7.0,False,False,0,0,,,19,1,70%,2,1,1,0,0,0,0,0,0,0,0,,,1.0,,,
21656,Lazio,487,194,Stefan de Vrij,https://media.api-sports.io/football/players/194.png,90,3,D,6.4,False,False,0,0,,,12,0,80%,2,4,1,0,0,0,1,0,0,0,0,,2.0,,,,
21656,Lazio,487,47430,Wesley Hoedt,https://media.api-sports.io/football/players/47430.png,90,2,D,7.5,False,False,1,1,,,17,0,81%,1,9,5,0,0,0,3,0,0,0,0,,,,1.0,,
21656,Lazio,487,1843,Jordan Lukaku,https://media.api-sports.io/football/players/1843.png,90,6,D,6.1,False,False,0,0,,,15,0,78%,1,6,2,1,0,0,2,1,0,0,0,,1.0,,,,
21656,Lazio,487,1857,Marco Parolo,https://media.api-sports.io/football/players/1857.png,90,16,M,6.3,False,False,0,0,,,15,1,65%,1,5,3,0,0,0,1,0,0,0,0,,1.0,,,,
21656,Lazio,487,1637,Lucas Biglia,https://media.api-sports.io/football/players/1637.png,90,20,M,7.5,False,False,0,0,,,32,2,82%,4,11,4,0,0,0,3,0,0,0,0,,1.0,1.0,,,
21656,Lazio,487,1856,Sergej Milinković-Savić,https://media.api-sports.io/football/players/1856.png,87,21,M,6.5,False,False,1,0,,,16,1,53%,1,21,10,1,1,0,1,0,0,0,0,,4.0,1.0,,,
21656,Lazio,487,31377,Cristiano Lombardi,https://media.api-sports.io/football/players/31377.png,70,25,F,7.5,False,False,2,1,,,10,1,52%,1,6,5,0,0,2,0,0,0,0,0,,,,1.0,,
21656,Lazio,487,1863,Ciro Immobile,https://media.api-sports.io/football/players/1863.png,90,17,F,6.7,False,False,5,3,,,17,0,85%,0,18,5,3,0,3,4,1,0,0,0,,1.0,,1.0,,
21656,Lazio,487,37942,Ricardo Kishna,https://media.api-sports.io/football/players/37942.png,65,7,M,6.7,False,False,1,0,,,9,2,60%,0,8,2,3,1,0,0,0,0,0,0,,2.0,,,,
21656,Lazio,487,1840,Wallace dos Santos,https://media.api-sports.io/football/players/1840.png,20,13,D,6.2,False,False,0,0,,,2,0,50%,2,3,1,0,0,0,0,0,0,0,0,,1.0,,,,
21656,Lazio,487,1852,Danilo Cataldi,https://media.api-sports.io/football/players/1852.png,3,5,M,7.2,False,False,1,1,,,2,0,66%,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,
21656,Lazio,487,30762,Filip Đorđević,https://media.api-sports.io/football/players/30762.png,25,9,F,6.4,False,False,0,0,,,7,0,77%,0,3,1,0,0,0,1,0,0,0,0,,,,,,
21657,Bologna,500,765,Antonio Mirante,https://media.api-sports.io/football/players/765.png,90,83,G,6.9,False,False,0,0,0.0,0.0,24,0,70%,0,2,2,0,0,0,0,0,0,0,0,0.0,,,,,
21657,Bologna,500,2855,Emil Krafth,https://media.api-sports.io/football/players/2855.png,90,4,D,7.2,False,False,0,0,,,30,0,76%,2,7,6,1,1,3,0,0,0,0,0,,,,,,
21657,Bologna,500,31132,Daniele Gastaldello,https://media.api-sports.io/football/players/31132.png,90,28,D,7.5,False,False,0,0,,,49,0,87%,4,4,3,0,0,1,0,0,0,0,0,,1.0,,,,
21657,Bologna,500,31044,Domenico Maietta,https://media.api-sports.io/football/players/31044.png,55,20,D,7.1,False,False,0,0,,,26,0,83%,1,5,4,0,0,0,0,0,0,0,0,,1.0,,,,
21657,Bologna,500,18799,Adam Masina,https://media.api-sports.io/football/players/18799.png,90,25,D,7.6,False,False,1,1,,,28,0,62%,3,11,10,1,1,0,0,0,0,0,0,,,,,,
21657,Bologna,500,50795,Saphir Taïder,https://media.api-sports.io/football/players/50795.png,90,8,M,7.2,False,False,2,0,,,39,2,86%,1,9,5,2,2,3,0,0,0,0,0,,2.0,,,,
21657,Bologna,500,2560,Erick Pulgar,https://media.api-sports.io/football/players/2560.png,90,5,M,7.4,False,False,1,0,,,53,1,84%,4,9,4,1,0,1,3,1,0,0,0,,,,,,
21657,Bologna,500,30481,Ádám Nagy,https://media.api-sports.io/football/players/30481.png,78,16,M,7.5,False,False,2,1,,,21,1,87%,2,10,7,3,3,1,0,0,0,0,0,,1.0,,,,
21657,Bologna,500,334,Simone Verdi,https://media.api-sports.io/football/players/334.png,56,9,F,6.9,False,False,2,0,,,18,3,72%,1,12,4,5,2,1,2,0,0,0,0,,,,,,
21657,Bologna,500,30486,Mattia Destro,https://media.api-sports.io/football/players/30486.png,90,10,F,7.6,False,False,5,2,,,19,2,100%,0,10,2,0,0,1,1,0,0,0,0,,,,1.0,,
21657,Bologna,500,30480,Ladislav Krejčí,https://media.api-sports.io/football/players/30480.png,90,11,M,6.9,False,False,2,1,,,14,4,93%,1,6,2,1,0,2,1,0,0,0,0,,,,,,
21657,Bologna,500,595,Marios Oikonomou,https://media.api-sports.io/football/players/595.png,35,2,D,7.1,False,True,1,0,,,19,0,95%,3,4,4,0,0,2,0,0,0,0,0,,,,,,
21657,Bologna,500,31655,Luca Rizzo,https://media.api-sports.io/football/players/31655.png,34,22,M,6.6,False,True,1,0,,,9,0,56%,0,8,5,3,3,1,0,0,0,0,0,,,,,,
21657,Bologna,500,30478,Blerim Džemaili,https://media.api-sports.io/football/players/30478.png,12,31,M,7.5,False,True,3,1,,,5,1,100%,1,5,3,0,0,0,0,0,0,0,0,,1.0,1.0,,,
21657,Crotone,501,30974,Alex Cordaz,https://media.api-sports.io/football/players/30974.png,90,1,G,7.6,False,False,0,0,1.0,5.0,29,0,72%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21657,Crotone,501,30397,Federico Ceccherini,https://media.api-sports.io/football/players/30397.png,90,17,D,6.5,False,False,0,0,,,45,0,77%,1,7,4,0,0,1,2,0,0,0,0,,,,,,
21657,Crotone,501,31606,Claiton,https://media.api-sports.io/football/players/31606.png,90,3,D,6.8,False,False,0,0,,,40,0,95%,2,6,3,0,0,0,1,0,0,0,0,,1.0,,,,
21657,Crotone,501,30523,Gianmarco Ferrari,https://media.api-sports.io/football/players/30523.png,90,13,D,6.9,False,False,0,0,,,62,0,84%,2,13,8,0,0,0,4,0,0,0,0,,1.0,,,,
21657,Crotone,501,30984,Mario Sampirisi,https://media.api-sports.io/football/players/30984.png,90,31,D,6.6,False,False,0,0,,,23,0,88%,1,6,1,1,0,0,0,0,0,0,0,,,,,,
21657,Crotone,501,30996,Marcus Rohdén,https://media.api-sports.io/football/players/30996.png,90,6,M,6.6,False,False,1,0,,,39,1,84%,4,13,7,0,0,2,3,1,0,0,0,,,,,,
21657,Crotone,501,30964,Aniello Salzano,https://media.api-sports.io/football/players/30964.png,90,20,M,6.9,False,False,0,0,,,57,1,79%,1,6,3,1,1,1,0,0,0,0,0,,2.0,,,,
21657,Crotone,501,31134,Bruno Martella,https://media.api-sports.io/football/players/31134.png,84,87,D,6.4,False,False,0,0,,,28,1,82%,0,3,1,1,0,0,0,0,0,0,0,,1.0,,,,
21657,Crotone,501,43030,Adrian Stoian,https://media.api-sports.io/football/players/43030.png,81,12,M,6.7,False,False,0,0,,,23,0,74%,0,6,2,1,1,1,0,0,0,0,0,,3.0,,,,
21657,Crotone,501,31003,Simy,https://media.api-sports.io/football/players/31003.png,90,99,F,6.3,False,False,2,0,,,11,0,64%,0,19,4,2,2,1,4,0,0,0,0,,1.0,,,,
21657,Crotone,501,31469,Raffaele Palladino,https://media.api-sports.io/football/players/31469.png,90,7,F,6.7,False,False,2,0,,,31,0,73%,0,18,7,4,2,1,2,0,0,0,0,,3.0,,,,
21657,Crotone,501,30959,Nicolò Fazzi,https://media.api-sports.io/football/players/30959.png,6,77,M,6.2,False,False,0,0,,,2,0,100%,0,1,0,0,0,0,1,0,0,0,0,,,,,,
21657,Crotone,501,91475,Pietro De Giorgio,https://media.api-sports.io/football/players/91475.png,9,10,F,6.6,False,False,0,0,,,4,1,66%,0,4,1,2,0,0,0,0,0,0,0,,,,,,
21659,Empoli,511,56153,Alberto Pelagotti,https://media.api-sports.io/football/players/56153.png,90,23,G,7.1,False,False,0,0,1.0,4.0,22,0,66%,0,1,1,0,0,1,0,0,0,0,0,0.0,,,,,
21659,Empoli,511,30400,Vincent Laurini,https://media.api-sports.io/football/players/30400.png,90,2,D,7.4,False,False,0,0,,,41,0,82%,0,16,13,1,0,8,0,0,0,0,0,,,,,,
21659,Empoli,511,591,Uroš Ćosić,https://media.api-sports.io/football/players/591.png,90,24,D,7.1,False,False,0,0,,,45,0,84%,1,2,2,0,0,1,0,0,0,0,0,,,,,,
21659,Empoli,511,30616,Andrea Costa,https://media.api-sports.io/football/players/30616.png,90,15,D,7.0,False,False,0,0,,,54,0,80%,1,11,8,2,2,1,0,0,0,0,0,,2.0,,,,
21659,Empoli,511,31046,Manuel Pasqual,https://media.api-sports.io/football/players/31046.png,90,21,D,7.0,False,False,0,0,,,54,2,74%,2,4,2,0,0,2,1,0,0,0,0,,,,,,
21659,Empoli,511,30628,Andrés Tello,https://media.api-sports.io/football/players/30628.png,45,88,M,6.8,False,False,0,0,,,14,0,63%,0,13,8,3,2,1,2,0,0,0,0,,,,,,
21659,Empoli,511,31086,Raffaele Maiello,https://media.api-sports.io/football/players/31086.png,60,17,M,7.2,False,False,0,0,,,34,2,77%,1,9,3,2,2,0,1,0,0,0,0,,,,,,
21659,Empoli,511,70351,Marcel Büchel,https://media.api-sports.io/football/players/70351.png,81,77,M,6.3,False,False,0,0,,,43,0,86%,2,10,3,1,0,2,3,1,0,0,0,,1.0,,,,
21659,Empoli,511,30456,Riccardo Saponara,https://media.api-sports.io/football/players/30456.png,90,10,M,6.1,False,False,1,0,,,23,1,85%,0,14,3,4,0,3,4,1,0,0,0,,,,,,
21659,Empoli,511,30760,Manuel Pucciarelli,https://media.api-sports.io/football/players/30760.png,90,20,F,6.6,False,False,1,0,,,13,0,76%,1,8,6,3,2,2,0,0,0,0,0,,,,,,
21659,Empoli,511,32138,Massimo Maccarone,https://media.api-sports.io/football/players/32138.png,84,7,F,6.3,True,False,4,1,,,13,0,72%,0,17,5,3,0,3,2,0,1,0,0,,1.0,,,,
21659,Empoli,511,31054,Rade Krunić,https://media.api-sports.io/football/players/31054.png,45,33,M,6.4,False,True,2,2,,,11,0,68%,0,7,2,1,1,1,2,0,0,0,0,,2.0,,,,
21659,Empoli,511,31617,Daniele Croce,https://media.api-sports.io/football/players/31617.png,30,11,M,6.9,False,True,0,0,,,12,1,70%,0,11,8,1,0,6,2,0,0,0,0,,,,,,
21659,Empoli,511,91419,Alberto Gilardino,https://media.api-sports.io/football/players/91419.png,9,18,F,6.5,False,True,0,0,,,1,0,50%,0,0,0,0,0,0,0,0,0,0,0,,,,,,
21659,Sampdoria,498,30852,Emiliano Viviano,https://media.api-sports.io/football/players/30852.png,90,2,G,7.5,False,False,0,0,0.0,3.0,10,0,26%,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,
21659,Sampdoria,498,30448,Jacopo Sala,https://media.api-sports.io/football/players/30448.png,90,22,D,7.5,False,False,1,0,,,42,0,89%,4,6,5,2,1,1,0,0,0,0,0,,,,,,
21659,Sampdoria,498,31049,Matías Silvestre,https://media.api-sports.io/football/players/31049.png,90,26,D,6.8,False,False,0,0,,,17,0,70%,2,3,1,0,0,0,2,0,0,0,0,,,,,,
21659,Sampdoria,498,30860,Vasco Regini,https://media.api-sports.io/football/players/30860.png,90,19,D,6.9,True,False,0,0,,,18,0,72%,2,0,0,0,0,0,0,0,0,0,0,,,,,,
21659,Sampdoria,498,68419,Daniel Pavlović,https://media.api-sports.io/football/players/68419.png,90,20,D,6.6,False,False,1,0,,,21,0,70%,0,8,3,0,0,0,3,1,0,0,0,,,,,,
21659,Sampdoria,498,1462,Lucas Torreira,https://media.api-sports.io/football/players/1462.png,90,34,M,7.0,False,False,0,0,,,41,0,82%,0,20,9,0,0,3,5,0,0,0,0,,3.0,,,,
21659,Sampdoria,498,3009,Karol Linetty,https://media.api-sports.io/football/players/3009.png,90,16,M,7.1,False,False,0,0,,,37,2,80%,2,19,9,2,1,0,5,1,0,0,0,,1.0,,,,
21659,Sampdoria,498,35842,Ricardo Álvarez,https://media.api-sports.io/football/players/35842.png,61,11,M,7.1,False,False,4,1,,,30,4,81%,0,10,4,2,1,3,2,0,0,0,0,,1.0,1.0,,,
21659,Sampdoria,498,30452,Édgar Barreto,https://media.api-sports.io/football/players/30452.png,86,8,M,7.8,False,False,1,0,,,52,1,89%,1,19,12,0,0,5,4,1,0,0,0,,1.0,,,,
21659,Sampdoria,498,30463,Fabio Quagliarella,https://media.api-sports.io/football/players/30463.png,90,27,F,7.0,False,False,3,1,,,21,0,61%,0,12,5,0,0,2,5,0,0,0,0,,,,,,
21659,Sampdoria,498,2493,Luis Muriel,https://media.api-sports.io/football/players/2493.png,75,9,F,7.3,False,False,4,1,,,19,1,86%,1,10,4,1,1,0,1,0,0,0,0,,2.0,,1.0,,
21659,Sampdoria,498,30595,Mirko Eramo,https://media.api-sports.io/football/players/30595.png,4,6,M,6.8,False,False,1,1,,,1,0,33%,0,1,1,0,0,0,0,0,0,0,0,,,,,,
21659,Sampdoria,498,46746,Ante Budimir,https://media.api-sports.io/football/players/46746.png,15,47,F,6.8,False,False,0,0,,,2,2,66%,0,6,2,1,1,0,3,0,0,0,0,,,,,,
21659,Sampdoria,498,794,Patrik Schick,https://media.api-sports.io/football/players/794.png,29,14,F,6.7,False,False,1,1,,,14,0,87%,0,9,4,2,1,3,2,0,0,0,0,,1.0,,,,
21661,Palermo,522,14326,Josip Posavec,https://media.api-sports.io/football/players/14326.png,90,1,G,7.7,False,False,0,0,1.0,7.0,7,0,35%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21661,Palermo,522,3005,Thiago Cionek,https://media.api-sports.io/football/players/3005.png,90,15,D,8.1,False,False,0,0,,,39,0,83%,4,15,11,0,0,2,1,0,0,0,0,,2.0,,,,
21661,Palermo,522,32010,Roberto Vitiello,https://media.api-sports.io/football/players/32010.png,81,2,D,7.4,False,False,0,0,,,25,0,75%,4,6,6,1,1,0,0,0,0,0,0,,,,,,
21661,Palermo,522,31548,Slobodan Rajković,https://media.api-sports.io/football/players/31548.png,89,5,D,6.4,False,False,1,1,,,33,0,82%,2,12,7,1,1,4,4,2,1,0,0,,1.0,,,,1.0
21661,Palermo,522,31549,Andrea Rispoli,https://media.api-sports.io/football/players/31549.png,90,3,M,7.0,False,False,1,0,,,29,0,72%,0,12,9,5,4,0,1,0,0,0,0,,,,,,
21661,Palermo,522,30779,Oscar Hiljemark,https://media.api-sports.io/football/players/30779.png,90,10,M,7.6,False,False,0,0,,,43,3,82%,2,8,5,2,2,0,2,0,0,0,0,,,,,,
21661,Palermo,522,31844,Alessandro Gazzi,https://media.api-sports.io/football/players/31844.png,90,14,M,7.1,False,False,0,0,,,29,1,87%,2,7,4,1,1,0,2,0,0,0,0,,1.0,,,,
21661,Palermo,522,31541,Haitam Aleesami,https://media.api-sports.io/football/players/31541.png,90,19,D,6.9,False,False,0,0,,,27,0,71%,3,14,6,3,2,1,1,0,0,0,0,,2.0,,,,
21661,Palermo,522,32133,Accursio Bentivegna,https://media.api-sports.io/football/players/32133.png,69,27,F,7.0,False,False,0,0,,,18,0,72%,0,15,10,2,2,6,0,0,0,0,0,,2.0,,,,
21661,Palermo,522,2866,Robin Quaison,https://media.api-sports.io/football/players/2866.png,90,21,F,6.7,False,False,3,0,,,17,0,81%,0,19,7,5,3,0,3,1,0,0,0,,,,,,
21661,Palermo,522,15299,Norbert Balogh,https://media.api-sports.io/football/players/15299.png,56,22,F,6.3,False,False,0,0,,,10,0,71%,0,9,1,1,0,0,1,0,0,0,0,,1.0,,,,
21661,Palermo,522,26252,Roland Sallai,https://media.api-sports.io/football/players/26252.png,21,20,M,6.8,False,True,2,1,,,6,0,75%,0,9,4,1,0,1,3,0,0,0,0,,,,,,
21661,Palermo,522,31561,Ilija Nestorovski,https://media.api-sports.io/football/players/31561.png,34,30,F,6.6,False,True,0,0,,,6,1,75%,0,3,2,0,0,1,0,0,0,0,0,,,,,,
21661,Palermo,522,3446,Carlos Embalo,https://media.api-sports.io/football/players/3446.png,9,11,F,6.7,False,True,0,0,,,1,0,50%,0,2,1,1,1,0,1,0,0,0,0,,,,,,
21661,Sassuolo,488,30516,Andrea Consigli,https://media.api-sports.io/football/players/30516.png,90,47,G,7.4,False,False,0,0,0.0,2.0,11,0,52%,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,
21661,Sassuolo,488,31012,Marcello Gazzola,https://media.api-sports.io/football/players/31012.png,90,23,D,6.8,False,False,0,0,,,28,2,75%,2,6,3,1,0,1,1,0,0,0,0,,1.0,,,,
21661,Sassuolo,488,30614,Luca Antei,https://media.api-sports.io/football/players/30614.png,90,5,D,7.9,False,False,0,0,,,59,0,90%,2,9,8,1,1,1,0,0,0,0,0,,,,,,
21661,Sassuolo,488,1836,Francesco Acerbi,https://media.api-sports.io/football/players/1836.png,90,15,D,7.5,False,False,0,0,,,56,1,93%,0,9,7,1,1,2,0,0,0,0,0,,,,,,
21661,Sassuolo,488,30528,Federico Peluso,https://media.api-sports.io/football/players/30528.png,90,13,D,6.8,False,False,0,0,,,39,0,83%,2,9,5,1,1,1,2,0,0,0,0,,1.0,,,,
21661,Sassuolo,488,30780,Luca Mazzitelli,https://media.api-sports.io/football/players/30780.png,72,22,M,6.8,False,False,3,1,,,37,2,86%,0,13,5,1,0,0,2,1,0,0,0,,4.0,,,,
21661,Sassuolo,488,30534,Francesco Magnanelli,https://media.api-sports.io/football/players/30534.png,90,4,M,7.5,False,False,0,0,,,101,1,87%,2,16,8,0,0,4,2,0,0,0,0,,3.0,,,,
21661,Sassuolo,488,30535,Stefano Sensi,https://media.api-sports.io/football/players/30535.png,90,12,M,6.7,False,False,1,0,,,57,3,91%,2,20,8,0,0,5,2,0,0,0,0,,4.0,,,,
21661,Sassuolo,488,30537,Domenico Berardi,https://media.api-sports.io/football/players/30537.png,90,25,F,8.0,False,False,7,2,,,35,3,63%,3,11,6,3,2,3,1,0,0,1,0,,1.0,,1.0,,
21661,Sassuolo,488,30461,Grégoire Defrel,https://media.api-sports.io/football/players/30461.png,75,11,F,6.8,False,False,3,0,,,15,1,83%,0,9,1,0,0,1,3,0,0,0,0,,1.0,,,1.0,
21661,Sassuolo,488,219,Matteo Politano,https://media.api-sports.io/football/players/219.png,85,16,F,7.1,False,False,7,5,,,33,1,84%,1,18,5,9,4,0,0,0,0,0,0,,1.0,,,,
21661,Sassuolo,488,91346,Davide Biondini,https://media.api-sports.io/football/players/91346.png,18,8,M,6.7,False,False,0,0,,,6,0,100%,1,2,1,0,0,0,0,0,0,0,0,,,,,,
21661,Sassuolo,488,30520,Claud Adjapong,https://media.api-sports.io/football/players/30520.png,5,98,M,5.8,False,False,1,0,,,0,0,0%,0,4,0,2,0,0,1,0,0,0,0,,1.0,,,,
21661,Sassuolo,488,30487,Diego Falcinelli,https://media.api-sports.io/football/players/30487.png,15,9,F,6.4,False,False,0,0,,,2,0,100%,0,5,1,1,0,1,1,0,0,0,0,,,,,,
21662,Pescara,525,31382,Albano Bizzarri,https://media.api-sports.io/football/players/31382.png,90,31,G,6.9,False,False,0,0,2.0,2.0,29,0,65%,0,1,1,0,0,1,0,1,0,0,0,0.0,,,,,
21662,Pescara,525,31079,Francesco Zampano,https://media.api-sports.io/football/players/31079.png,90,11,M,7.0,False,False,0,0,,,34,3,79%,3,7,3,0,0,2,0,0,0,0,0,,4.0,1.0,,,
21662,Pescara,525,31389,Norbert Gyömbér,https://media.api-sports.io/football/players/31389.png,90,37,D,6.8,False,False,0,0,,,32,0,97%,2,9,4,1,1,0,2,1,0,0,0,,2.0,,,,
21662,Pescara,525,31194,Andrea Coda,https://media.api-sports.io/football/players/31194.png,71,35,D,6.1,False,False,0,0,,,20,0,83%,2,0,0,0,0,0,0,0,0,0,0,,,,,,
21662,Pescara,525,30396,Cristiano Biraghi,https://media.api-sports.io/football/players/30396.png,90,3,D,7.1,False,False,2,1,,,38,0,80%,1,5,3,1,1,1,1,0,0,0,0,,,,,,
21662,Pescara,525,778,Bryan Cristante,https://media.api-sports.io/football/players/778.png,90,6,M,6.3,False,False,1,0,,,42,1,84%,2,16,5,4,0,0,3,0,0,0,0,,2.0,,,,
21662,Pescara,525,31489,Gastón Brugman,https://media.api-sports.io/football/players/31489.png,86,16,M,6.6,False,False,0,0,,,44,0,88%,2,8,3,2,2,0,3,1,0,0,0,,1.0,,,,
21662,Pescara,525,31494,Ledian Memushaj,https://media.api-sports.io/football/players/31494.png,64,8,M,6.2,False,False,0,0,,,30,0,93%,0,7,3,2,0,2,0,0,0,0,0,,1.0,,,,
21662,Pescara,525,30990,Ahmed Benali,https://media.api-sports.io/football/players/30990.png,90,10,M,6.6,False,False,1,1,,,53,1,79%,0,11,3,1,0,1,1,0,0,0,0,,3.0,,1.0,,
21662,Pescara,525,31403,Valerio Verre,https://media.api-sports.io/football/players/31403.png,90,7,M,7.3,False,False,2,0,,,31,1,83%,1,11,7,3,1,2,0,0,0,0,0,,2.0,1.0,,,
21662,Pescara,525,30460,Gianluca Caprari,https://media.api-sports.io/football/players/30460.png,90,17,F,6.7,False,False,3,1,,,24,0,85%,1,7,1,3,0,0,0,0,0,0,0,,,,1.0,,
21662,Pescara,525,30920,Alessandro Crescenzi,https://media.api-sports.io/football/players/30920.png,4,2,D,6.0,False,True,0,0,,,3,0,100%,0,0,0,0,0,0,0,0,0,0,0,,,,,,
21662,Pescara,525,14279,Dario Župarić,https://media.api-sports.io/football/players/14279.png,19,13,D,6.2,False,True,0,0,,,8,0,88%,0,1,1,0,0,0,0,0,0,0,0,,,,,,
21662,Pescara,525,46725,Rey Manaj,https://media.api-sports.io/football/players/46725.png,26,9,F,6.7,False,True,0,0,,,3,0,100%,0,10,5,0,0,3,0,0,0,0,0,,1.0,,,,
21662,Napoli,492,1624,Pepe Reina,https://media.api-sports.io/football/players/1624.png,90,25,G,6.4,False,False,0,0,2.0,1.0,14,0,73%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,
21662,Napoli,492,317,Elseid Hysaj,https://media.api-sports.io/football/players/317.png,90,2,D,7.4,False,False,0,0,,,52,1,89%,2,12,8,5,2,1,0,0,0,0,0,,,,,,
21662,Napoli,492,314,Raúl Albiol,https://media.api-sports.io/football/players/314.png,90,33,D,6.4,False,False,1,0,,,55,0,96%,0,8,3,0,0,0,4,1,0,0,0,,1.0,,,,
21662,Napoli,492,318,Kalidou Koulibaly,https://media.api-sports.io/football/players/318.png,90,26,D,7.1,False,False,1,0,,,56,0,91%,2,12,7,0,0,0,2,0,0,0,0,,,,,,
21662,Napoli,492,316,Faouzi Ghoulam,https://media.api-sports.io/football/players/316.png,90,31,D,7.3,False,False,1,0,,,57,3,91%,2,11,8,2,2,3,1,0,0,0,0,,,,,,
21662,Napoli,492,326,Allan,https://media.api-sports.io/football/players/326.png,90,5,M,7.1,False,False,1,0,,,59,0,96%,1,11,6,4,3,0,2,0,0,0,0,,1.0,,,,
21662,Napoli,492,30874,Mirko Valdifiori,https://media.api-sports.io/football/players/30874.png,90,6,M,7.8,False,False,2,0,,,88,1,90%,1,5,4,1,1,0,0,0,0,0,0,,,1.0,,,
21662,Napoli,492,12994,Marek Hamšík,https://media.api-sports.io/football/players/12994.png,71,17,M,7.7,False,False,1,0,,,69,4,92%,0,3,2,2,2,0,0,0,0,0,0,,,,,,
21662,Napoli,492,330,José Callejón,https://media.api-sports.io/football/players/330.png,90,7,F,7.1,False,False,4,0,,,32,2,84%,0,6,5,0,0,2,0,0,0,0,0,,,,,,
