fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,Assists,Counter Attacks,Cross Attacks,Free Kicks,Goals,Goal Attempts,Substitutions,Throwins,Medical Treatment
29242,490,Cagliari,https://media.api-sports.io/football/teams/490.png,4,8,13.0,1,10.0,3.0,12,1,1,40%,5,0.0,5,350.0,256.0,73%,,,,,,,,,
29242,505,Inter,https://media.api-sports.io/football/teams/505.png,6,13,24.0,5,18.0,6.0,9,5,1,60%,3,0.0,3,512.0,433.0,85%,,,,,,,,,
29243,511,Empoli,https://media.api-sports.io/football/teams/511.png,8,6,20.0,6,16.0,4.0,10,8,1,62%,1,0.0,4,507.0,435.0,86%,,,,,,,,,
29243,523,Parma,https://media.api-sports.io/football/teams/523.png,7,1,8.0,0,7.0,1.0,16,2,3,38%,3,0.0,6,321.0,250.0,78%,,,,,,,,,
29240,489,AC Milan,https://media.api-sports.io/football/teams/489.png,3,3,11.0,5,6.0,5.0,20,6,1,45%,3,0.0,4,418.0,367.0,88%,,,,,,,,,
29240,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,4,6,14.0,4,5.0,9.0,9,6,3,55%,0,1.0,3,512.0,452.0,88%,,,,,,,,,
29245,487,Lazio,https://media.api-sports.io/football/teams/487.png,4,3,13.0,6,5.0,8.0,13,5,2,44%,4,0.0,3,328.0,231.0,70%,,,,,,,,,
29245,497,AS Roma,https://media.api-sports.io/football/teams/497.png,3,6,15.0,6,9.0,6.0,15,7,0,56%,5,1.0,1,407.0,318.0,78%,,,,,,,,,
29248,503,Torino,https://media.api-sports.io/football/teams/503.png,5,6,13.0,2,8.0,5.0,11,7,0,59%,1,0.0,4,463.0,392.0,85%,,,,,,,,,
29248,491,Chievo,https://media.api-sports.io/football/teams/491.png,4,3,10.0,3,4.0,6.0,18,4,2,41%,4,0.0,2,330.0,242.0,73%,,,,,,,,,
29247,493,Spal,https://media.api-sports.io/football/teams/493.png,2,6,14.0,6,10.0,4.0,12,5,1,52%,2,1.0,6,418.0,349.0,83%,,,,,,,,,
29247,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,8,6,14.0,0,6.0,8.0,14,4,2,48%,3,0.0,1,390.0,314.0,81%,,,,,,,,,
29249,494,Udinese,https://media.api-sports.io/football/teams/494.png,5,6,13.0,2,9.0,4.0,21,6,1,35%,3,0.0,2,240.0,157.0,65%,,,,,,,,,
29249,500,Bologna,https://media.api-sports.io/football/teams/500.png,3,4,13.0,6,10.0,3.0,20,6,2,65%,3,0.0,3,448.0,362.0,81%,,,,,,,,,
29244,495,Genoa,https://media.api-sports.io/football/teams/495.png,3,6,19.0,10,8.0,11.0,15,8,1,66%,2,0.0,0,545.0,453.0,83%,,,,,,,,,
29244,512,Frosinone,https://media.api-sports.io/football/teams/512.png,0,4,4.0,0,2.0,2.0,16,2,5,34%,3,1.0,3,283.0,193.0,68%,,,,,,,,,
29241,499,Atalanta,https://media.api-sports.io/football/teams/499.png,11,8,20.0,1,13.0,7.0,9,8,1,59%,4,0.0,2,431.0,344.0,80%,,,,,,,,,
29241,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,3,3,10.0,4,5.0,5.0,16,5,1,41%,2,0.0,8,291.0,193.0,66%,,,,,,,,,
29246,492,Napoli,https://media.api-sports.io/football/teams/492.png,5,8,21.0,8,10.0,11.0,10,12,2,63%,3,1.0,1,574.0,508.0,89%,,,,,,,,,
29246,496,Juventus,https://media.api-sports.io/football/teams/496.png,3,1,6.0,2,2.0,4.0,14,4,1,37%,6,1.0,4,340.0,285.0,84%,,,,,,,,,
29255,496,Juventus,https://media.api-sports.io/football/teams/496.png,6,9,17.0,2,11.0,6.0,7,5,0,61%,0,,1,648.0,561.0,87%,,,,,,,,,
29255,494,Udinese,https://media.api-sports.io/football/teams/494.png,2,3,6.0,1,2.0,4.0,9,0,2,39%,3,,2,409.0,327.0,80%,,,,,,,,,
29256,523,Parma,https://media.api-sports.io/football/teams/523.png,3,5,9.0,1,7.0,2.0,12,4,4,41%,2,,1,374.0,285.0,76%,,,,,,,,,
29256,495,Genoa,https://media.api-sports.io/football/teams/495.png,1,9,13.0,3,6.0,7.0,12,5,0,59%,1,,2,520.0,430.0,83%,,,,,,,,,
29251,491,Chievo,https://media.api-sports.io/football/teams/491.png,1,4,8.0,3,4.0,4.0,20,4,0,38%,3,,1,377.0,294.0,78%,,,,,,,,,
29251,489,AC Milan,https://media.api-sports.io/football/teams/489.png,3,6,11.0,2,5.0,6.0,12,1,2,62%,1,,0,633.0,544.0,86%,,,,,,,,,
29250,500,Bologna,https://media.api-sports.io/football/teams/500.png,9,9,21.0,3,14.0,7.0,17,8,2,46%,1,,4,370.0,272.0,74%,,,,,,,,,
29250,490,Cagliari,https://media.api-sports.io/football/teams/490.png,4,2,8.0,2,4.0,4.0,21,3,1,54%,4,,7,435.0,331.0,76%,,,,,,,,,
29258,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,6,6,13.0,1,8.0,5.0,13,4,3,47%,2,,3,423.0,328.0,78%,,,,,,,,,
29258,499,Atalanta,https://media.api-sports.io/football/teams/499.png,5,8,14.0,1,10.0,4.0,12,7,2,53%,2,,5,459.0,381.0,83%,,,,,,,,,
29254,505,Inter,https://media.api-sports.io/football/teams/505.png,2,9,15.0,4,9.0,6.0,17,4,,55%,3,,1,436.0,358.0,82%,,,,,,,,,
29254,493,Spal,https://media.api-sports.io/football/teams/493.png,1,1,5.0,3,2.0,3.0,17,7,,45%,5,,0,353.0,274.0,78%,,,,,,,,,
29253,512,Frosinone,https://media.api-sports.io/football/teams/512.png,4,6,13.0,3,9.0,4.0,14,3,2,45%,2,,5,314.0,206.0,66%,,,,,,,,,
29253,503,Torino,https://media.api-sports.io/football/teams/503.png,7,4,14.0,3,7.0,7.0,20,3,1,55%,4,,3,399.0,293.0,73%,,,,,,,,,
29259,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,1,7,10.0,2,6.0,4.0,11,3,0,42%,3,,4,410.0,321.0,78%,,,,,,,,,
29259,492,Napoli,https://media.api-sports.io/football/teams/492.png,4,5,11.0,2,8.0,3.0,10,5,3,58%,2,,0,562.0,507.0,90%,,,,,,,,,
29252,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,1,6,13.0,6,4.0,9.0,9,4,1,52%,3,,5,478.0,400.0,84%,,,,,,,,,
29252,487,Lazio,https://media.api-sports.io/football/teams/487.png,6,2,11.0,3,5.0,6.0,13,7,2,48%,1,,0,443.0,357.0,81%,,,,,,,,,
29257,497,AS Roma,https://media.api-sports.io/football/teams/497.png,3,6,10.0,1,5.0,5.0,12,5,1,54%,4,1.0,1,529.0,447.0,84%,,,,,,,,,
29257,511,Empoli,https://media.api-sports.io/football/teams/511.png,1,3,5.0,1,3.0,2.0,9,3,0,46%,1,,1,439.0,360.0,82%,,,,,,,,,
29262,490,Cagliari,https://media.api-sports.io/football/teams/490.png,5,6,14.0,3,7.0,7.0,23,4,0,48%,3,,2,343.0,227.0,66%,,,,,,,,,
29262,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,3,3,10.0,4,6.0,4.0,13,4,2,52%,3,,3,357.0,244.0,68%,,,,,,,,,
29267,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,5,9,19.0,5,11.0,8.0,8,6,5,43%,1,,5,408.0,336.0,82%,,,,,,,,,
29267,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,10,6,17.0,1,9.0,8.0,12,5,1,57%,1,,2,551.0,463.0,84%,,,,,,,,,
29268,493,Spal,https://media.api-sports.io/football/teams/493.png,4,5,10.0,1,6.0,4.0,12,3,0,48%,4,,3,415.0,337.0,81%,,,,,,,,,
29268,497,AS Roma,https://media.api-sports.io/football/teams/497.png,4,5,16.0,7,8.0,8.0,19,5,2,52%,5,,2,433.0,340.0,79%,,,,,,,,,
29269,503,Torino,https://media.api-sports.io/football/teams/503.png,8,10,20.0,2,11.0,9.0,15,4,1,54%,4,1.0,1,347.0,265.0,76%,,,,,,,,,
29269,500,Bologna,https://media.api-sports.io/football/teams/500.png,4,3,9.0,2,7.0,2.0,16,5,4,46%,4,1.0,6,294.0,205.0,70%,,,,,,,,,
29264,495,Genoa,https://media.api-sports.io/football/teams/495.png,5,7,,7,,,12,6,3,43%,2,0.0,0,,,,2.0,2.0,18.0,12.0,2.0,8.0,3.0,17.0,0.0
29264,496,Juventus,https://media.api-sports.io/football/teams/496.png,0,4,,2,,,11,6,1,57%,3,0.0,3,,,,0.0,0.0,32.0,15.0,0.0,7.0,3.0,18.0,2.0
29265,487,Lazio,https://media.api-sports.io/football/teams/487.png,8,8,23.0,7,9.0,14.0,10,6,0,54%,0,,0,501.0,429.0,86%,,,,,,,,,
29265,523,Parma,https://media.api-sports.io/football/teams/523.png,1,3,5.0,1,3.0,2.0,10,5,1,46%,2,,4,410.0,319.0,78%,,,,,,,,,
29261,499,Atalanta,https://media.api-sports.io/football/teams/499.png,5,6,13.0,2,8.0,5.0,13,10,1,73%,1,,1,672.0,593.0,88%,,,,,,,,,
29261,491,Chievo,https://media.api-sports.io/football/teams/491.png,2,3,8.0,3,5.0,3.0,24,1,2,27%,7,,4,245.0,142.0,58%,,,,,,,,,
29263,511,Empoli,https://media.api-sports.io/football/teams/511.png,5,5,13.0,3,8.0,5.0,16,2,1,48%,4,,2,437.0,349.0,80%,,,,,,,,,
29263,512,Frosinone,https://media.api-sports.io/football/teams/512.png,3,9,14.0,2,8.0,6.0,17,2,0,52%,2,,4,454.0,363.0,80%,,,,,,,,,
29266,492,Napoli,https://media.api-sports.io/football/teams/492.png,5,8,14.0,1,9.0,5.0,5,5,3,66%,1,,1,707.0,635.0,90%,,,,,,,,,
29266,494,Udinese,https://media.api-sports.io/football/teams/494.png,3,5,12.0,4,9.0,3.0,7,2,1,34%,1,,1,357.0,282.0,79%,,,,,,,,,
29260,489,AC Milan,https://media.api-sports.io/football/teams/489.png,5,3,11.0,3,8.0,3.0,18,7,1,55%,4,,3,491.0,435.0,89%,,,,,,,,,
29260,505,Inter,https://media.api-sports.io/football/teams/505.png,5,5,14.0,4,11.0,3.0,13,4,1,45%,3,,4,394.0,335.0,85%,,,,,,,,,
29271,491,Chievo,https://media.api-sports.io/football/teams/491.png,6,2,11.0,3,9.0,2.0,12,5,3,49%,6,1.0,0,447.0,341.0,76%,,,,,,,,,
29271,490,Cagliari,https://media.api-sports.io/football/teams/490.png,3,5,9.0,1,7.0,2.0,14,5,1,51%,3,,6,477.0,356.0,75%,,,,,,,,,
29279,494,Udinese,https://media.api-sports.io/football/teams/494.png,5,7,12.0,0,8.0,4.0,11,3,2,38%,3,,6,314.0,227.0,72%,,,,,,,,,
29279,495,Genoa,https://media.api-sports.io/football/teams/495.png,6,14,21.0,1,10.0,11.0,17,5,2,62%,4,,3,466.0,377.0,81%,,,,,,,,,
29275,496,Juventus,https://media.api-sports.io/football/teams/496.png,3,10,15.0,2,8.0,7.0,16,5,2,43%,,,0,416.0,359.0,86%,,,,,,,,,
29275,511,Empoli,https://media.api-sports.io/football/teams/511.png,0,4,8.0,4,3.0,5.0,11,4,0,57%,,,2,553.0,476.0,86%,,,,,,,,,
29278,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,7,5,16.0,4,10.0,6.0,14,5,3,45%,2,,5,469.0,387.0,83%,,,,,,,,,
29278,489,AC Milan,https://media.api-sports.io/football/teams/489.png,5,2,9.0,2,7.0,2.0,10,10,3,55%,4,,6,540.0,461.0,85%,,,,,,,,,
29276,523,Parma,https://media.api-sports.io/football/teams/523.png,4,3,9.0,2,4.0,5.0,13,4,1,31%,1,,5,294.0,210.0,71%,,,,,,,,,
29276,499,Atalanta,https://media.api-sports.io/football/teams/499.png,9,9,20.0,2,16.0,4.0,11,6,1,69%,1,,3,632.0,555.0,88%,,,,,,,,,
29277,497,AS Roma,https://media.api-sports.io/football/teams/497.png,3,7,14.0,4,5.0,9.0,14,4,0,39%,4,,6,385.0,311.0,81%,,,,,,,,,
29277,492,Napoli,https://media.api-sports.io/football/teams/492.png,10,3,20.0,7,12.0,8.0,13,7,2,61%,2,,2,619.0,559.0,90%,,,,,,,,,
29272,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,8,9,23.0,6,18.0,5.0,16,7,1,43%,0,,2,287.0,206.0,72%,,,,,,,,,
29272,503,Torino,https://media.api-sports.io/football/teams/503.png,3,4,10.0,3,4.0,6.0,7,5,0,57%,2,,7,389.0,276.0,71%,,,,,,,,,
29273,512,Frosinone,https://media.api-sports.io/football/teams/512.png,6,13,25.0,6,12.0,13.0,19,8,,55%,3,,2,440.0,344.0,78%,,,,,,,,,
29273,493,Spal,https://media.api-sports.io/football/teams/493.png,3,1,5.0,1,2.0,3.0,15,3,,45%,3,,6,373.0,271.0,73%,,,,,,,,,
29270,500,Bologna,https://media.api-sports.io/football/teams/500.png,8,4,13.0,1,8.0,5.0,17,9,6,42%,2,,2,298.0,221.0,74%,,,,,,,,,
29270,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,3,2,10.0,5,5.0,5.0,18,4,2,58%,3,,6,413.0,322.0,78%,,,,,,,,,
29274,505,Inter,https://media.api-sports.io/football/teams/505.png,7,5,18.0,6,11.0,7.0,11,12,1,65%,,,4,624.0,547.0,88%,,,,,,,,,
29274,487,Lazio,https://media.api-sports.io/football/teams/487.png,5,1,6.0,0,5.0,1.0,14,3,1,35%,,,7,346.0,268.0,77%,,,,,,,,,
29280,489,AC Milan,https://media.api-sports.io/football/teams/489.png,6,5,18.0,7,12.0,6.0,14,7,,57%,,,1,483.0,402.0,83%,,,,,,,,,
29280,494,Udinese,https://media.api-sports.io/football/teams/494.png,2,4,7.0,1,4.0,3.0,12,5,,43%,,,5,373.0,282.0,76%,,,,,,,,,
29282,490,Cagliari,https://media.api-sports.io/football/teams/490.png,0,5,9.0,4,7.0,2.0,17,3,2,44%,3,,4,412.0,322.0,78%,,,,,,,,,
29282,496,Juventus,https://media.api-sports.io/football/teams/496.png,6,7,17.0,4,13.0,4.0,10,5,3,56%,2,,0,498.0,408.0,82%,,,,,,,,,
29283,511,Empoli,https://media.api-sports.io/football/teams/511.png,7,5,15.0,3,11.0,4.0,13,8,0,37%,2,,4,383.0,311.0,81%,,,,,,,,,
29283,492,Napoli,https://media.api-sports.io/football/teams/492.png,5,6,14.0,3,9.0,5.0,6,2,2,63%,2,,5,652.0,581.0,89%,,,,,,,,,
29288,493,Spal,https://media.api-sports.io/football/teams/493.png,4,6,12.0,2,5.0,7.0,10,2,0,35%,2,,3,302.0,231.0,76%,,,,,,,,,
29288,487,Lazio,https://media.api-sports.io/football/teams/487.png,3,4,11.0,4,5.0,6.0,18,7,5,65%,5,,3,573.0,492.0,86%,,,,,,,,,
29285,495,Genoa,https://media.api-sports.io/football/teams/495.png,2,3,8.0,3,6.0,2.0,10,1,1,23%,2,1.0,3,254.0,191.0,75%,,,,,,,,,
29285,505,Inter,https://media.api-sports.io/football/teams/505.png,7,5,14.0,2,11.0,3.0,12,6,3,77%,1,,2,883.0,818.0,93%,,,,,,,,,
29286,497,AS Roma,https://media.api-sports.io/football/teams/497.png,4,8,15.0,3,10.0,5.0,15,4,0,49%,3,,2,403.0,316.0,78%,,,,,,,,,
29286,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,4,6,12.0,2,4.0,8.0,15,6,1,51%,4,,2,414.0,328.0,79%,,,,,,,,,
29289,503,Torino,https://media.api-sports.io/football/teams/503.png,6,10,18.0,2,9.0,9.0,12,6,1,46%,3,,2,314.0,211.0,67%,,,,,,,,,
29289,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,3,2,8.0,3,1.0,7.0,12,3,0,54%,3,,4,379.0,273.0,72%,,,,,,,,,
29284,512,Frosinone,https://media.api-sports.io/football/teams/512.png,4,12,21.0,5,13.0,8.0,15,3,2,61%,3,,2,454.0,378.0,83%,,,,,,,,,
29284,523,Parma,https://media.api-sports.io/football/teams/523.png,4,7,12.0,1,7.0,5.0,19,3,3,39%,4,,1,302.0,212.0,70%,,,,,,,,,
29287,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,8,5,17.0,4,8.0,9.0,14,5,1,56%,1,,5,512.0,433.0,85%,,,,,,,,,
29287,491,Chievo,https://media.api-sports.io/football/teams/491.png,5,4,9.0,0,4.0,5.0,17,4,2,44%,1,,4,388.0,311.0,80%,,,,,,,,,
29281,499,Atalanta,https://media.api-sports.io/football/teams/499.png,8,7,20.0,5,10.0,10.0,11,5,1,51%,2,,3,505.0,416.0,82%,,,,,,,,,
29281,500,Bologna,https://media.api-sports.io/football/teams/500.png,4,4,11.0,3,6.0,5.0,13,4,2,49%,3,,3,476.0,391.0,82%,,,,,,,,,
29297,523,Parma,https://media.api-sports.io/football/teams/523.png,1,4,6.0,1,5.0,1.0,20,3,3,36%,4,,4,235.0,158.0,67%,,,,,,,,,
29297,503,Torino,https://media.api-sports.io/football/teams/503.png,4,9,16.0,3,10.0,6.0,20,4,0,64%,5,,1,424.0,345.0,81%,,,,,,,,,
29294,496,Juventus,https://media.api-sports.io/football/teams/496.png,5,5,12.0,2,11.0,1.0,21,5,2,47%,2,,3,402.0,328.0,82%,,,,,,,,,
29294,489,AC Milan,https://media.api-sports.io/football/teams/489.png,4,7,16.0,5,9.0,7.0,15,8,1,53%,2,,3,450.0,384.0,85%,,,,,,,,,
29298,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,2,9,18.0,7,9.0,9.0,12,8,1,62%,2,,3,553.0,476.0,86%,,,,,,,,,
29298,497,AS Roma,https://media.api-sports.io/football/teams/497.png,4,5,16.0,7,9.0,7.0,11,3,2,38%,2,,2,325.0,249.0,77%,,,,,,,,,
29292,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,4,13,18.0,1,11.0,7.0,19,10,,62%,1,,2,481.0,376.0,78%,,,,,,,,,
29292,512,Frosinone,https://media.api-sports.io/football/teams/512.png,3,4,11.0,4,6.0,5.0,16,7,,38%,4,,4,296.0,186.0,63%,,,,,,,,,
29291,490,Cagliari,https://media.api-sports.io/football/teams/490.png,9,5,16.0,2,13.0,3.0,19,9,0,54%,4,,1,483.0,396.0,82%,,,,,,,,,
29291,493,Spal,https://media.api-sports.io/football/teams/493.png,2,3,7.0,2,5.0,2.0,4,4,1,46%,3,,7,406.0,310.0,76%,,,,,,,,,
29299,494,Udinese,https://media.api-sports.io/football/teams/494.png,5,9,17.0,3,7.0,10.0,8,6,1,36%,4,1.0,3,303.0,228.0,75%,,,,,,,,,
29299,511,Empoli,https://media.api-sports.io/football/teams/511.png,6,5,15.0,4,13.0,2.0,9,6,0,64%,4,,2,527.0,458.0,87%,,,,,,,,,
29295,487,Lazio,https://media.api-sports.io/football/teams/487.png,7,11,22.0,4,16.0,6.0,14,11,8,58%,2,,0,501.0,423.0,84%,,,,,,,,,
29295,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,2,1,5.0,2,2.0,3.0,9,1,1,42%,1,,5,378.0,297.0,79%,,,,,,,,,
29293,505,Inter,https://media.api-sports.io/football/teams/505.png,4,2,10.0,4,7.0,3.0,11,8,2,55%,1,,0,512.0,427.0,83%,,,,,,,,,
29293,499,Atalanta,https://media.api-sports.io/football/teams/499.png,0,5,9.0,4,6.0,3.0,13,4,0,45%,2,,4,423.0,342.0,81%,,,,,,,,,
29296,492,Napoli,https://media.api-sports.io/football/teams/492.png,9,8,23.0,6,10.0,13.0,11,11,,74%,2,,4,694.0,627.0,90%,,,,,,,,,
29296,495,Genoa,https://media.api-sports.io/football/teams/495.png,5,7,14.0,2,5.0,9.0,10,6,,26%,0,1.0,8,244.0,167.0,68%,,,,,,,,,
29290,500,Bologna,https://media.api-sports.io/football/teams/500.png,11,3,18.0,4,13.0,5.0,10,6,3,65%,1,,2,517.0,443.0,86%,,,,,,,,,
29290,491,Chievo,https://media.api-sports.io/football/teams/491.png,2,2,8.0,4,5.0,3.0,22,3,0,35%,8,1.0,8,277.0,201.0,73%,,,,,,,,,
29308,493,Spal,https://media.api-sports.io/football/teams/493.png,3,7,16.0,6,8.0,8.0,15,5,,42%,5,,2,361.0,299.0,83%,,,,,,,,,
29308,496,Juventus,https://media.api-sports.io/football/teams/496.png,3,2,11.0,6,3.0,8.0,14,4,,58%,2,,1,506.0,453.0,90%,,,,,,,,,
29305,497,AS Roma,https://media.api-sports.io/football/teams/497.png,4,7,16.0,5,13.0,3.0,11,7,2,53%,2,,2,422.0,346.0,82%,,,,,,,,,
29305,494,Udinese,https://media.api-sports.io/football/teams/494.png,2,5,11.0,4,7.0,4.0,13,6,3,47%,3,,3,367.0,283.0,77%,,,,,,,,,
29300,489,AC Milan,https://media.api-sports.io/football/teams/489.png,5,5,19.0,9,9.0,10.0,13,11,2,54%,1,,4,491.0,425.0,87%,,,,,,,,,
29300,487,Lazio,https://media.api-sports.io/football/teams/487.png,4,5,12.0,3,9.0,3.0,17,4,5,46%,2,,4,408.0,325.0,80%,,,,,,,,,
29309,503,Torino,https://media.api-sports.io/football/teams/503.png,7,7,15.0,1,10.0,5.0,13,6,1,44%,2,1.0,3,313.0,234.0,75%,,,,,,,,,
29309,490,Cagliari,https://media.api-sports.io/football/teams/490.png,4,8,13.0,1,9.0,4.0,20,6,0,56%,7,2.0,6,403.0,302.0,75%,,,,,,,,,
29307,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,6,9,20.0,5,12.0,8.0,6,7,1,72%,3,,1,664.0,572.0,86%,,,,,,,,,
29307,523,Parma,https://media.api-sports.io/football/teams/523.png,1,2,3.0,0,2.0,1.0,11,3,6,28%,2,,5,247.0,153.0,62%,,,,,,,,,
29306,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,4,7,14.0,3,8.0,6.0,15,3,0,56%,2,,2,427.0,320.0,75%,,,,,,,,,
29306,495,Genoa,https://media.api-sports.io/football/teams/495.png,2,7,13.0,4,6.0,7.0,22,8,7,44%,5,1.0,2,321.0,220.0,69%,,,,,,,,,
29303,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,6,7,15.0,2,6.0,9.0,17,10,1,57%,2,,1,467.0,366.0,78%,,,,,,,,,
29303,500,Bologna,https://media.api-sports.io/football/teams/500.png,1,2,4.0,1,0.0,4.0,13,5,2,43%,3,,6,350.0,266.0,76%,,,,,,,,,
29302,491,Chievo,https://media.api-sports.io/football/teams/491.png,4,1,7.0,2,4.0,3.0,9,3,2,30%,,,2,343.0,267.0,78%,,,,,,,,,
29302,492,Napoli,https://media.api-sports.io/football/teams/492.png,5,7,14.0,2,8.0,6.0,10,7,1,70%,,,3,783.0,704.0,90%,,,,,,,,,
29304,512,Frosinone,https://media.api-sports.io/football/teams/512.png,4,7,14.0,3,6.0,8.0,19,1,1,29%,3,,3,272.0,191.0,70%,,,,,,,,,
29304,505,Inter,https://media.api-sports.io/football/teams/505.png,6,5,19.0,8,11.0,8.0,17,3,3,71%,1,,3,689.0,610.0,89%,,,,,,,,,
29301,499,Atalanta,https://media.api-sports.io/football/teams/499.png,18,18,47.0,11,33.0,14.0,6,9,1,61%,1,,1,569.0,501.0,88%,,,,,,,,,
29301,511,Empoli,https://media.api-sports.io/football/teams/511.png,1,2,3.0,0,2.0,1.0,11,3,5,39%,3,,17,364.0,279.0,77%,,,,,,,,,
29235,487,Lazio,https://media.api-sports.io/football/teams/487.png,7,9,18.0,2,12.0,6.0,13,4,2,55%,2,,3,511.0,429.0,84%,,,,,,,,,
29235,494,Udinese,https://media.api-sports.io/football/teams/494.png,3,8,19.0,8,10.0,9.0,16,5,1,45%,0,,5,418.0,359.0,86%,,,,,,,,,
29318,523,Parma,https://media.api-sports.io/football/teams/523.png,1,9,12.0,2,7.0,5.0,13,8,5,41%,0,,2,326.0,258.0,79%,,,,,,,,,
29318,489,AC Milan,https://media.api-sports.io/football/teams/489.png,3,6,15.0,6,8.0,7.0,13,4,4,59%,1,,0,484.0,430.0,89%,,,,,,,,,
29316,487,Lazio,https://media.api-sports.io/football/teams/487.png,4,11,25.0,10,13.0,12.0,8,13,0,53%,0,2.0,5,436.0,352.0,81%,,,,,,,,,
29316,491,Chievo,https://media.api-sports.io/football/teams/491.png,7,3,10.0,0,5.0,5.0,21,2,2,47%,4,,4,383.0,299.0,78%,,,,,,,,,
29311,490,Cagliari,https://media.api-sports.io/football/teams/490.png,5,6,12.0,1,5.0,7.0,20,5,0,54%,3,1.0,1,480.0,387.0,81%,,,,,,,,,
29311,512,Frosinone,https://media.api-sports.io/football/teams/512.png,1,9,13.0,3,10.0,3.0,16,6,3,46%,1,,4,378.0,282.0,75%,,,,,,,,,
29319,494,Udinese,https://media.api-sports.io/football/teams/494.png,4,7,14.0,3,5.0,9.0,20,6,3,44%,3,,1,340.0,257.0,76%,,,,,,,,,
29319,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,2,5,10.0,3,3.0,7.0,15,5,2,56%,2,,3,433.0,355.0,82%,,,,,,,,,
29313,495,Genoa,https://media.api-sports.io/football/teams/495.png,4,4,12.0,4,9.0,3.0,21,3,2,47%,4,,2,355.0,241.0,68%,,,,,,,,,
29313,503,Torino,https://media.api-sports.io/football/teams/503.png,3,4,9.0,2,3.0,6.0,24,2,1,53%,4,,4,402.0,300.0,75%,,,,,,,,,
29310,500,Bologna,https://media.api-sports.io/football/teams/500.png,5,5,11.0,1,4.0,7.0,18,3,7,36%,2,,2,274.0,201.0,73%,,,,,,,,,
29310,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,2,6,11.0,3,6.0,5.0,12,4,1,64%,4,,3,488.0,413.0,85%,,,,,,,,,
29312,511,Empoli,https://media.api-sports.io/football/teams/511.png,5,7,16.0,4,9.0,7.0,17,3,2,57%,3,,3,461.0,395.0,86%,,,,,,,,,
29312,493,Spal,https://media.api-sports.io/football/teams/493.png,7,3,14.0,4,8.0,6.0,14,6,1,43%,5,,3,332.0,268.0,81%,,,,,,,,,
29315,496,Juventus,https://media.api-sports.io/football/teams/496.png,4,5,18.0,9,9.0,9.0,13,10,4,60%,0,,2,619.0,557.0,90%,,,,,,,,,
29315,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,3,8,13.0,2,7.0,6.0,9,7,3,40%,1,,3,404.0,347.0,86%,,,,,,,,,
29314,505,Inter,https://media.api-sports.io/football/teams/505.png,5,8,21.0,8,13.0,8.0,7,7,2,72%,1,,4,681.0,608.0,89%,,,,,,,,,
29314,497,AS Roma,https://media.api-sports.io/football/teams/497.png,5,4,9.0,0,6.0,3.0,13,4,2,28%,2,,4,268.0,192.0,72%,,,,,,,,,
29317,492,Napoli,https://media.api-sports.io/football/teams/492.png,6,6,17.0,5,10.0,7.0,13,3,2,46%,3,,5,486.0,392.0,81%,,,,,,,,,
29317,499,Atalanta,https://media.api-sports.io/football/teams/499.png,7,4,13.0,2,8.0,5.0,10,3,1,54%,1,,4,564.0,461.0,82%,,,,,,,,,
29321,500,Bologna,https://media.api-sports.io/football/teams/500.png,7,10,24.0,7,14.0,10.0,13,13,3,51%,3,,2,410.0,349.0,85%,,,,,,,,,
29321,511,Empoli,https://media.api-sports.io/football/teams/511.png,3,1,6.0,2,3.0,3.0,15,5,0,49%,2,,4,394.0,316.0,80%,,,,,,,,,
29326,497,AS Roma,https://media.api-sports.io/football/teams/497.png,10,5,21.0,6,17.0,4.0,7,5,3,43%,1,,2,426.0,356.0,84%,,,,,,,,,
29326,490,Cagliari,https://media.api-sports.io/football/teams/490.png,2,3,11.0,6,4.0,7.0,7,5,2,57%,2,,7,545.0,466.0,86%,,,,,,,,,
