fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_total,goals_assists,penalty_commited,penalty_won,offsides
232603,Torino,503,30501,Armando Izzo,https://media.api-sports.io/football/players/30501.png,90,5,D,6.6,False,False,0,0,0.0,,50,0,83%,1.0,1,1,0,1,5,1,0,0,0,,2.0,1.0,,,,,
232603,Torino,503,30503,Nicolas N'Koulou,https://media.api-sports.io/football/players/30503.png,90,33,D,7.2,False,False,0,0,0.0,,52,0,94%,0.0,4,0,0,1,1,0,0,0,0,,1.0,,,,,,
232603,Torino,503,30476,Lyanco,https://media.api-sports.io/football/players/30476.png,90,4,D,7.6,False,False,0,0,0.0,,60,0,89%,4.0,1,2,0,3,0,0,0,0,0,,2.0,,,,,,
232603,Torino,503,30496,Cristian Ansaldi,https://media.api-sports.io/football/players/30496.png,90,15,M,7.1,False,False,1,0,0.0,,25,4,69%,1.0,0,4,1,0,0,0,0,0,0,,3.0,,,,,,
232603,Torino,503,30506,Daniele Baselli,https://media.api-sports.io/football/players/30506.png,90,8,M,7.3,False,False,0,0,0.0,,53,2,85%,0.0,4,0,0,1,2,0,0,0,0,,3.0,2.0,,,,,
232603,Torino,503,2452,Tomás Rincón,https://media.api-sports.io/football/players/2452.png,90,88,M,7.0,False,False,0,0,0.0,,52,0,85%,0.0,1,1,0,3,2,0,0,0,0,,2.0,1.0,,,,,
232603,Torino,503,1643,Diego Laxalt,https://media.api-sports.io/football/players/1643.png,84,93,M,6.7,False,False,1,1,0.0,,36,0,83%,1.0,1,0,0,1,4,1,0,0,0,,1.0,1.0,,,,,
232603,Torino,503,334,Simone Verdi,https://media.api-sports.io/football/players/334.png,60,24,F,6.6,False,False,1,0,0.0,,30,1,83%,0.0,0,1,1,1,0,0,0,0,0,,1.0,1.0,,,,,
232603,Torino,503,2823,Saša Lukić,https://media.api-sports.io/football/players/2823.png,45,7,F,6.7,False,False,1,1,0.0,,17,0,100%,1.0,0,2,1,0,1,1,0,0,0,,,1.0,,,,,
232603,Torino,503,30509,Andrea Belotti,https://media.api-sports.io/football/players/30509.png,90,9,F,6.9,True,False,3,1,0.0,,6,0,54%,0.0,0,0,0,2,1,0,0,0,0,,,,,,,,
232603,Torino,503,30514,Vincenzo Millico,https://media.api-sports.io/football/players/30514.png,11,22,F,6.7,False,False,0,0,0.0,,2,0,66%,0.0,0,3,2,1,0,0,0,0,0,,,1.0,,,,,
232603,Torino,503,30512,Iago Falque,https://media.api-sports.io/football/players/30512.png,30,10,F,6.6,False,False,1,0,0.0,,20,1,83%,0.0,0,1,1,0,0,0,0,0,0,,,1.0,,,,,
232603,Torino,503,30515,Simone Zaza,https://media.api-sports.io/football/players/30515.png,45,11,F,6.6,False,False,3,0,0.0,,3,0,42%,0.0,1,1,1,0,4,0,0,0,0,,,,,,,,
232601,Sampdoria,498,30441,Emil Audero,https://media.api-sports.io/football/players/30441.png,90,1,G,7.2,False,False,0,0,0.0,1.0,10,0,38%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
232601,Sampdoria,498,3000,Bartosz Bereszyński,https://media.api-sports.io/football/players/3000.png,90,24,D,7.1,False,False,0,0,0.0,,25,1,86%,0.0,2,2,1,1,2,1,0,0,0,,1.0,,,,,,
232601,Sampdoria,498,135,Jeison Murillo,https://media.api-sports.io/football/players/135.png,90,21,D,7.0,False,False,0,0,0.0,,24,0,82%,0.0,1,0,0,1,1,0,0,0,0,,1.0,,,,,,
232601,Sampdoria,498,30444,Omar Colley,https://media.api-sports.io/football/players/30444.png,90,15,D,7.5,False,False,0,0,0.0,,18,0,78%,1.0,3,0,0,0,0,0,0,0,0,,2.0,,,,,,
232601,Sampdoria,498,30447,Nicola Murru,https://media.api-sports.io/football/players/30447.png,90,29,D,6.9,False,False,0,0,0.0,,11,0,44%,0.0,1,1,1,2,2,0,0,0,0,,2.0,2.0,,,,,
232601,Sampdoria,498,1218,Emiliano Rigoni,https://media.api-sports.io/football/players/1218.png,60,10,M,6.5,False,False,0,0,0.0,,7,1,58%,0.0,0,1,0,1,0,0,0,0,0,,,,,,,,
232601,Sampdoria,498,30459,Ronaldo Vieira,https://media.api-sports.io/football/players/30459.png,90,4,M,6.6,False,False,0,0,0.0,,28,1,75%,0.0,1,0,0,1,2,1,0,0,0,,1.0,2.0,,,,,
232601,Sampdoria,498,1636,Andrea Bertolacci,https://media.api-sports.io/football/players/1636.png,73,91,M,6.9,False,False,0,0,0.0,,12,0,63%,0.0,0,2,1,2,2,1,0,0,0,,3.0,,,,,,
232601,Sampdoria,498,30453,Jakub Jankto,https://media.api-sports.io/football/players/30453.png,90,14,M,7.0,False,False,2,0,0.0,,8,2,50%,0.0,4,0,0,0,0,0,0,0,0,,3.0,2.0,,,,,
232601,Sampdoria,498,30462,Manolo Gabbiadini,https://media.api-sports.io/football/players/30462.png,65,23,F,6.7,False,False,1,0,0.0,,7,0,50%,0.0,2,1,0,0,1,0,0,0,0,,1.0,,,,,,
232601,Sampdoria,498,30463,Fabio Quagliarella,https://media.api-sports.io/football/players/30463.png,90,27,F,6.9,True,False,3,2,0.0,,10,1,83%,0.0,0,1,1,1,1,0,0,0,0,,,1.0,,,,,
232601,Sampdoria,498,30747,Fabio Depaoli,https://media.api-sports.io/football/players/30747.png,30,12,D,6.6,False,True,2,1,0.0,,8,0,88%,0.0,1,2,1,1,1,0,0,0,0,,1.0,1.0,,,,,
232601,Sampdoria,498,2858,Albin Ekdal,https://media.api-sports.io/football/players/2858.png,17,6,M,6.8,False,True,0,0,0.0,,8,2,100%,1.0,0,0,0,0,1,0,0,0,0,,1.0,2.0,,,,,
