fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
880990,1359,Luton,https://media.api-sports.io/football/teams/1359.png,4,6,14,4,9,5,11,6,0,62%,0,,1,454,343,76%,
880990,58,Millwall,https://media.api-sports.io/football/teams/58.png,3,4,9,2,7,2,12,2,2,38%,1,,2,283,154,54%,
881131,64,Hull City,https://media.api-sports.io/football/teams/64.png,2,1,8,5,5,3,12,4,2,30%,0,,6,275,198,72%,
881131,60,West Brom,https://media.api-sports.io/football/teams/60.png,6,12,21,3,18,3,8,6,2,70%,2,,1,635,558,88%,
881129,43,Cardiff,https://media.api-sports.io/football/teams/43.png,4,3,11,4,5,6,8,3,0,39%,,1,3,327,250,76%,
881129,56,Bristol City,https://media.api-sports.io/football/teams/56.png,4,5,12,3,5,7,13,5,4,61%,,0,2,513,425,83%,
881127,67,Blackburn,https://media.api-sports.io/football/teams/67.png,2,5,11,4,5,6,8,3,0,46%,2,,4,377,267,71%,
881127,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,4,6,14,4,11,3,11,8,2,54%,3,,1,449,332,74%,
881130,37,Huddersfield,https://media.api-sports.io/football/teams/37.png,3,5,14,6,12,2,10,5,1,45%,0,,1,324,207,64%,
881130,1346,Coventry,https://media.api-sports.io/football/teams/1346.png,6,3,13,4,8,5,12,5,3,55%,1,,3,415,266,64%,
881137,38,Watford,https://media.api-sports.io/football/teams/38.png,4,6,12,2,8,4,13,6,1,60%,1,,3,459,349,76%,
881137,59,Preston,https://media.api-sports.io/football/teams/59.png,2,5,11,4,3,8,17,3,1,40%,4,,4,301,194,64%,
881134,58,Millwall,https://media.api-sports.io/football/teams/58.png,8,7,21,6,12,9,7,4,3,46%,2,,3,370,270,73%,
881134,71,Norwich,https://media.api-sports.io/football/teams/71.png,5,1,9,3,5,4,11,4,0,54%,3,,5,455,352,77%,
881138,61,Wigan,https://media.api-sports.io/football/teams/61.png,3,4,7,0,3,4,13,2,3,72%,2,,1,615,516,84%,
881138,54,Birmingham,https://media.api-sports.io/football/teams/54.png,2,7,13,4,7,6,14,1,1,28%,2,,2,234,152,65%,
881133,70,Middlesbrough,https://media.api-sports.io/football/teams/70.png,6,3,13,4,10,3,13,6,4,65%,1,,0,651,571,88%,
881133,53,Reading,https://media.api-sports.io/football/teams/53.png,0,1,3,2,1,2,13,1,3,35%,2,,1,346,264,76%,
881135,73,Rotherham,https://media.api-sports.io/football/teams/73.png,9,1,16,6,10,6,9,7,1,49%,2,,2,289,147,51%,
881135,72,QPR,https://media.api-sports.io/football/teams/72.png,3,7,14,4,10,4,11,8,3,51%,3,,6,289,139,48%,
881136,746,Sunderland,https://media.api-sports.io/football/teams/746.png,4,2,8,2,4,4,8,2,1,56%,1,,3,415,323,78%,
881136,75,Stoke City,https://media.api-sports.io/football/teams/75.png,8,2,16,6,14,2,19,4,0,44%,2,,2,321,240,75%,
881128,1356,Blackpool,https://media.api-sports.io/football/teams/1356.png,0,3,6,3,1,5,12,1,2,22%,1,,5,197,118,60%,
881128,44,Burnley,https://media.api-sports.io/football/teams/44.png,5,5,13,3,5,8,11,8,1,78%,1,,0,698,606,87%,
881132,1359,Luton,https://media.api-sports.io/football/teams/1359.png,4,8,16,4,12,4,17,4,0,42%,2,,3,335,228,68%,
881132,76,Swansea,https://media.api-sports.io/football/teams/76.png,3,4,10,3,7,3,11,3,5,58%,2,,2,476,349,73%,
