fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,penalty_commited,goals_assists,goals_total,penalty_won,offsides
235302,Livorno,868,37304,Sven Braken,https://media.api-sports.io/football/players/37304.png,39,9,F,6.5,False,True,0,0,0,,2,0,33%,0.0,0,0,0,0,1,1,0,0,0,,,,,,,,3.0
235301,Cittadella,510,30642,Alberto Paleari,https://media.api-sports.io/football/players/30642.png,90,1,G,6.3,False,False,0,0,1,0.0,9,0,47%,0.0,1,0,0,2,0,0,0,0,0,0.0,,,,,,,
235301,Cittadella,510,56223,Christian Mora,https://media.api-sports.io/football/players/56223.png,90,2,D,6.6,False,False,1,0,0,,27,1,64%,0.0,2,0,0,1,0,1,0,0,0,,1.0,1.0,,,,,
235301,Cittadella,510,31675,Romano Perticone,https://media.api-sports.io/football/players/31675.png,90,18,D,6.9,False,False,0,0,0,,35,0,81%,1.0,0,0,0,1,2,0,0,0,0,,,,,,,,
235301,Cittadella,510,30644,Davide Adorni,https://media.api-sports.io/football/players/30644.png,90,5,D,6.7,False,False,1,0,0,,33,0,75%,0.0,1,0,0,2,4,1,0,0,0,,1.0,,,,,,
235301,Cittadella,510,30645,Amedeo Benedetti,https://media.api-sports.io/football/players/30645.png,90,3,D,6.9,False,False,1,0,0,,42,3,72%,0.0,0,0,0,0,3,0,0,0,0,,1.0,,,,,,
235301,Cittadella,510,30653,Andrea Bussaglia,https://media.api-sports.io/football/players/30653.png,69,7,M,7.2,False,False,1,1,0,,15,3,83%,0.0,1,0,0,0,1,0,0,0,0,,1.0,,,,,,
235301,Cittadella,510,30654,Manuel Iori,https://media.api-sports.io/football/players/30654.png,90,4,M,7.0,True,False,1,1,0,,38,2,74%,0.0,2,0,0,0,0,0,0,0,0,,1.0,2.0,,,,,
235301,Cittadella,510,30652,Simone Branca,https://media.api-sports.io/football/players/30652.png,89,23,M,7.6,False,False,3,2,0,,35,3,85%,0.0,1,0,0,1,6,0,0,0,0,,4.0,2.0,,,,,
235301,Cittadella,510,26982,Christian D'Urso,https://media.api-sports.io/football/players/26982.png,90,10,M,6.9,False,False,1,1,0,,33,1,82%,0.0,0,4,3,0,0,0,0,0,0,,1.0,1.0,,,,,
235301,Cittadella,510,30663,Davide Diaw,https://media.api-sports.io/football/players/30663.png,90,9,F,7.7,False,False,9,1,0,,13,2,68%,0.0,0,2,1,6,3,0,0,0,0,,1.0,,,,,,1.0
235301,Cittadella,510,788,Žan Celar,https://media.api-sports.io/football/players/788.png,77,29,F,6.3,False,False,0,0,0,,7,1,63%,0.0,0,2,1,1,3,0,0,0,0,,,,,,,,
235301,Cittadella,510,32158,Mario Gargiulo,https://media.api-sports.io/football/players/32158.png,1,20,M,–,False,True,0,0,0,,2,0,66%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
235301,Cittadella,510,30658,Federico Proia,https://media.api-sports.io/football/players/30658.png,21,8,M,6.3,False,True,1,0,0,,6,0,100%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
235301,Cittadella,510,31214,Davide Luppi,https://media.api-sports.io/football/players/31214.png,13,14,F,6.3,False,True,0,0,0,,3,0,60%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,1.0
235301,Chievo,491,31097,Michele Nardi,https://media.api-sports.io/football/players/31097.png,90,32,G,7.5,False,False,0,0,1,6.0,20,0,64%,0.0,0,0,0,2,0,0,0,0,0,0.0,,,,,,,
235301,Chievo,491,30857,Lorenzo Dickmann,https://media.api-sports.io/football/players/30857.png,90,41,D,6.9,False,False,1,0,0,,17,0,60%,0.0,1,1,1,3,0,0,0,0,0,,1.0,,,,,,
235301,Chievo,491,30987,Sauli Väisänen,https://media.api-sports.io/football/players/30987.png,81,14,D,6.9,False,False,0,0,0,,15,0,68%,2.0,0,0,0,1,5,1,0,0,0,,2.0,,,,,,
235301,Chievo,491,30681,Michele Rigione,https://media.api-sports.io/football/players/30681.png,90,33,D,6.9,False,False,0,0,0,,18,0,72%,1.0,1,1,1,0,2,0,0,0,0,,,,,,,,
235301,Chievo,491,56309,Matteo Cotali,https://media.api-sports.io/football/players/56309.png,90,3,D,6.2,False,False,1,0,0,,15,0,57%,0.0,1,1,0,0,1,0,0,0,0,,2.0,,,,,,
235301,Chievo,491,31370,Jacopo Segre,https://media.api-sports.io/football/players/31370.png,90,8,M,6.7,False,False,0,0,0,,14,1,82%,0.0,1,2,0,5,1,0,0,0,0,,1.0,1.0,,,,,
235301,Chievo,491,56558,Salvatore Esposito,https://media.api-sports.io/football/players/56558.png,75,6,M,6.9,False,False,1,0,0,,26,0,83%,1.0,1,0,0,2,0,0,0,0,0,,4.0,3.0,,,,,
235301,Chievo,491,31238,Giovanni Di Noia,https://media.api-sports.io/football/players/31238.png,90,40,M,6.7,False,False,0,0,0,,21,0,60%,0.0,1,1,1,2,1,1,0,0,0,,2.0,1.0,,,,,
235301,Chievo,491,30755,Emanuel Vignato,https://media.api-sports.io/football/players/30755.png,90,25,M,7.2,False,False,1,1,0,,19,1,73%,0.0,1,4,3,0,0,0,0,0,0,,,,,,1.0,,
235301,Chievo,491,30758,Riccardo Meggiorini,https://media.api-sports.io/football/players/30758.png,90,24,F,7.0,True,False,1,0,0,,16,0,53%,0.0,1,0,0,4,2,1,0,0,0,,,,,,,,2.0
