fixture_id,bet_name,bet_value,bet_odd
1386574,Double Chance,Home/Draw,1.44
1386574,Double Chance,Home/Away,1.36
1386574,Double Chance,Draw/Away,1.44
1386574,First Half Winner,Home,3.40
1386574,First Half Winner,Draw,2.05
1386574,First Half Winner,Away,3.40
1386572,Match Winner,Home,1.85
1386572,Match Winner,Draw,3.70
1386572,Match Winner,Away,3.90
1386572,Second Half Winner,Home,2.20
1386572,Second Half Winner,Draw,2.60
1386572,Second Half Winner,Away,3.75
1386572,Goals Over/Under,Over 1.5,1.25
1386572,Goals Over/Under,Under 1.5,4.00
1386572,Goals Over/Under,Over 2.5,1.80
1386572,Goals Over/Under,Under 2.5,2.00
1386572,Goals Over/Under,Over 3.5,3.00
1386572,Goals Over/Under,Under 3.5,1.40
1386572,Goals Over/Under,Over 0.5,1.04
1386572,Goals Over/Under,Under 0.5,13.00
1386572,Goals Over/Under,Over 4.5,5.50
1386572,Goals Over/Under,Under 4.5,1.14
1386572,Goals Over/Under,Over 7.5,41.00
1386572,Goals Over/Under,Under 7.5,1.00
1386572,Goals Over/Under,Over 5.5,11.00
1386572,Goals Over/Under,Under 5.5,1.05
1386572,Goals Over/Under,Over 6.5,21.00
1386572,Goals Over/Under,Under 6.5,1.01
1386572,HT/FT Double,Home/Draw,13.00
1386572,HT/FT Double,Home/Away,29.00
1386572,HT/FT Double,Draw/Away,8.50
1386572,HT/FT Double,Draw/Draw,6.00
1386572,HT/FT Double,Home/Home,3.00
1386572,HT/FT Double,Draw/Home,5.00
1386572,HT/FT Double,Away/Home,21.00
1386572,HT/FT Double,Away/Draw,15.00
1386572,HT/FT Double,Away/Away,6.50
1386572,Double Chance,Home/Draw,1.25
1386572,Double Chance,Home/Away,1.28
1386572,Double Chance,Draw/Away,1.91
1386572,First Half Winner,Home,2.40
1386572,First Half Winner,Draw,2.30
1386572,First Half Winner,Away,4.33
1386570,Match Winner,Home,1.85
1386570,Match Winner,Draw,3.50
1386570,Match Winner,Away,4.10
1386570,Second Half Winner,Home,2.30
1386570,Second Half Winner,Draw,2.30
1386570,Second Half Winner,Away,4.00
1386570,Goals Over/Under,Over 1.5,1.40
1386570,Goals Over/Under,Under 1.5,3.00
1386570,Goals Over/Under,Over 2.5,2.30
1386570,Goals Over/Under,Under 2.5,1.62
1386570,Goals Over/Under,Over 3.5,4.33
1386570,Goals Over/Under,Under 3.5,1.22
1386570,Goals Over/Under,Over 0.5,1.08
1386570,Goals Over/Under,Under 0.5,8.00
1386570,Goals Over/Under,Over 4.5,9.00
1386570,Goals Over/Under,Under 4.5,1.07
1386570,Goals Over/Under,Over 5.5,19.00
