fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_committed,tackles_blocks,dribbles_past,fouls_drawn,tackles_interceptions,shots_total,passes_key,offsides,shots_on,goals_total,goals_assists,penalty_won,penalty_commited
1044889,Stade Brestois 29,106,20546,Brendan Chardonnet,https://media.api-sports.io/football/players/20546.png,90.0,5,D,6.6,True,False,0,,42.0,34,0,0,0,0,,,10.0,4.0,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,,,1.0,,,,
1044889,Stade Brestois 29,106,126757,Lilian Brassier,https://media.api-sports.io/football/players/126757.png,90.0,3,D,6.5,False,False,0,,38.0,32,1,0,0,0,,,7.0,2.0,,,,,,,,,,,,,,,
1044889,Stade Brestois 29,106,274267,Bradley Locko,https://media.api-sports.io/football/players/274267.png,90.0,2,D,6.3,False,False,0,,43.0,37,0,0,0,0,,2.0,16.0,5.0,7.0,3.0,1.0,,1.0,,,,,,,,,,
1044889,Stade Brestois 29,106,20558,Hugo Magnetti,https://media.api-sports.io/football/players/20558.png,67.0,8,M,6.9,False,False,0,,16.0,15,0,0,0,0,,2.0,6.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,
1044889,Stade Brestois 29,106,22170,Pierre Lees Melou,https://media.api-sports.io/football/players/22170.png,90.0,20,M,7.3,False,False,0,,47.0,39,1,0,0,0,,3.0,12.0,7.0,2.0,2.0,3.0,,1.0,2.0,3.0,,1.0,,,,,,
1044889,Stade Brestois 29,106,20780,Mathias Pereira Lage,https://media.api-sports.io/football/players/20780.png,67.0,26,M,6.7,False,False,0,,8.0,7,0,0,0,0,,1.0,5.0,2.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,
1044889,Stade Brestois 29,106,2214,Romain Del Castillo,https://media.api-sports.io/football/players/2214.png,89.0,10,M,8.7,False,False,0,,31.0,22,0,0,2,0,,3.0,18.0,10.0,5.0,2.0,1.0,,2.0,4.0,,3.0,2.0,,3.0,2.0,,,
1044889,Stade Brestois 29,106,85772,Jérémy Le Douaron,https://media.api-sports.io/football/players/85772.png,90.0,22,M,6.5,False,False,0,,17.0,14,0,0,0,0,,1.0,15.0,7.0,5.0,1.0,,,,4.0,1.0,3.0,1.0,,2.0,,,1.0,
1044889,Stade Brestois 29,106,195512,Martín Satriano,https://media.api-sports.io/football/players/195512.png,76.0,7,F,6.9,False,False,0,,11.0,6,0,0,0,0,,,11.0,5.0,1.0,,1.0,1.0,,1.0,,2.0,,,,,,,
1044889,Stade Brestois 29,106,24147,Mahdi Camara,https://media.api-sports.io/football/players/24147.png,23.0,45,M,7.2,False,True,0,,13.0,11,0,0,0,0,,,5.0,2.0,,,1.0,,1.0,1.0,,,2.0,,,,,1.0,
1044889,Stade Brestois 29,106,22258,Jonas Martin,https://media.api-sports.io/football/players/22258.png,23.0,28,M,7.2,False,True,0,,23.0,19,0,0,0,0,,1.0,5.0,3.0,,,1.0,,1.0,1.0,,,1.0,,,,,,
1044889,Stade Brestois 29,106,3395,Steve Mounié,https://media.api-sports.io/football/players/3395.png,14.0,9,F,6.3,False,True,0,,7.0,7,0,0,0,0,,,1.0,,,,,,,,,,,,,,,,
1044889,Stade Brestois 29,106,329209,Axel Camblan,https://media.api-sports.io/football/players/329209.png,1.0,11,M,,False,True,0,,,,0,0,0,0,,1.0,2.0,1.0,,,,,,,,,,,,,,,
1044889,Stade Brestois 29,106,21248,Grégoire Coudert,https://media.api-sports.io/football/players/21248.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044889,Stade Brestois 29,106,36540,Achraf Dari,https://media.api-sports.io/football/players/36540.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044889,Stade Brestois 29,106,22164,Christophe Herelle,https://media.api-sports.io/football/players/22164.png,,23,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044889,Stade Brestois 29,106,129680,Hianga'a M'Bock,https://media.api-sports.io/football/players/129680.png,,18,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044889,Stade Brestois 29,106,67959,Karamoko Dembélé,https://media.api-sports.io/football/players/67959.png,,70,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044889,Lens,116,21628,Brice Samba,https://media.api-sports.io/football/players/21628.png,90.0,30,G,7.3,True,False,3,5.0,29.0,20,1,0,0,0,0.0,,1.0,1.0,,,,,,,,,,,,,,,
1044889,Lens,116,21635,Jonathan Gradit,https://media.api-sports.io/football/players/21635.png,45.0,24,D,6.2,False,False,0,,19.0,16,0,0,0,0,,1.0,5.0,2.0,,,2.0,,1.0,1.0,1.0,,,,,,,,1.0
1044889,Lens,116,25287,Kevin Danso,https://media.api-sports.io/football/players/25287.png,90.0,4,D,6.9,False,False,0,,34.0,27,0,0,0,0,,1.0,10.0,7.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,
1044889,Lens,116,6231,Facundo Medina,https://media.api-sports.io/football/players/6231.png,90.0,14,D,7.7,False,False,0,,60.0,47,1,0,0,0,,4.0,11.0,7.0,,,2.0,2.0,,1.0,1.0,,1.0,,,,1.0,,
1044889,Lens,116,3007,Przemysław Frankowski,https://media.api-sports.io/football/players/3007.png,78.0,29,M,7.2,False,False,0,,31.0,22,0,0,0,0,,3.0,8.0,6.0,2.0,2.0,,,,,,1.0,2.0,,,,,,
1044889,Lens,116,128987,Salis Abdul Samed,https://media.api-sports.io/football/players/128987.png,90.0,6,M,6.2,False,False,0,,35.0,30,0,0,0,0,,1.0,7.0,2.0,1.0,,3.0,,,1.0,,,,,,,,,1.0
1044889,Lens,116,270509,Andy Diouf,https://media.api-sports.io/football/players/270509.png,84.0,18,M,6.9,False,False,0,,34.0,33,0,0,0,0,,1.0,13.0,6.0,4.0,3.0,,,1.0,1.0,,1.0,1.0,,,,,,
1044889,Lens,116,2483,Deiver Machado,https://media.api-sports.io/football/players/2483.png,90.0,3,M,7.6,False,False,0,,29.0,19,0,0,0,0,,2.0,11.0,9.0,2.0,2.0,1.0,,,4.0,,1.0,2.0,1.0,1.0,1.0,,,
1044889,Lens,116,20761,Florian Sotoca,https://media.api-sports.io/football/players/20761.png,90.0,7,F,7.3,False,False,0,,33.0,19,1,0,0,0,,1.0,13.0,8.0,,,2.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,
1044889,Lens,116,21146,Angelo Fulgini,https://media.api-sports.io/football/players/21146.png,68.0,20,F,6.9,False,False,0,,27.0,18,0,0,0,0,,,9.0,1.0,1.0,,,,2.0,1.0,,,2.0,,,,1.0,,
1044889,Lens,116,23643,Morgan Guilavogui,https://media.api-sports.io/football/players/23643.png,68.0,27,F,6.2,False,False,0,,15.0,9,0,0,0,0,,3.0,12.0,7.0,2.0,1.0,,,2.0,1.0,,,,3.0,,,,,
1044889,Lens,116,3333,Massadio Haïdara,https://media.api-sports.io/football/players/3333.png,45.0,21,D,6.2,False,True,0,,17.0,16,0,0,0,0,,2.0,8.0,3.0,,,1.0,,1.0,,1.0,,,,,,,,
1044889,Lens,116,22261,Adrien Thomasson,https://media.api-sports.io/football/players/22261.png,14.0,28,M,5.5,False,True,0,,5.0,3,0,1,0,0,,,1.0,,,,1.0,,,,,,,,,,,,
1044889,Lens,116,174607,David da Costa,https://media.api-sports.io/football/players/174607.png,22.0,10,M,5.9,False,True,0,,13.0,10,0,0,0,0,,1.0,6.0,1.0,2.0,,,,,,,,,,,,,,
1044889,Lens,116,85914,Julien Le Cardinal,https://media.api-sports.io/football/players/85914.png,12.0,26,D,6.2,False,True,0,,6.0,6,0,0,0,0,,2.0,6.0,3.0,,,1.0,,2.0,1.0,,,,,,,,,
1044889,Lens,116,36868,Stijn Spierings,https://media.api-sports.io/football/players/36868.png,14.0,5,M,6.2,False,True,0,,8.0,6,0,0,0,0,,,1.0,,,,1.0,,,,,,,,,,,,
1044889,Lens,116,20651,Jean-Louis Leca,https://media.api-sports.io/football/players/20651.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044889,Lens,116,360114,Abdukodir Khusanov,https://media.api-sports.io/football/players/360114.png,,25,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044889,Lens,116,351923,Oscar Cortés,https://media.api-sports.io/football/players/351923.png,,15,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044889,Lens,116,352999,Ayanda Sishuba,https://media.api-sports.io/football/players/352999.png,,32,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044888,Montpellier,82,21566,Benjamin Lecomte,https://media.api-sports.io/football/players/21566.png,90.0,40,G,6.7,False,False,2,2.0,32.0,20,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1044888,Montpellier,82,3336,Falaye Sacko,https://media.api-sports.io/football/players/3336.png,90.0,77,D,6.5,False,False,0,,56.0,44,0,0,0,0,,2.0,7.0,2.0,,,,,2.0,,1.0,,,,,,,,
1044888,Montpellier,82,22138,Christopher Jullien,https://media.api-sports.io/football/players/22138.png,90.0,6,D,6.6,False,False,0,,73.0,66,1,0,0,0,,1.0,11.0,6.0,,,1.0,,2.0,,2.0,1.0,,,,,,,
1044888,Montpellier,82,3335,Boubakar Kouyaté,https://media.api-sports.io/football/players/3335.png,90.0,4,D,7.3,False,False,0,,77.0,64,0,0,0,0,,1.0,8.0,5.0,,,2.0,,,,1.0,,1.0,,,,1.0,,
1044888,Montpellier,82,22141,Issiaga Sylla,https://media.api-sports.io/football/players/22141.png,86.0,3,D,6.6,False,False,0,,36.0,32,0,0,0,0,,1.0,6.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,
1044888,Montpellier,82,128287,Joris Chotard,https://media.api-sports.io/football/players/128287.png,90.0,13,M,7.5,False,False,0,,53.0,45,0,0,0,0,,6.0,12.0,9.0,2.0,,,,,1.0,2.0,,,,,,,,
1044888,Montpellier,82,21439,Jordan Ferri,https://media.api-sports.io/football/players/21439.png,77.0,12,M,6.7,False,False,0,,55.0,46,0,0,0,0,,2.0,5.0,2.0,,,,,1.0,,,,1.0,,,,,,
1044888,Montpellier,82,15286,Mousa Al-Taamari,https://media.api-sports.io/football/players/15286.png,90.0,9,M,7.7,False,False,0,,18.0,14,0,0,0,0,,1.0,15.0,9.0,4.0,3.0,,,,4.0,1.0,3.0,1.0,2.0,2.0,,,,
1044888,Montpellier,82,21443,Teji Savanier,https://media.api-sports.io/football/players/21443.png,71.0,11,M,7.2,True,False,0,,45.0,34,0,0,0,0,,,8.0,4.0,2.0,2.0,,,1.0,1.0,,,5.0,,,,1.0,,
1044888,Montpellier,82,22102,Wahbi Khazri,https://media.api-sports.io/football/players/22102.png,69.0,10,M,6.6,False,False,0,,12.0,9,0,0,0,0,,1.0,7.0,2.0,2.0,,1.0,,,1.0,,3.0,,2.0,1.0,,,,
1044888,Montpellier,82,57446,Akor Adams,https://media.api-sports.io/football/players/57446.png,77.0,8,F,8.7,False,False,0,,11.0,8,0,0,0,0,,,5.0,3.0,,,2.0,,,1.0,,2.0,,1.0,2.0,2.0,,,
1044888,Montpellier,82,22097,Arnaud Nordin,https://media.api-sports.io/football/players/22097.png,21.0,7,F,6.3,False,True,0,,4.0,4,0,0,0,0,,1.0,4.0,2.0,1.0,,,,,1.0,,,,,,,,,
1044888,Montpellier,82,326088,Khalil Fayad,https://media.api-sports.io/football/players/326088.png,19.0,22,M,6.5,False,True,0,,9.0,9,0,0,0,0,,,4.0,2.0,1.0,1.0,,,2.0,,,,,,,,,,
1044888,Montpellier,82,20833,Leo Leroy,https://media.api-sports.io/football/players/20833.png,13.0,18,M,6,False,True,0,,3.0,2,0,0,0,0,,,4.0,1.0,,,2.0,,,,,1.0,,,,,,,
1044888,Montpellier,82,162707,Elye Wahi,https://media.api-sports.io/football/players/162707.png,13.0,21,F,7,False,True,0,,6.0,6,0,0,0,0,,,3.0,3.0,1.0,1.0,,,,1.0,,,1.0,,,,,,
1044888,Montpellier,82,333118,Lucas Mincarelli Davin,https://media.api-sports.io/football/players/333118.png,12.0,35,D,6.5,False,True,0,,1.0,1,0,0,0,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
1044888,Montpellier,82,119113,Belmin Dizdarević,https://media.api-sports.io/football/players/119113.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044888,Montpellier,82,18842,Mamadou Sakho,https://media.api-sports.io/football/players/18842.png,,75,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044888,Montpellier,82,999,Bećir Omeragić,https://media.api-sports.io/football/players/999.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044888,Montpellier,82,179401,Sacha Delaye,https://media.api-sports.io/football/players/179401.png,,19,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044888,LE Havre,111,24011,Arthur Desmas,https://media.api-sports.io/football/players/24011.png,90.0,30,G,6.7,False,False,2,3.0,18.0,10,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1044888,LE Havre,111,2336,Loic Négo,https://media.api-sports.io/football/players/2336.png,70.0,7,D,6.5,False,False,0,,21.0,19,0,0,0,0,,2.0,8.0,3.0,4.0,1.0,,,1.0,,1.0,1.0,,,,,,,
1044888,LE Havre,111,20576,Yoann Salmier,https://media.api-sports.io/football/players/20576.png,90.0,22,D,7.2,False,False,0,,26.0,18,0,0,0,0,,1.0,6.0,3.0,,,1.0,2.0,,,,1.0,1.0,,1.0,,1.0,,
1044888,LE Havre,111,174927,Arouna Sangante,https://media.api-sports.io/football/players/174927.png,90.0,93,D,6.5,True,False,0,,28.0,20,1,0,0,0,,,7.0,3.0,,,1.0,,2.0,2.0,2.0,,,,,,,,
1044888,LE Havre,111,64255,Gautier Lloris,https://media.api-sports.io/football/players/64255.png,90.0,4,D,7.3,False,False,0,,32.0,24,0,0,0,0,,3.0,12.0,5.0,,,4.0,,1.0,,2.0,1.0,,,1.0,1.0,,,
1044888,LE Havre,111,174915,Josué Casimir,https://media.api-sports.io/football/players/174915.png,90.0,23,D,6.6,False,False,0,,30.0,21,0,0,0,0,,,9.0,4.0,4.0,2.0,1.0,,,,,,2.0,,,,1.0,,
1044888,LE Havre,111,128342,Rassoul Ndiaye,https://media.api-sports.io/football/players/128342.png,70.0,19,M,6.3,False,False,0,,21.0,13,0,0,0,0,,2.0,7.0,3.0,,,1.0,,1.0,,1.0,1.0,,,,,,,
1044888,LE Havre,111,284071,Oussama Targhalline,https://media.api-sports.io/football/players/284071.png,90.0,5,M,7.3,False,False,0,,54.0,46,1,0,0,0,,2.0,6.0,4.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,,,,,,
1044888,LE Havre,111,1212,Daler Kuzyaev,https://media.api-sports.io/football/players/1212.png,86.0,14,M,6.3,False,False,0,,38.0,27,0,0,0,0,,,7.0,3.0,2.0,,,1.0,,1.0,,1.0,,,,,,,
1044888,LE Havre,111,156465,Issa Soumaré,https://media.api-sports.io/football/players/156465.png,61.0,45,F,6.9,False,False,0,,14.0,6,0,0,0,0,,,17.0,9.0,3.0,1.0,,,1.0,3.0,,2.0,1.0,,,,,,
1044888,LE Havre,111,8681,Nabil Alioui,https://media.api-sports.io/football/players/8681.png,61.0,10,F,6.9,False,False,0,,11.0,6,0,0,0,0,,,4.0,2.0,1.0,,,1.0,,,1.0,,1.0,,,,,,
1044888,LE Havre,111,289304,Antoine Joujou,https://media.api-sports.io/football/players/289304.png,29.0,21,F,6.7,False,True,0,,16.0,13,0,0,0,0,,,5.0,2.0,4.0,2.0,1.0,,,,,,,,,,,,
1044888,LE Havre,111,339633,Andy Logbo,https://media.api-sports.io/football/players/339633.png,29.0,20,F,6.7,False,True,0,,5.0,5,0,0,0,0,,,3.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,
1044888,LE Havre,111,174937,Yassine Kechta,https://media.api-sports.io/football/players/174937.png,20.0,8,M,6.6,False,True,0,,19.0,15,0,0,0,0,,1.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,
1044888,LE Havre,111,22266,Samuel Grandsir,https://media.api-sports.io/football/players/22266.png,20.0,29,F,7.6,False,True,0,,20.0,18,0,0,0,0,,1.0,6.0,3.0,3.0,1.0,1.0,,,1.0,,1.0,2.0,,1.0,1.0,,,
1044888,LE Havre,111,21103,Abdoulaye Touré,https://media.api-sports.io/football/players/21103.png,12.0,94,M,6.6,False,True,0,,4.0,4,0,0,0,0,,,1.0,,,,,,,,,1.0,,,1.0,,,,
1044888,LE Havre,111,646,Mathieu Gorgelin,https://media.api-sports.io/football/players/646.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044888,LE Havre,111,162443,Étienne Youte Kinkoue,https://media.api-sports.io/football/players/162443.png,,6,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044888,LE Havre,111,22009,Nolan Mbemba,https://media.api-sports.io/football/players/22009.png,,18,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044888,LE Havre,111,24201,Alois Confais,https://media.api-sports.io/football/players/24201.png,,25,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044887,Nantes,83,30393,Alban Lafont,https://media.api-sports.io/football/players/30393.png,67.0,1,G,7.2,False,False,1,3.0,27.0,20,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1044887,Nantes,83,343359,Nathan Zeze,https://media.api-sports.io/football/players/343359.png,90.0,44,D,6.2,False,False,0,,33.0,27,0,0,0,0,,,9.0,3.0,,,3.0,,,1.0,1.0,,,,,,,,
1044887,Nantes,83,99,Ronaël Pierre-Gabriel,https://media.api-sports.io/football/players/99.png,90.0,18,D,6.2,False,False,0,,47.0,40,0,0,0,0,,,5.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,
1044887,Nantes,83,21088,Nicolas Pallois,https://media.api-sports.io/football/players/21088.png,90.0,4,D,6.5,False,False,0,,42.0,35,1,0,0,0,,1.0,7.0,3.0,,,1.0,1.0,,2.0,2.0,,,,,,,,
1044887,Nantes,83,21498,Marcus Coco,https://media.api-sports.io/football/players/21498.png,60.0,11,M,6.9,False,False,0,,16.0,15,1,0,0,0,,4.0,10.0,6.0,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,
1044887,Nantes,83,21101,Samuel Moutoussamy,https://media.api-sports.io/football/players/21101.png,68.0,8,M,7.2,False,False,0,,10.0,8,0,0,0,0,,,4.0,2.0,,,1.0,1.0,,2.0,,,1.0,,,,,1.0,
1044887,Nantes,83,93671,Pedro Chirivella,https://media.api-sports.io/football/players/93671.png,90.0,5,M,6.9,False,False,0,,77.0,65,0,0,0,0,,1.0,5.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,
1044887,Nantes,83,272460,Quentin Merlin,https://media.api-sports.io/football/players/272460.png,90.0,29,M,6.7,False,False,0,,50.0,41,0,0,0,0,,1.0,8.0,2.0,3.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,
1044887,Nantes,83,21582,Florent Mollet,https://media.api-sports.io/football/players/21582.png,90.0,25,F,7.5,True,False,0,,54.0,51,0,0,0,0,,,10.0,4.0,2.0,2.0,2.0,,3.0,2.0,1.0,2.0,4.0,,1.0,,,,
1044887,Nantes,83,2668,Mostafa Mohamed,https://media.api-sports.io/football/players/2668.png,88.0,31,F,7.2,False,False,0,,15.0,11,0,0,1,0,,,14.0,6.0,2.0,1.0,3.0,,,,2.0,2.0,,1.0,1.0,1.0,,,
1044887,Nantes,83,2781,Moses Simon,https://media.api-sports.io/football/players/2781.png,68.0,27,F,6.9,False,False,0,,15.0,12,0,0,0,0,,1.0,6.0,4.0,2.0,2.0,,,,1.0,1.0,1.0,,,1.0,,,,
1044887,Nantes,83,271539,Jaouen Hadjam,https://media.api-sports.io/football/players/271539.png,30.0,26,D,6.2,False,True,0,,13.0,11,0,0,0,0,,1.0,2.0,1.0,,,,,,,,,,,,,,,
1044887,Nantes,83,21484,Denis Petrić,https://media.api-sports.io/football/players/21484.png,23.0,30,G,6.3,False,True,1,,5.0,4,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1044887,Nantes,83,10036,Douglas Augusto,https://media.api-sports.io/football/players/10036.png,22.0,6,M,7,False,True,0,,20.0,19,0,0,0,0,,1.0,4.0,2.0,,,,,,1.0,,,1.0,,,,,,
1044887,Nantes,83,84055,Abdoul Kader Bamba,https://media.api-sports.io/football/players/84055.png,22.0,12,F,6.9,False,True,0,,7.0,5,0,0,0,0,,,5.0,3.0,2.0,1.0,,,,2.0,1.0,1.0,,1.0,1.0,,,,
1044887,Nantes,83,311520,Marquinhos,https://media.api-sports.io/football/players/311520.png,13.0,10,F,6.5,False,True,0,,3.0,2,0,0,0,0,,,1.0,,,,,,,,,,,,,,,,
1044887,Nantes,83,196583,Yannis M'Bemba,https://media.api-sports.io/football/players/196583.png,,22,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044887,Nantes,83,388777,Bastien Meupiyou,https://media.api-sports.io/football/players/388777.png,,45,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044887,Nantes,83,119029,Lamine Diack,https://media.api-sports.io/football/players/119029.png,,14,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044887,Nantes,83,179,Moussa Sissoko,https://media.api-sports.io/football/players/179.png,,17,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044887,Toulouse,96,325346,Guillaume Restes,https://media.api-sports.io/football/players/325346.png,90.0,50,G,7.3,False,False,1,3.0,23.0,19,0,0,0,0,0.0,,1.0,1.0,,,,,,1.0,,,,,,,,,
1044887,Toulouse,96,39229,Mikkel Desler,https://media.api-sports.io/football/players/39229.png,90.0,3,D,7.3,False,False,0,,51.0,49,0,0,0,0,,3.0,8.0,7.0,1.0,1.0,,,1.0,3.0,,,,,,,,,
1044887,Toulouse,96,21997,Logan Costa,https://media.api-sports.io/football/players/21997.png,90.0,6,D,6.7,False,False,0,,73.0,57,1,0,0,0,,4.0,11.0,5.0,,,2.0,,2.0,,,,,,,,,,
1044887,Toulouse,96,15793,Rasmus Nicolaisen,https://media.api-sports.io/football/players/15793.png,90.0,2,D,7.9,False,False,0,,67.0,65,0,0,0,0,,1.0,4.0,3.0,,,,,,,1.0,1.0,,,1.0,1.0,,,
1044887,Toulouse,96,70476,Moussa Diarra,https://media.api-sports.io/football/players/70476.png,70.0,23,D,7.3,False,False,0,,61.0,56,0,0,0,0,,1.0,6.0,3.0,1.0,,,,,1.0,,,2.0,,,,1.0,,
1044887,Toulouse,96,48491,Vincent Sierro,https://media.api-sports.io/football/players/48491.png,89.0,8,M,6.3,True,False,0,,77.0,62,1,0,0,0,,,11.0,4.0,,,2.0,,3.0,2.0,,1.0,,,,,,,
1044887,Toulouse,96,50956,Cristian Cásseres Jr.,https://media.api-sports.io/football/players/50956.png,90.0,24,M,7,False,False,0,,62.0,55,0,0,0,0,,1.0,5.0,4.0,,,1.0,,,2.0,1.0,1.0,,,1.0,,,,1.0
1044887,Toulouse,96,36928,Denis Genreau,https://media.api-sports.io/football/players/36928.png,83.0,5,M,7.3,False,False,0,,38.0,28,0,0,0,0,,2.0,8.0,6.0,1.0,1.0,1.0,,1.0,1.0,,2.0,2.0,,1.0,,,,
1044887,Toulouse,96,243,Zakaria Aboukhlal,https://media.api-sports.io/football/players/243.png,83.0,7,F,6.9,False,False,0,,18.0,11,0,0,0,0,,,10.0,5.0,,,4.0,,,2.0,,2.0,1.0,1.0,2.0,1.0,,,
1044887,Toulouse,96,93016,Thijs Dallinga,https://media.api-sports.io/football/players/93016.png,89.0,9,F,7,False,False,0,,19.0,14,0,0,0,0,,,8.0,5.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,
1044887,Toulouse,96,11421,Gabriel Suazo,https://media.api-sports.io/football/players/11421.png,90.0,17,F,7.2,False,False,0,,55.0,49,0,0,0,0,,,8.0,3.0,3.0,2.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,
1044887,Toulouse,96,276670,Farès Chaïbi,https://media.api-sports.io/football/players/276670.png,20.0,28,M,7,False,True,0,,15.0,11,0,0,0,0,,,2.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,
1044887,Toulouse,96,25533,Niklas Schmidt,https://media.api-sports.io/football/players/25533.png,18.0,20,M,6.3,False,True,0,,9.0,8,0,0,0,0,,,1.0,,,,,,,,,,,,,,,,
1044887,Toulouse,96,174724,Frank Magri,https://media.api-sports.io/football/players/174724.png,18.0,19,F,6.3,False,True,0,,6.0,3,0,0,0,0,,,2.0,1.0,,,,,,,,,,,,,,,
1044887,Toulouse,96,264383,Warren Kamanzi,https://media.api-sports.io/football/players/264383.png,1.0,12,D,,False,True,0,,,,0,0,0,0,,,2.0,,,,1.0,,,,,,,,,,,,
1044887,Toulouse,96,20867,Yanis Begraoui,https://media.api-sports.io/football/players/20867.png,1.0,14,F,,False,True,0,,4.0,2,0,0,0,0,,,3.0,2.0,,,,,1.0,,,,,,,,,,
1044887,Toulouse,96,47351,Alex Domínguez,https://media.api-sports.io/football/players/47351.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044887,Toulouse,96,129681,Anthony Rouault,https://media.api-sports.io/football/players/129681.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044887,Toulouse,96,191252,Mamady Bangré,https://media.api-sports.io/football/players/191252.png,,21,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044887,Toulouse,96,163076,César Gelabert,https://media.api-sports.io/football/players/163076.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1044886,Clermont Foot,99,119853,Mory Diaw,https://media.api-sports.io/football/players/119853.png,90.0,99,G,6.6,False,False,4,4.0,47.0,37,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1044886,Clermont Foot,99,196187,Alidu Seidu,https://media.api-sports.io/football/players/196187.png,90.0,36,D,7.2,False,False,0,,51.0,49,0,0,0,0,,4.0,11.0,8.0,1.0,,1.0,,,4.0,3.0,1.0,1.0,,1.0,,1.0,,
1044886,Clermont Foot,99,40392,Mateusz Wieteska,https://media.api-sports.io/football/players/40392.png,90.0,4,D,7.3,False,False,0,,78.0,66,0,0,0,0,,2.0,7.0,5.0,1.0,,,2.0,1.0,1.0,4.0,2.0,,,1.0,1.0,,,
1044886,Clermont Foot,99,64256,Andy Pelmard,https://media.api-sports.io/football/players/64256.png,90.0,17,D,6.3,False,False,0,,69.0,61,0,0,0,0,,1.0,6.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,
1044886,Clermont Foot,99,2203,Mehdi Zeffane,https://media.api-sports.io/football/players/2203.png,81.0,2,M,6.3,False,False,0,,24.0,20,0,0,0,0,,,5.0,1.0,1.0,,,1.0,1.0,,2.0,3.0,2.0,,,,,,
1044886,Clermont Foot,99,2051,Maxime Gonalons,https://media.api-sports.io/football/players/2051.png,80.0,12,M,6.5,True,False,0,,35.0,30,0,0,0,0,,2.0,8.0,3.0,2.0,,,,1.0,1.0,,,1.0,,,,,,
