fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,dribbles_past,penalty_commited,goals_total,penalty_won,tackles_blocks,tackles_total
8925,Crotone,501,30984,Mario Sampirisi,https://media.api-sports.io/football/players/30984.png,82,31,D,6.7,False,False,0,0,,,58,0,84%,1,8,4,0,0,0,3,0,0,0,0,,,1.0,,,,,
8925,Crotone,501,31077,Stefan Simić,https://media.api-sports.io/football/players/31077.png,90,34,D,7.2,False,False,1,0,,,60,0,84%,1,6,4,0,0,2,1,0,0,0,0,,,,,,,,
8925,Crotone,501,30397,Federico Ceccherini,https://media.api-sports.io/football/players/30397.png,90,7,D,7.2,False,False,1,0,,,65,1,84%,2,5,3,0,0,1,1,0,0,0,0,,,,,,,,
8925,Crotone,501,31134,Bruno Martella,https://media.api-sports.io/football/players/31134.png,61,87,D,6.6,False,False,0,0,,,27,1,69%,0,10,6,3,3,0,0,0,0,0,0,,,1.0,,,,,
8925,Crotone,501,30995,Andrea Nalini,https://media.api-sports.io/football/players/30995.png,90,9,F,6.5,False,False,1,0,,,32,0,76%,0,14,6,1,1,2,3,0,0,0,0,,,,,,,,
8925,Crotone,501,30989,Andrea Barberis,https://media.api-sports.io/football/players/30989.png,90,10,M,7.3,False,False,2,1,,,30,1,73%,3,13,6,0,0,1,2,0,0,0,0,,,,,,,,
8925,Crotone,501,30810,Rolando Mandragora,https://media.api-sports.io/football/players/30810.png,90,38,M,7.5,False,False,2,1,,,30,1,73%,2,9,6,0,0,3,1,0,0,0,0,,,,,,,,
8925,Crotone,501,43030,Adrian Stoian,https://media.api-sports.io/football/players/43030.png,73,5,M,6.3,False,False,2,1,,,32,1,66%,0,10,4,0,0,3,1,1,0,0,0,,,2.0,,,,,
8925,Crotone,501,46746,Ante Budimir,https://media.api-sports.io/football/players/46746.png,90,17,F,6.7,False,False,0,0,,,28,2,75%,0,15,5,0,0,2,3,0,0,0,0,,,,,,,,
8925,Crotone,501,31095,Marcello Trotta,https://media.api-sports.io/football/players/31095.png,90,29,F,6.6,False,False,0,0,,,20,3,76%,1,10,3,1,0,1,2,0,0,0,0,,,,,,,,
8925,Crotone,501,11096,Aleksandăr Tonev,https://media.api-sports.io/football/players/11096.png,17,24,M,6.3,False,True,0,0,,,5,0,41%,0,4,1,1,0,0,0,0,0,0,0,,,,,,,,
8925,Crotone,501,30996,Marcus Rohdén,https://media.api-sports.io/football/players/30996.png,29,6,M,6.9,False,True,2,1,,,15,0,75%,0,3,2,0,0,0,0,0,0,0,0,,,1.0,,,,,
8925,Crotone,501,31003,Simy,https://media.api-sports.io/football/players/31003.png,8,99,F,6.5,False,True,0,0,,,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
8925,Genoa,495,849,Mattia Perin,https://media.api-sports.io/football/players/849.png,90,1,G,7.5,True,False,0,0,0.0,4.0,15,0,48%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
8925,Genoa,495,30501,Armando Izzo,https://media.api-sports.io/football/players/30501.png,90,5,D,7.0,False,False,0,0,,,32,0,74%,3,8,4,0,0,1,2,0,0,0,0,,,1.0,,,,,
8925,Genoa,495,30985,Nicolás Spolli,https://media.api-sports.io/football/players/30985.png,90,2,D,7.3,False,False,0,0,,,15,0,75%,2,9,8,0,0,3,1,1,0,0,0,,,,,,,,
8925,Genoa,495,30777,Ervin Zukanović,https://media.api-sports.io/football/players/30777.png,90,87,D,7.3,False,False,1,0,,,23,0,74%,1,11,7,0,0,1,0,0,0,0,0,,,,,,,,
8925,Genoa,495,31392,Aleandro Rosi,https://media.api-sports.io/football/players/31392.png,90,20,M,7.0,False,False,1,1,,,19,1,50%,1,12,7,1,0,0,1,0,0,0,0,,,,,,,,
8925,Genoa,495,30781,Miguel Veloso,https://media.api-sports.io/football/players/30781.png,78,44,M,6.8,False,False,0,0,,,23,2,59%,1,12,6,1,0,0,2,1,0,0,0,,,1.0,,,,,
8925,Genoa,495,1636,Andrea Bertolacci,https://media.api-sports.io/football/players/1636.png,90,8,M,6.6,False,False,1,0,,,38,0,82%,1,12,6,1,0,3,2,0,0,0,0,,,,,,,,
8925,Genoa,495,1643,Diego Laxalt,https://media.api-sports.io/football/players/1643.png,90,93,M,7.1,False,False,0,0,,,14,1,58%,2,7,4,1,0,2,1,0,0,0,0,,1.0,,,,,,
8925,Genoa,495,31025,Luca Rigoni,https://media.api-sports.io/football/players/31025.png,90,30,M,7.2,False,False,2,2,,,28,1,75%,1,5,2,0,0,1,2,1,0,0,0,,,1.0,,1.0,,,
8925,Genoa,495,578,Adel Taarabt,https://media.api-sports.io/football/players/578.png,89,11,F,7.3,False,False,1,1,,,32,2,86%,0,13,7,4,3,2,1,0,0,0,0,,,,,,,,
8925,Genoa,495,30791,Goran Pandev,https://media.api-sports.io/football/players/30791.png,61,19,F,8.2,False,False,4,3,,,20,3,90%,0,9,4,2,2,1,2,0,0,0,0,,,1.0,,,,,
8925,Genoa,495,46886,Isaac Cofie,https://media.api-sports.io/football/players/46886.png,12,4,M,6.6,False,False,0,0,,,6,0,75%,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,
8925,Genoa,495,5913,Ricardo Centurión,https://media.api-sports.io/football/players/5913.png,1,9,M,–,False,False,0,0,,,1,0,33%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
8925,Genoa,495,30844,Andrej Gălăbinov,https://media.api-sports.io/football/players/30844.png,29,16,F,6.3,False,False,0,0,,,8,0,53%,0,8,2,0,0,1,1,0,0,0,0,,,,,,,,
8922,Spal,493,2985,Alfred Gomis,https://media.api-sports.io/football/players/2985.png,90,1,G,6.8,False,False,0,0,1.0,4.0,10,0,30%,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,,,
8922,Spal,493,31076,Bartosz Salamon,https://media.api-sports.io/football/players/31076.png,45,21,D,7.4,False,False,0,0,,,10,0,76%,2,4,4,1,1,0,0,0,0,0,0,,,,,,,,
8922,Spal,493,30863,Francesco Vicari,https://media.api-sports.io/football/players/30863.png,90,23,D,7.2,False,False,0,0,,,17,0,81%,2,5,5,0,0,1,0,0,0,0,0,,,,,,,,
8922,Spal,493,30856,Felipe,https://media.api-sports.io/football/players/30856.png,90,27,D,8.0,True,False,1,0,,,18,0,85%,4,6,5,0,0,1,0,0,0,0,0,,,1.0,,,,,
8922,Spal,493,30866,Manuel Lazzari,https://media.api-sports.io/football/players/30866.png,90,29,M,6.8,False,False,0,0,,,6,0,60%,2,9,5,2,2,2,1,0,0,0,0,,,1.0,,,,,
8922,Spal,493,30871,Pasquale Schiattarella,https://media.api-sports.io/football/players/30871.png,90,28,M,6.4,False,False,1,0,,,18,0,66%,2,7,2,1,0,1,0,0,0,0,0,,,,,,,,
8922,Spal,493,31090,Federico Viviani,https://media.api-sports.io/football/players/31090.png,90,77,M,6.3,False,False,0,0,,,27,1,79%,0,12,4,0,0,1,0,1,0,0,0,,,3.0,,,,,
8922,Spal,493,31021,Alberto Grassi,https://media.api-sports.io/football/players/31021.png,78,88,M,7.2,False,False,0,0,,,8,0,66%,3,14,12,2,2,6,1,0,0,0,0,,,1.0,,,,,
8922,Spal,493,30474,Federico Mattiello,https://media.api-sports.io/football/players/30474.png,90,14,M,6.5,False,False,2,0,,,10,0,55%,0,7,2,0,0,0,2,0,0,0,0,,,,,,,,
8922,Spal,493,30878,Alberto Paloschi,https://media.api-sports.io/football/players/30878.png,90,43,F,6.9,False,False,2,1,,,10,1,62%,0,12,4,0,0,2,2,0,0,0,0,,,1.0,,1.0,,,
8922,Spal,493,91319,Marco Borriello,https://media.api-sports.io/football/players/91319.png,58,22,F,6.5,False,False,1,0,,,7,0,63%,0,8,3,2,0,1,1,1,0,0,0,,,,,,,,
8922,Spal,493,595,Marios Oikonomou,https://media.api-sports.io/football/players/595.png,44,2,D,6.1,False,True,0,0,,,4,0,80%,0,6,2,0,0,0,2,2,1,0,0,,,1.0,,,,,
8922,Spal,493,56203,Eros Schiavon,https://media.api-sports.io/football/players/56203.png,12,18,M,6.2,False,True,0,0,,,2,0,66%,0,2,0,0,0,0,0,0,0,0,0,,,1.0,,,,,
8922,Spal,493,30877,Sergio Floccari,https://media.api-sports.io/football/players/30877.png,32,10,F,6.5,False,True,0,0,,,12,1,85%,0,11,3,1,0,1,1,0,0,0,0,,,,,,,,
8922,Fiorentina,502,31069,Marco Sportiello,https://media.api-sports.io/football/players/31069.png,90,57,G,6.4,False,False,0,0,1.0,0.0,12,0,92%,1,1,1,0,0,1,0,0,0,0,0,0.0,,,,,,,
8922,Fiorentina,502,1475,Bruno Gaspar,https://media.api-sports.io/football/players/1475.png,90,76,D,7.0,False,False,0,0,,,56,2,86%,1,3,1,0,0,0,1,0,0,0,0,,,,,,,,
8922,Fiorentina,502,2469,Germán Pezzella,https://media.api-sports.io/football/players/2469.png,90,20,D,7.0,False,False,0,0,,,70,1,86%,0,16,9,1,1,1,3,1,0,0,0,,,1.0,,,,,
8922,Fiorentina,502,91378,Davide Astori,https://media.api-sports.io/football/players/91378.png,90,13,D,7.5,True,False,0,0,,,60,1,90%,4,4,3,0,0,0,1,0,0,0,0,,,,,,,,
8922,Fiorentina,502,70757,Maximiliano Olivera,https://media.api-sports.io/football/players/70757.png,45,15,M,6.6,False,False,1,0,,,29,0,82%,2,4,2,1,1,1,1,0,0,0,0,,,1.0,,,,,
8922,Fiorentina,502,30403,Marco Benassi,https://media.api-sports.io/football/players/30403.png,90,24,M,6.6,False,False,4,1,,,45,1,80%,0,16,4,0,0,1,4,1,0,0,0,,,1.0,,,,,
8922,Fiorentina,502,18827,Carlos Sánchez,https://media.api-sports.io/football/players/18827.png,90,6,M,7.1,False,False,1,0,,,67,0,87%,1,9,5,0,0,1,0,1,0,0,0,,,,,,,,
8922,Fiorentina,502,30409,Jordan Veretout,https://media.api-sports.io/football/players/30409.png,90,17,M,7.8,False,False,1,1,,,66,1,94%,1,5,4,1,1,0,0,0,0,0,0,,,1.0,,,,,
8922,Fiorentina,502,1615,Gil Dias,https://media.api-sports.io/football/players/1615.png,62,28,M,7.4,False,False,2,0,,,18,3,90%,3,11,6,3,2,2,1,0,0,0,0,,,1.0,,,,,
8922,Fiorentina,502,30414,Giovanni Simeone,https://media.api-sports.io/football/players/30414.png,90,9,F,7.0,False,False,2,0,,,9,1,90%,0,9,2,1,0,1,2,0,0,0,0,,1.0,,,,,,
8922,Fiorentina,502,30410,Federico Chiesa,https://media.api-sports.io/football/players/30410.png,90,25,F,7.8,False,False,4,1,,,27,0,79%,0,13,7,6,4,1,3,0,0,0,0,,,,,1.0,,,
8922,Fiorentina,502,30456,Riccardo Saponara,https://media.api-sports.io/football/players/30456.png,28,8,M,7.0,False,False,1,0,,,10,1,76%,0,3,3,0,0,0,0,0,0,0,0,,,,,,,,
8922,Fiorentina,502,30540,Khouma Babacar,https://media.api-sports.io/football/players/30540.png,45,30,F,7.2,False,False,4,2,,,10,3,76%,0,10,5,1,0,1,1,0,0,0,0,,,,,,,,
8924,Udinese,494,31382,Albano Bizzarri,https://media.api-sports.io/football/players/31382.png,89,1,G,6.8,False,False,0,0,1.0,3.0,16,0,55%,0,2,1,0,0,0,1,0,1,0,0,0.0,,,,,,,
8924,Udinese,494,48378,Silvan Widmer,https://media.api-sports.io/football/players/48378.png,90,27,M,6.9,False,False,0,0,,,43,1,76%,1,12,6,0,0,1,1,0,0,0,0,,,1.0,,,,,
8924,Udinese,494,30472,Danilo,https://media.api-sports.io/football/players/30472.png,90,5,D,7.0,True,False,1,0,,,48,0,80%,3,9,6,0,0,2,1,0,0,0,0,,,,,,,,
8924,Udinese,494,8552,Gabriele Angella,https://media.api-sports.io/football/players/8552.png,90,4,D,7.2,False,False,1,0,,,63,0,88%,4,7,1,0,0,0,3,1,0,0,0,,,,,,,,
8924,Udinese,494,30795,Samir,https://media.api-sports.io/football/players/30795.png,90,3,D,6.3,False,False,0,0,,,47,0,85%,4,10,6,2,1,3,1,0,0,0,0,,,,,,,,
8924,Udinese,494,2472,Rodrigo De Paul,https://media.api-sports.io/football/players/2472.png,79,10,M,6.6,False,False,1,0,,,25,3,92%,0,9,5,4,2,2,0,0,0,0,0,,,,,,,,
8924,Udinese,494,30803,Antonín Barák,https://media.api-sports.io/football/players/30803.png,90,72,M,7.6,False,False,2,1,,,42,3,89%,0,9,5,0,0,0,0,0,0,0,0,,,1.0,,,,,
8924,Udinese,494,37009,Andrija Balić,https://media.api-sports.io/football/players/37009.png,68,99,M,6.3,False,False,0,0,,,16,0,88%,2,4,2,3,1,0,0,0,0,0,0,,,,,,,,
8924,Udinese,494,30453,Jakub Jankto,https://media.api-sports.io/football/players/30453.png,90,14,M,7.2,False,False,2,1,,,36,3,72%,0,7,2,1,1,0,2,0,0,0,0,,,2.0,,,,,
8924,Udinese,494,50075,Stipe Perica,https://media.api-sports.io/football/players/50075.png,90,18,F,6.4,False,False,3,1,,,12,0,60%,0,11,5,1,0,2,0,0,0,0,0,,,,,,,,
8924,Udinese,494,10576,Maxi López,https://media.api-sports.io/football/players/10576.png,63,20,F,6.5,False,False,2,1,,,9,1,64%,0,10,2,0,0,1,0,0,0,0,0,,,1.0,,,,,
8924,Udinese,494,30807,Seko Fofana,https://media.api-sports.io/football/players/30807.png,22,6,M,6.1,False,True,1,0,,,13,0,86%,0,4,1,3,1,0,0,0,0,0,0,,,,,,,,
8924,Udinese,494,30815,Kevin Lasagna,https://media.api-sports.io/football/players/30815.png,27,15,F,6.6,False,True,1,1,,,4,0,50%,0,3,1,0,0,0,0,0,0,0,0,,,,,,,,
8924,Udinese,494,9084,Riad Bajić,https://media.api-sports.io/football/players/9084.png,11,9,F,6.6,False,True,0,0,,,3,1,60%,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,
8924,Cagliari,490,30547,Rafael,https://media.api-sports.io/football/players/30547.png,90,1,G,7.9,False,False,0,0,0.0,5.0,15,0,60%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
8924,Cagliari,490,30556,Filippo Romagna,https://media.api-sports.io/football/players/30556.png,90,13,D,7.2,False,False,1,0,,,26,0,74%,3,1,0,0,0,0,0,0,0,0,0,,,1.0,,,,,
8924,Cagliari,490,30549,Luca Ceppitelli,https://media.api-sports.io/football/players/30549.png,90,23,D,7.8,False,False,0,0,,,24,0,72%,2,9,6,0,0,1,2,0,0,0,0,,,,,,,,
8924,Cagliari,490,30735,Marco Andreolli,https://media.api-sports.io/football/players/30735.png,90,3,D,7.9,False,False,1,0,,,37,0,82%,2,13,9,0,0,0,3,0,0,0,0,,,,,,,,
8924,Cagliari,490,30563,Paolo Faragò,https://media.api-sports.io/football/players/30563.png,90,16,M,7.3,False,False,2,1,,,34,3,68%,1,13,7,1,0,3,2,0,0,0,0,,,1.0,,,,,
8924,Cagliari,490,30558,Nicolò Barella,https://media.api-sports.io/football/players/30558.png,90,18,M,8.0,False,False,0,0,,,44,4,89%,0,9,6,3,2,0,0,0,0,0,0,,1.0,,,,,,
8924,Cagliari,490,30560,Luca Cigarini,https://media.api-sports.io/football/players/30560.png,83,8,M,7.5,False,False,1,0,,,52,2,72%,2,7,6,0,0,0,0,0,0,0,0,,,,,,,,
8924,Cagliari,490,30564,Artur Ioniță,https://media.api-sports.io/football/players/30564.png,90,21,M,7.0,False,False,1,0,,,38,1,82%,1,9,4,1,1,0,2,0,0,0,0,,,1.0,,,,,
8924,Cagliari,490,30569,Simone Padoin,https://media.api-sports.io/football/players/30569.png,90,20,M,7.2,False,False,0,0,,,25,0,83%,0,5,4,1,1,0,0,0,0,0,0,,,,,,,,
8924,Cagliari,490,30562,João Pedro,https://media.api-sports.io/football/players/30562.png,89,10,M,7.0,True,False,2,1,,,19,0,70%,0,10,3,3,0,3,0,0,0,0,0,,,,,1.0,,,
8924,Cagliari,490,30573,Leonardo Pavoletti,https://media.api-sports.io/football/players/30573.png,75,30,F,6.4,False,False,3,1,,,12,0,85%,0,12,5,0,0,1,1,0,0,0,0,,,2.0,,,,,
8924,Cagliari,490,31141,Daniele Dessena,https://media.api-sports.io/football/players/31141.png,7,4,M,6.8,False,False,0,0,,,2,0,40%,0,4,2,0,0,0,0,0,0,0,0,,,,,,,,
8924,Cagliari,490,30970,Niccolò Giannetti,https://media.api-sports.io/football/players/30970.png,1,9,F,6.6,False,False,0,0,,,2,0,100%,0,4,2,0,0,1,1,0,0,0,0,,,,,,,,
8924,Cagliari,490,31061,Diego Farias,https://media.api-sports.io/football/players/31061.png,15,17,F,6.7,False,False,1,1,,,5,0,71%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
8921,Sampdoria,498,30852,Emiliano Viviano,https://media.api-sports.io/football/players/30852.png,90,2,G,6.4,False,False,0,0,2.0,2.0,16,0,59%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
8921,Sampdoria,498,3000,Bartosz Bereszyński,https://media.api-sports.io/football/players/3000.png,90,24,D,6.4,False,False,0,0,,,23,1,85%,1,5,1,0,0,0,0,0,0,0,0,,,3.0,,,,,
8921,Sampdoria,498,31049,Matías Silvestre,https://media.api-sports.io/football/players/31049.png,90,26,D,7.3,False,False,0,0,,,29,0,78%,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,
8921,Sampdoria,498,30523,Gianmarco Ferrari,https://media.api-sports.io/football/players/30523.png,90,13,D,7.7,False,False,1,1,,,51,0,94%,4,1,0,0,0,0,1,1,0,0,0,,,,,1.0,,,
8921,Sampdoria,498,1633,Ivan Strinić,https://media.api-sports.io/football/players/1633.png,90,17,D,6.0,False,False,0,0,,,40,0,87%,3,14,5,2,2,1,3,0,0,0,0,,,4.0,1.0,,,,
8921,Sampdoria,498,30452,Édgar Barreto,https://media.api-sports.io/football/players/30452.png,74,8,M,6.4,False,False,0,0,,,46,1,83%,0,5,1,0,0,1,0,0,0,0,0,,,2.0,,,,,
8921,Sampdoria,498,1462,Lucas Torreira,https://media.api-sports.io/football/players/1462.png,90,34,M,7.5,False,False,1,1,,,68,1,87%,1,12,8,1,1,2,0,0,0,0,0,,,3.0,,1.0,,,
8921,Sampdoria,498,2925,Dennis Praet,https://media.api-sports.io/football/players/2925.png,28,18,M,6.2,False,False,0,0,,,11,0,68%,0,2,0,0,0,0,0,0,0,0,0,,,1.0,,,,,
8921,Sampdoria,498,30455,Gastón Ramírez,https://media.api-sports.io/football/players/30455.png,90,90,M,6.8,False,False,0,0,,,36,1,78%,0,10,7,1,1,3,2,1,0,0,0,,1.0,,,,,,
8921,Sampdoria,498,30463,Fabio Quagliarella,https://media.api-sports.io/football/players/30463.png,84,27,F,7.2,True,False,2,0,,,11,2,78%,0,3,2,0,0,2,1,1,0,0,0,,1.0,,,,,,
8921,Sampdoria,498,2495,Duván Zapata,https://media.api-sports.io/football/players/2495.png,90,91,F,7.6,False,False,2,2,,,20,0,74%,0,21,14,2,2,5,1,0,0,0,0,,,,,1.0,,,
8921,Sampdoria,498,31403,Valerio Verre,https://media.api-sports.io/football/players/31403.png,16,21,M,6.8,False,True,1,0,,,20,0,87%,2,1,1,1,1,0,0,0,0,0,0,,,,,,,,
8921,Sampdoria,498,3009,Karol Linetty,https://media.api-sports.io/football/players/3009.png,62,16,M,6.3,False,True,1,0,,,35,1,83%,1,17,6,1,1,1,5,1,0,0,0,,,6.0,,,,,
8921,Sampdoria,498,30460,Gianluca Caprari,https://media.api-sports.io/football/players/30460.png,6,9,F,6.7,False,True,1,1,,,10,2,83%,0,4,1,1,1,0,0,0,0,0,0,,,,,,,,
8921,Juventus,496,851,Wojciech Szczęsny,https://media.api-sports.io/football/players/851.png,90,23,G,6.3,False,False,0,0,3.0,2.0,18,0,85%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
8921,Juventus,496,1444,Stephan Lichtsteiner,https://media.api-sports.io/football/players/1444.png,90,26,D,6.1,False,False,0,0,,,55,0,78%,1,15,7,0,0,2,1,0,0,0,0,,,4.0,,,,,
8921,Juventus,496,861,Daniele Rugani,https://media.api-sports.io/football/players/861.png,90,24,D,6.8,False,False,1,0,,,44,0,81%,3,7,4,0,0,0,2,1,0,0,0,,,,,,,,
8921,Juventus,496,856,Giorgio Chiellini,https://media.api-sports.io/football/players/856.png,90,3,D,6.8,True,False,0,0,,,71,0,93%,2,7,3,0,0,1,2,0,0,0,0,,,,,,,,
8921,Juventus,496,191,Kwadwo Asamoah,https://media.api-sports.io/football/players/191.png,90,22,D,6.4,False,False,0,0,,,62,0,92%,3,5,2,1,1,0,2,0,0,0,0,,,,,,,,
8921,Juventus,496,872,Miralem Pjanić,https://media.api-sports.io/football/players/872.png,80,5,M,7.0,False,False,1,0,,,49,2,87%,2,7,3,3,3,0,2,0,0,0,0,,,1.0,,,,,
8921,Juventus,496,868,Sami Khedira,https://media.api-sports.io/football/players/868.png,90,6,M,6.9,False,False,1,0,,,41,3,95%,2,3,2,1,1,0,1,1,0,0,0,,,,,,,,
8921,Juventus,496,866,Juan Cuadrado,https://media.api-sports.io/football/players/866.png,72,7,M,6.6,False,False,2,0,,,32,2,80%,1,10,4,1,1,2,0,0,0,0,0,,,3.0,,,,,
8921,Juventus,496,873,Federico Bernardeschi,https://media.api-sports.io/football/players/873.png,62,33,M,6.8,False,False,1,0,,,13,2,65%,0,15,9,5,4,4,1,1,0,0,0,,,,,,,,
8921,Juventus,496,878,Mario Mandžukić,https://media.api-sports.io/football/players/878.png,90,17,F,6.9,False,False,2,1,,,41,2,80%,0,7,3,1,1,1,2,0,0,0,0,,,,,,,,
8921,Juventus,496,2297,Gonzalo Higuaín,https://media.api-sports.io/football/players/2297.png,90,9,F,7.4,False,False,5,1,,,20,2,76%,0,7,4,4,3,0,0,0,0,1,0,,,,,1.0,,,
8921,Juventus,496,869,Blaise Matuidi,https://media.api-sports.io/football/players/869.png,10,14,M,6.5,False,False,0,0,,,4,0,100%,1,3,0,1,0,0,2,0,0,0,0,,,,,,,,
8921,Juventus,496,865,Douglas Costa,https://media.api-sports.io/football/players/865.png,18,11,M,8.0,False,False,1,1,,,11,1,78%,0,7,6,5,5,1,0,0,0,0,0,,1.0,1.0,,,1.0,,
8921,Juventus,496,875,Paulo Dybala,https://media.api-sports.io/football/players/875.png,28,10,F,7.3,False,False,4,1,,,15,1,88%,0,3,2,1,0,2,0,0,0,0,0,,,,,1.0,,,
8923,Torino,503,30495,Salvatore Sirigu,https://media.api-sports.io/football/players/30495.png,90,39,G,6.8,False,False,0,0,1.0,3.0,17,0,68%,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,,,
8923,Torino,503,30498,Lorenzo De Silvestri,https://media.api-sports.io/football/players/30498.png,90,29,M,7.3,False,False,0,0,,,52,1,83%,0,12,9,1,1,4,0,0,0,0,0,,,,,,,,
8923,Torino,503,30503,Nicolas N'Koulou,https://media.api-sports.io/football/players/30503.png,90,33,D,6.7,False,False,0,0,,,45,0,91%,0,11,5,1,1,1,3,0,0,0,0,,,,,,,,
8923,Torino,503,91308,Nicolás Burdisso,https://media.api-sports.io/football/players/91308.png,90,13,D,7.2,False,False,1,0,,,60,0,90%,2,5,1,0,0,0,0,0,0,0,0,,,,,,,,
8923,Torino,503,30496,Cristian Ansaldi,https://media.api-sports.io/football/players/30496.png,90,15,M,7.6,False,False,1,0,,,56,2,84%,2,6,5,3,2,1,0,0,0,0,0,,,,,,,,
8923,Torino,503,2452,Tomás Rincón,https://media.api-sports.io/football/players/2452.png,86,88,M,6.8,False,False,1,0,,,39,0,83%,1,7,3,1,1,2,1,0,0,0,0,,,,,,,,
8923,Torino,503,30506,Daniele Baselli,https://media.api-sports.io/football/players/30506.png,90,8,M,7.5,False,False,2,1,,,40,1,80%,1,5,2,1,1,0,0,0,0,0,0,,,,,1.0,,,
8923,Torino,503,49938,Joel Obi,https://media.api-sports.io/football/players/49938.png,66,22,M,7.8,False,False,1,0,,,33,1,91%,1,8,7,1,1,2,0,0,0,0,0,,1.0,,,,,,
8923,Torino,503,30512,Iago Falque,https://media.api-sports.io/football/players/30512.png,79,14,F,6.7,False,False,3,1,,,30,2,78%,0,5,1,0,0,0,2,0,0,0,0,,,,,,,,
8923,Torino,503,30509,Andrea Belotti,https://media.api-sports.io/football/players/30509.png,90,9,F,6.2,True,False,4,2,,,12,1,75%,1,22,9,4,1,4,2,0,0,0,1,,,2.0,,,1.0,,
8923,Torino,503,2002,Adem Ljajić,https://media.api-sports.io/football/players/2002.png,90,10,M,7.6,False,False,5,0,,,47,5,74%,0,3,2,1,1,0,0,0,0,0,0,,,,,,,,
8923,Torino,503,30874,Mirko Valdifiori,https://media.api-sports.io/football/players/30874.png,4,5,M,6.9,False,True,0,0,,,5,0,83%,1,3,3,0,0,1,0,0,0,0,0,,,,,,,,
8923,Torino,503,2216,M'Baye Niang,https://media.api-sports.io/football/players/2216.png,24,11,F,6.5,False,True,1,0,,,4,0,44%,1,1,0,0,0,0,0,1,0,0,0,,,,,,,,
8923,Torino,503,30510,Álex Berenguer,https://media.api-sports.io/football/players/30510.png,11,21,F,6.4,False,True,0,0,,,5,0,100%,0,2,0,0,0,0,1,0,0,0,0,,,,,,,,
8923,Chievo,491,30734,Stefano Sorrentino,https://media.api-sports.io/football/players/30734.png,90,70,G,7.3,False,False,0,0,1.0,3.0,16,0,59%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
8923,Chievo,491,30548,Fabrizio Cacciatore,https://media.api-sports.io/football/players/30548.png,90,29,D,7.0,False,False,1,0,,,23,2,71%,1,5,2,0,0,1,1,0,0,0,0,,,,,,,,
8923,Chievo,491,30745,Nenad Tomović,https://media.api-sports.io/football/players/30745.png,90,40,D,7.3,False,False,1,0,,,35,0,87%,3,9,7,2,2,1,0,0,0,0,0,,,,,,,,
8923,Chievo,491,30738,Boštjan Cesar,https://media.api-sports.io/football/players/30738.png,90,12,D,6.8,True,False,0,0,,,22,0,68%,1,7,5,0,0,1,0,0,0,0,0,,,,,,,,
8923,Chievo,491,31013,Massimo Gobbi,https://media.api-sports.io/football/players/31013.png,90,18,D,6.3,False,False,0,0,,,24,3,92%,0,4,0,0,0,0,3,0,0,0,0,,,,1.0,,,,
8923,Chievo,491,30567,Lucas Castro,https://media.api-sports.io/football/players/30567.png,28,19,M,6.6,False,False,1,0,,,9,0,69%,0,4,1,0,0,0,1,0,0,0,0,,,,,,,,
8923,Chievo,491,30782,Ivan Radovanović,https://media.api-sports.io/football/players/30782.png,88,8,M,6.4,False,False,1,0,,,49,0,80%,2,7,1,0,0,0,2,0,1,0,0,,,3.0,,,,,
8923,Chievo,491,30750,Përparim Hetemaj,https://media.api-sports.io/football/players/30750.png,90,56,M,7.7,False,False,2,1,,,22,0,73%,2,17,8,0,0,2,3,0,0,0,0,,,1.0,,1.0,,,
8923,Chievo,491,30559,Valter Birsa,https://media.api-sports.io/football/players/30559.png,84,23,M,6.4,False,False,1,0,,,37,1,86%,4,6,1,0,0,0,1,0,0,0,0,,,3.0,,,,,
8923,Chievo,491,31031,Roberto Inglese,https://media.api-sports.io/football/players/31031.png,90,45,F,6.7,False,False,1,1,,,11,0,68%,0,13,8,0,0,2,2,1,0,0,0,,,,,,,,
8923,Chievo,491,30758,Riccardo Meggiorini,https://media.api-sports.io/football/players/30758.png,75,69,F,7.0,False,False,2,0,,,15,2,71%,0,16,10,1,0,2,1,0,0,0,0,,,2.0,,,,,
