fixture_id,bet_name,bet_value,bet_odd
1390829,Goals Over/Under,Over 6.5,34.00
1390829,Goals Over/Under,Under 6.5,1.00
1390829,HT/FT Double,Home/Draw,15.00
1390829,HT/FT Double,Home/Away,41.00
1390829,HT/FT Double,Draw/Away,11.00
1390829,HT/FT Double,Draw/Draw,5.50
1390829,HT/FT Double,Home/Home,2.50
1390829,HT/FT Double,Draw/Home,4.33
1390829,HT/FT Double,Away/Home,23.00
1390829,HT/FT Double,Away/Draw,17.00
1390829,HT/FT Double,Away/Away,9.50
1390829,Double Chance,Home/Draw,1.14
1390829,Double Chance,Home/Away,1.28
1390829,Double Chance,Draw/Away,2.25
1390829,First Half Winner,Home,2.20
1390829,First Half Winner,Draw,2.20
1390829,First Half Winner,Away,6.00
1390835,Match Winner,Home,1.75
1390835,Match Winner,Draw,3.50
1390835,Match Winner,Away,5.00
1390835,Second Half Winner,Home,2.10
1390835,Second Half Winner,Draw,2.38
1390835,Second Half Winner,Away,4.50
1390835,Goals Over/Under,Over 1.5,1.36
1390835,Goals Over/Under,Under 1.5,3.20
1390835,Goals Over/Under,Over 2.5,2.10
1390835,Goals Over/Under,Under 2.5,1.73
1390835,Goals Over/Under,Over 3.5,4.00
1390835,Goals Over/Under,Under 3.5,1.25
1390835,Goals Over/Under,Over 0.5,1.07
1390835,Goals Over/Under,Under 0.5,9.00
1390835,Goals Over/Under,Over 4.5,8.00
1390835,Goals Over/Under,Under 4.5,1.08
1390835,Goals Over/Under,Over 5.5,17.00
1390835,Goals Over/Under,Under 5.5,1.02
1390835,Goals Over/Under,Over 6.5,34.00
1390835,Goals Over/Under,Under 6.5,1.00
1390835,HT/FT Double,Home/Draw,15.00
1390835,HT/FT Double,Home/Away,41.00
1390835,HT/FT Double,Draw/Away,9.50
1390835,HT/FT Double,Draw/Draw,5.00
1390835,HT/FT Double,Home/Home,2.75
1390835,HT/FT Double,Draw/Home,4.50
1390835,HT/FT Double,Away/Home,23.00
1390835,HT/FT Double,Away/Draw,17.00
1390835,HT/FT Double,Away/Away,8.50
1390835,Double Chance,Home/Draw,1.17
1390835,Double Chance,Home/Away,1.28
1390835,Double Chance,Draw/Away,2.00
1390835,First Half Winner,Home,2.38
1390835,First Half Winner,Draw,2.10
1390835,First Half Winner,Away,5.50
1390836,Match Winner,Home,9.00
1390836,Match Winner,Draw,5.25
1390836,Match Winner,Away,1.33
1390836,Second Half Winner,Home,8.00
1390836,Second Half Winner,Draw,3.00
1390836,Second Half Winner,Away,1.53
1390836,Goals Over/Under,Over 1.5,1.25
1390836,Goals Over/Under,Under 1.5,4.00
1390836,Goals Over/Under,Over 2.5,1.80
1390836,Goals Over/Under,Under 2.5,2.00
1390836,Goals Over/Under,Over 3.5,3.20
1390836,Goals Over/Under,Under 3.5,1.36
1390836,Goals Over/Under,Over 0.5,1.04
1390836,Goals Over/Under,Under 0.5,12.00
1390836,Goals Over/Under,Over 4.5,5.50
1390836,Goals Over/Under,Under 4.5,1.14
1390836,Goals Over/Under,Over 7.5,51.00
1390836,Goals Over/Under,Under 7.5,1.00
1390836,Goals Over/Under,Over 5.5,11.00
1390836,Goals Over/Under,Under 5.5,1.05
1390836,Goals Over/Under,Over 6.5,23.00
1390836,Goals Over/Under,Under 6.5,1.01
1390836,HT/FT Double,Home/Draw,21.00
1390836,HT/FT Double,Home/Away,21.00
1390836,HT/FT Double,Draw/Away,3.75
1390836,HT/FT Double,Draw/Draw,7.00
1390836,HT/FT Double,Home/Home,17.00
1390836,HT/FT Double,Draw/Home,17.00
1390836,HT/FT Double,Away/Home,51.00
1390836,HT/FT Double,Away/Draw,19.00
1390836,HT/FT Double,Away/Away,1.91
1390836,Double Chance,Home/Draw,3.25
1390836,Double Chance,Home/Away,1.17
1390836,Double Chance,Draw/Away,1.07
1390836,First Half Winner,Home,9.00
1390836,First Half Winner,Draw,2.50
1390836,First Half Winner,Away,1.80
1390831,Match Winner,Home,1.95
1390831,Match Winner,Draw,3.40
1390831,Match Winner,Away,4.00
1390831,Second Half Winner,Home,2.30
1390831,Second Half Winner,Draw,2.30
1390831,Second Half Winner,Away,4.00
1390831,Goals Over/Under,Over 1.5,1.44
1390831,Goals Over/Under,Under 1.5,2.75
1390831,Goals Over/Under,Over 2.5,2.30
1390831,Goals Over/Under,Under 2.5,1.62
1390831,Goals Over/Under,Over 3.5,4.33
1390831,Goals Over/Under,Under 3.5,1.22
1390831,Goals Over/Under,Over 0.5,1.08
1390831,Goals Over/Under,Under 0.5,8.00
1390831,Goals Over/Under,Over 4.5,9.00
1390831,Goals Over/Under,Under 4.5,1.07
1390831,Goals Over/Under,Over 5.5,19.00
1390831,Goals Over/Under,Under 5.5,1.02
1390831,Goals Over/Under,Over 6.5,41.00
1390831,Goals Over/Under,Under 6.5,1.00
1390831,HT/FT Double,Home/Draw,15.00
1390831,HT/FT Double,Home/Away,41.00
1390831,HT/FT Double,Draw/Away,8.00
1390831,HT/FT Double,Draw/Draw,4.75
1390831,HT/FT Double,Home/Home,3.10
1390831,HT/FT Double,Draw/Home,4.75
1390831,HT/FT Double,Away/Home,26.00
1390831,HT/FT Double,Away/Draw,15.00
1390831,HT/FT Double,Away/Away,7.00
1390831,Double Chance,Home/Draw,1.22
1390831,Double Chance,Home/Away,1.30
1390831,Double Chance,Draw/Away,1.80
1390831,First Half Winner,Home,2.62
1390831,First Half Winner,Draw,2.05
1390831,First Half Winner,Away,4.75
1390830,Match Winner,Home,1.28
1390830,Match Winner,Draw,5.50
1390830,Match Winner,Away,10.00
1390830,Second Half Winner,Home,1.53
1390830,Second Half Winner,Draw,2.88
1390830,Second Half Winner,Away,8.50
1390830,Goals Over/Under,Over 1.5,1.25
1390830,Goals Over/Under,Under 1.5,4.00
1390830,Goals Over/Under,Over 2.5,1.80
1390830,Goals Over/Under,Under 2.5,2.00
1390830,Goals Over/Under,Over 3.5,3.00
1390830,Goals Over/Under,Under 3.5,1.40
1390830,Goals Over/Under,Over 0.5,1.04
1390830,Goals Over/Under,Under 0.5,13.00
1390830,Goals Over/Under,Over 4.5,5.50
1390830,Goals Over/Under,Under 4.5,1.14
1390830,Goals Over/Under,Over 7.5,51.00
1390830,Goals Over/Under,Under 7.5,1.00
1390830,Goals Over/Under,Over 5.5,11.00
1390830,Goals Over/Under,Under 5.5,1.05
1390830,Goals Over/Under,Over 6.5,21.00
1390830,Goals Over/Under,Under 6.5,1.01
1390830,HT/FT Double,Home/Draw,19.00
1390830,HT/FT Double,Home/Away,51.00
1390830,HT/FT Double,Draw/Away,21.00
1390830,HT/FT Double,Draw/Draw,7.50
1390830,HT/FT Double,Home/Home,1.83
1390830,HT/FT Double,Draw/Home,3.75
1390830,HT/FT Double,Away/Home,21.00
