fixture_id,bet_name,bet_value,bet_odd
1387707,HT/FT Double,Draw/Home,9.50
1387707,HT/FT Double,Away/Home,34.00
1387707,HT/FT Double,Away/Draw,15.00
1387707,HT/FT Double,Away/Away,2.75
1387707,Double Chance,Home/Draw,2.05
1387707,Double Chance,Home/Away,1.25
1387707,Double Chance,Draw/Away,1.18
1387707,First Half Winner,Home,4.75
1387707,First Half Winner,Draw,2.30
1387707,First Half Winner,Away,2.30
1387708,Match Winner,Home,3.25
1387708,Match Winner,Draw,3.70
1387708,Match Winner,Away,2.10
1387708,Second Half Winner,Home,3.20
1387708,Second Half Winner,Draw,2.62
1387708,Second Half Winner,Away,2.40
1387708,Goals Over/Under,Over 1.5,1.20
1387708,Goals Over/Under,Under 1.5,4.50
1387708,Goals Over/Under,Over 2.5,1.62
1387708,Goals Over/Under,Under 2.5,2.25
1387708,Goals Over/Under,Over 3.5,2.62
1387708,Goals Over/Under,Under 3.5,1.50
1387708,Goals Over/Under,Over 0.5,1.03
1387708,Goals Over/Under,Under 0.5,15.00
1387708,Goals Over/Under,Over 4.5,4.50
1387708,Goals Over/Under,Under 4.5,1.20
1387708,Goals Over/Under,Over 7.5,34.00
1387708,Goals Over/Under,Under 7.5,1.00
1387708,Goals Over/Under,Over 5.5,9.00
1387708,Goals Over/Under,Under 5.5,1.07
1387708,Goals Over/Under,Over 6.5,19.00
1387708,Goals Over/Under,Under 6.5,1.02
1387708,HT/FT Double,Home/Draw,13.00
1387708,HT/FT Double,Home/Away,21.00
1387708,HT/FT Double,Draw/Away,5.50
1387708,HT/FT Double,Draw/Draw,6.00
1387708,HT/FT Double,Home/Home,5.00
1387708,HT/FT Double,Draw/Home,7.50
1387708,HT/FT Double,Away/Home,26.00
1387708,HT/FT Double,Away/Draw,13.00
1387708,HT/FT Double,Away/Away,3.40
1387708,Double Chance,Home/Draw,1.70
1387708,Double Chance,Home/Away,1.28
1387708,Double Chance,Draw/Away,1.33
1387708,First Half Winner,Home,3.60
1387708,First Half Winner,Draw,2.38
1387708,First Half Winner,Away,2.62
1387719,Match Winner,Home,3.40
1387719,Match Winner,Draw,3.50
1387719,Match Winner,Away,2.10
1387719,Second Half Winner,Home,3.40
1387719,Second Half Winner,Draw,2.50
1387719,Second Half Winner,Away,2.40
1387719,Goals Over/Under,Over 1.5,1.28
1387719,Goals Over/Under,Under 1.5,3.75
1387719,Goals Over/Under,Over 2.5,1.91
1387719,Goals Over/Under,Under 2.5,1.91
1387719,Goals Over/Under,Over 3.5,3.20
1387719,Goals Over/Under,Under 3.5,1.36
1387719,Goals Over/Under,Over 0.5,1.05
1387719,Goals Over/Under,Under 0.5,11.00
1387719,Goals Over/Under,Over 4.5,6.00
1387719,Goals Over/Under,Under 4.5,1.12
1387719,Goals Over/Under,Over 7.5,51.00
1387719,Goals Over/Under,Under 7.5,1.00
1387719,Goals Over/Under,Over 5.5,13.00
1387719,Goals Over/Under,Under 5.5,1.04
1387719,Goals Over/Under,Over 6.5,26.00
1387719,Goals Over/Under,Under 6.5,1.01
1387719,HT/FT Double,Home/Draw,15.00
1387719,HT/FT Double,Home/Away,23.00
1387719,HT/FT Double,Draw/Away,5.50
1387719,HT/FT Double,Draw/Draw,5.50
1387719,HT/FT Double,Home/Home,5.50
1387719,HT/FT Double,Draw/Home,7.50
1387719,HT/FT Double,Away/Home,29.00
1387719,HT/FT Double,Away/Draw,13.00
1387719,HT/FT Double,Away/Away,3.40
1387719,Double Chance,Home/Draw,1.70
1387719,Double Chance,Home/Away,1.28
1387719,Double Chance,Draw/Away,1.30
1387719,First Half Winner,Home,3.75
1387719,First Half Winner,Draw,2.20
1387719,First Half Winner,Away,2.75
1387722,Match Winner,Home,2.20
1387722,Match Winner,Draw,3.40
1387722,Match Winner,Away,3.25
1387722,Second Half Winner,Home,2.60
1387722,Second Half Winner,Draw,2.30
1387722,Second Half Winner,Away,3.40
1387722,Goals Over/Under,Over 1.5,1.36
1387722,Goals Over/Under,Under 1.5,3.20
1387722,Goals Over/Under,Over 2.5,2.20
1387722,Goals Over/Under,Under 2.5,1.67
1387722,Goals Over/Under,Over 3.5,4.00
1387722,Goals Over/Under,Under 3.5,1.25
1387722,Goals Over/Under,Over 0.5,1.07
1387722,Goals Over/Under,Under 0.5,9.00
1387722,Goals Over/Under,Over 4.5,8.00
1387722,Goals Over/Under,Under 4.5,1.08
1387722,Goals Over/Under,Over 7.5,51.00
1387722,Goals Over/Under,Under 7.5,1.00
1387722,Goals Over/Under,Over 5.5,17.00
1387722,Goals Over/Under,Under 5.5,1.02
1387722,Goals Over/Under,Over 6.5,34.00
1387722,Goals Over/Under,Under 6.5,1.00
1387722,HT/FT Double,Home/Draw,15.00
1387722,HT/FT Double,Home/Away,34.00
1387722,HT/FT Double,Draw/Away,7.00
1387722,HT/FT Double,Draw/Draw,4.75
1387722,HT/FT Double,Home/Home,3.60
1387722,HT/FT Double,Draw/Home,5.50
1387722,HT/FT Double,Away/Home,26.00
1387722,HT/FT Double,Away/Draw,15.00
1387722,HT/FT Double,Away/Away,5.50
1387722,Double Chance,Home/Draw,1.33
1387722,Double Chance,Home/Away,1.30
1387722,Double Chance,Draw/Away,1.67
1387722,First Half Winner,Home,2.88
1387722,First Half Winner,Draw,2.10
1387722,First Half Winner,Away,4.00
1387724,Match Winner,Home,8.50
1387724,Match Winner,Draw,5.25
1387724,Match Winner,Away,1.33
1387724,Second Half Winner,Home,6.50
1387724,Second Half Winner,Draw,3.00
1387724,Second Half Winner,Away,1.62
1387724,Goals Over/Under,Over 1.5,1.17
1387724,Goals Over/Under,Under 1.5,5.00
1387724,Goals Over/Under,Over 2.5,1.57
1387724,Goals Over/Under,Under 2.5,2.38
1387724,Goals Over/Under,Over 3.5,2.38
1387724,Goals Over/Under,Under 3.5,1.57
1387724,Goals Over/Under,Over 0.5,1.03
1387724,Goals Over/Under,Under 0.5,15.00
1387724,Goals Over/Under,Over 4.5,4.33
1387724,Goals Over/Under,Under 4.5,1.22
1387724,Goals Over/Under,Over 7.5,29.00
1387724,Goals Over/Under,Under 7.5,1.01
1387724,Goals Over/Under,Over 5.5,8.00
1387724,Goals Over/Under,Under 5.5,1.08
1387724,Goals Over/Under,Over 6.5,17.00
1387724,Goals Over/Under,Under 6.5,1.02
1387724,HT/FT Double,Home/Draw,21.00
1387724,HT/FT Double,Home/Away,19.00
1387724,HT/FT Double,Draw/Away,4.00
1387724,HT/FT Double,Draw/Draw,8.00
1387724,HT/FT Double,Home/Home,15.00
1387724,HT/FT Double,Draw/Home,19.00
1387724,HT/FT Double,Away/Home,51.00
1387724,HT/FT Double,Away/Draw,17.00
1387724,HT/FT Double,Away/Away,1.91
1387724,Double Chance,Home/Draw,3.25
1387724,Double Chance,Home/Away,1.17
1387724,Double Chance,Draw/Away,1.08
1387724,First Half Winner,Home,7.50
1387724,First Half Winner,Draw,2.62
1387724,First Half Winner,Away,1.73
1387716,Match Winner,Home,3.40
1387716,Match Winner,Draw,3.50
1387716,Match Winner,Away,2.10
1387716,Second Half Winner,Home,3.50
1387716,Second Half Winner,Draw,2.40
1387716,Second Half Winner,Away,2.40
1387716,Goals Over/Under,Over 1.5,1.33
1387716,Goals Over/Under,Under 1.5,3.40
1387716,Goals Over/Under,Over 2.5,2.00
1387716,Goals Over/Under,Under 2.5,1.80
1387716,Goals Over/Under,Over 3.5,3.75
1387716,Goals Over/Under,Under 3.5,1.28
1387716,Goals Over/Under,Over 0.5,1.06
1387716,Goals Over/Under,Under 0.5,10.00
1387716,Goals Over/Under,Over 4.5,7.00
1387716,Goals Over/Under,Under 4.5,1.10
1387716,Goals Over/Under,Over 5.5,15.00
1387716,Goals Over/Under,Under 5.5,1.03
1387716,Goals Over/Under,Over 6.5,29.00
1387716,Goals Over/Under,Under 6.5,1.01
1387716,HT/FT Double,Home/Draw,15.00
1387716,HT/FT Double,Home/Away,26.00
1387716,HT/FT Double,Draw/Away,5.00
1387716,HT/FT Double,Draw/Draw,5.00
1387716,HT/FT Double,Home/Home,5.50
1387716,HT/FT Double,Draw/Home,7.50
1387716,HT/FT Double,Away/Home,34.00
1387716,HT/FT Double,Away/Draw,13.00
1387716,HT/FT Double,Away/Away,3.40
1387716,Double Chance,Home/Draw,1.70
1387716,Double Chance,Home/Away,1.28
1387716,Double Chance,Draw/Away,1.30
1387716,First Half Winner,Home,4.00
1387716,First Half Winner,Draw,2.10
1387716,First Half Winner,Away,2.75
1387721,Match Winner,Home,1.55
1387721,Match Winner,Draw,4.33
1387721,Match Winner,Away,5.50
1387721,Second Half Winner,Home,1.83
1387721,Second Half Winner,Draw,2.75
1387721,Second Half Winner,Away,4.75
1387721,Goals Over/Under,Over 1.5,1.20
1387721,Goals Over/Under,Under 1.5,4.50
1387721,Goals Over/Under,Over 2.5,1.62
1387721,Goals Over/Under,Under 2.5,2.30
1387721,Goals Over/Under,Over 3.5,2.50
1387721,Goals Over/Under,Under 3.5,1.53
1387721,Goals Over/Under,Over 0.5,1.03
1387721,Goals Over/Under,Under 0.5,15.00
1387721,Goals Over/Under,Over 4.5,4.50
1387721,Goals Over/Under,Under 4.5,1.20
1387721,Goals Over/Under,Over 7.5,29.00
1387721,Goals Over/Under,Under 7.5,1.01
1387721,Goals Over/Under,Over 5.5,8.00
1387721,Goals Over/Under,Under 5.5,1.08
1387721,Goals Over/Under,Over 6.5,17.00
1387721,Goals Over/Under,Under 6.5,1.02
1387721,HT/FT Double,Home/Draw,15.00
1387721,HT/FT Double,Home/Away,34.00
1387721,HT/FT Double,Draw/Away,12.00
1387721,HT/FT Double,Draw/Draw,7.00
1387721,HT/FT Double,Home/Home,2.30
1387721,HT/FT Double,Draw/Home,4.50
1387721,HT/FT Double,Away/Home,19.00
1387721,HT/FT Double,Away/Draw,17.00
1387721,HT/FT Double,Away/Away,9.00
1387721,Double Chance,Home/Draw,1.14
1387721,Double Chance,Home/Away,1.20
1387721,Double Chance,Draw/Away,2.38
1387721,First Half Winner,Home,2.05
1387721,First Half Winner,Draw,2.50
1387721,First Half Winner,Away,5.50
1387717,Match Winner,Home,3.60
1387717,Match Winner,Draw,3.50
1387717,Match Winner,Away,2.05
1387717,Second Half Winner,Home,3.50
1387717,Second Half Winner,Draw,2.50
1387717,Second Half Winner,Away,2.38
1387717,Goals Over/Under,Over 1.5,1.28
1387717,Goals Over/Under,Under 1.5,3.75
1387717,Goals Over/Under,Over 2.5,1.91
1387717,Goals Over/Under,Under 2.5,1.91
1387717,Goals Over/Under,Over 3.5,3.20
1387717,Goals Over/Under,Under 3.5,1.36
1387717,Goals Over/Under,Over 0.5,1.05
1387717,Goals Over/Under,Under 0.5,11.00
1387717,Goals Over/Under,Over 4.5,6.00
1387717,Goals Over/Under,Under 4.5,1.12
1387717,Goals Over/Under,Over 7.5,51.00
1387717,Goals Over/Under,Under 7.5,1.00
1387717,Goals Over/Under,Over 5.5,13.00
1387717,Goals Over/Under,Under 5.5,1.04
1387717,Goals Over/Under,Over 6.5,26.00
1387717,Goals Over/Under,Under 6.5,1.01
1387717,HT/FT Double,Home/Draw,15.00
1387717,HT/FT Double,Home/Away,23.00
1387717,HT/FT Double,Draw/Away,5.00
1387717,HT/FT Double,Draw/Draw,5.50
1387717,HT/FT Double,Home/Home,5.50
1387717,HT/FT Double,Draw/Home,7.50
1387717,HT/FT Double,Away/Home,29.00
1387717,HT/FT Double,Away/Draw,13.00
1387717,HT/FT Double,Away/Away,3.25
1387717,Double Chance,Home/Draw,1.73
1387717,Double Chance,Home/Away,1.28
1387717,Double Chance,Draw/Away,1.28
1387717,First Half Winner,Home,4.00
1387717,First Half Winner,Draw,2.25
1387717,First Half Winner,Away,2.62
1387723,Match Winner,Home,1.80
1387723,Match Winner,Draw,3.70
1387723,Match Winner,Away,4.33
1387723,Second Half Winner,Home,2.10
1387723,Second Half Winner,Draw,2.50
1387723,Second Half Winner,Away,4.00
1387723,Goals Over/Under,Over 1.5,1.30
1387723,Goals Over/Under,Under 1.5,3.50
1387723,Goals Over/Under,Over 2.5,1.95
1387723,Goals Over/Under,Under 2.5,1.85
1387723,Goals Over/Under,Over 3.5,3.40
1387723,Goals Over/Under,Under 3.5,1.33
1387723,Goals Over/Under,Over 0.5,1.06
1387723,Goals Over/Under,Under 0.5,10.00
1387723,Goals Over/Under,Over 4.5,6.50
1387723,Goals Over/Under,Under 4.5,1.11
1387723,Goals Over/Under,Over 5.5,13.00
1387723,Goals Over/Under,Under 5.5,1.04
1387723,Goals Over/Under,Over 6.5,26.00
1387723,Goals Over/Under,Under 6.5,1.01
1387723,HT/FT Double,Home/Draw,15.00
1387723,HT/FT Double,Home/Away,34.00
1387723,HT/FT Double,Draw/Away,9.00
1387723,HT/FT Double,Draw/Draw,5.50
1387723,HT/FT Double,Home/Home,2.88
1387723,HT/FT Double,Draw/Home,4.75
1387723,HT/FT Double,Away/Home,23.00
1387723,HT/FT Double,Away/Draw,15.00
1387723,HT/FT Double,Away/Away,7.50
1387723,Double Chance,Home/Draw,1.20
1387723,Double Chance,Home/Away,1.28
1387723,Double Chance,Draw/Away,1.95
1387723,First Half Winner,Home,2.38
1387723,First Half Winner,Draw,2.20
1387723,First Half Winner,Away,4.75
1387720,Match Winner,Home,2.62
1387720,Match Winner,Draw,3.60
1387720,Match Winner,Away,2.50
1387720,Second Half Winner,Home,2.75
1387720,Second Half Winner,Draw,2.75
1387720,Second Half Winner,Away,2.62
1387720,Goals Over/Under,Over 1.5,1.17
1387720,Goals Over/Under,Under 1.5,5.00
1387720,Goals Over/Under,Over 2.5,1.53
1387720,Goals Over/Under,Under 2.5,2.40
1387720,Goals Over/Under,Over 3.5,2.30
1387720,Goals Over/Under,Under 3.5,1.62
1387720,Goals Over/Under,Over 0.5,1.03
1387720,Goals Over/Under,Under 0.5,15.00
1387720,Goals Over/Under,Over 8.5,51.00
1387720,Goals Over/Under,Under 8.5,1.00
1387720,Goals Over/Under,Over 4.5,4.00
1387720,Goals Over/Under,Under 4.5,1.25
1387720,Goals Over/Under,Over 7.5,26.00
1387720,Goals Over/Under,Under 7.5,1.01
1387720,Goals Over/Under,Over 5.5,7.00
1387720,Goals Over/Under,Under 5.5,1.10
1387720,Goals Over/Under,Over 6.5,15.00
1387720,Goals Over/Under,Under 6.5,1.03
1387720,HT/FT Double,Home/Draw,13.00
1387720,HT/FT Double,Home/Away,21.00
1387720,HT/FT Double,Draw/Away,6.50
1387720,HT/FT Double,Draw/Draw,6.50
1387720,HT/FT Double,Home/Home,4.00
1387720,HT/FT Double,Draw/Home,6.50
1387720,HT/FT Double,Away/Home,23.00
1387720,HT/FT Double,Away/Draw,13.00
1387720,HT/FT Double,Away/Away,3.75
1387720,Double Chance,Home/Draw,1.50
1387720,Double Chance,Home/Away,1.28
1387720,Double Chance,Draw/Away,1.44
1387720,First Half Winner,Home,3.10
1387720,First Half Winner,Draw,2.40
1387720,First Half Winner,Away,2.88
