fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,dribbles_attempts,dribbles_past,fouls_committed,shots_total,tackles_interceptions,fouls_drawn,passes_key,dribbles_success,tackles_blocks,shots_on,offsides,goals_total,goals_assists,penalty_commited,penalty_won
787720,PSV Eindhoven,197,233,Mauro Júnior,https://media.api-sports.io/football/players/233.png,,17,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787720,PSV Eindhoven,197,18975,Davy Pröpper,https://media.api-sports.io/football/players/18975.png,,14,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787720,PSV Eindhoven,197,242,Ryan Thomas,https://media.api-sports.io/football/players/242.png,27.0,30,M,6.5,False,True,0,,25.0,22,0,0,0,0,,,12.0,4.0,,1.0,1.0,,,,,,,,,,,,
787720,PSV Eindhoven,197,251,Maximiliano Romero,https://media.api-sports.io/football/players/251.png,,20,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787720,PSV Eindhoven,197,129072,Yorbe Vertessen,https://media.api-sports.io/football/players/129072.png,27.0,32,F,6.3,False,True,0,,5.0,5,0,0,0,0,,,6.0,2.0,3.0,1.0,,,,2.0,,,,,,,,,
787720,PSV Eindhoven,197,104,Carlos Vinícius,https://media.api-sports.io/football/players/104.png,27.0,9,F,6.2,False,True,0,,2.0,2,1,0,0,0,,,8.0,1.0,2.0,,1.0,,,,,1.0,,,,,,,
787720,Real Sociedad,548,47269,Álex Remiro,https://media.api-sports.io/football/players/47269.png,90.0,1,G,6.2,False,False,2,3.0,34.0,24,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787720,Real Sociedad,548,47307,Joseba Zaldúa,https://media.api-sports.io/football/players/47307.png,79.0,2,D,7.7,False,False,0,,31.0,24,0,0,0,0,,3.0,10.0,6.0,,1.0,2.0,,2.0,2.0,2.0,,,,,,1.0,,
787720,Real Sociedad,548,47298,Aritz Elustondo,https://media.api-sports.io/football/players/47298.png,90.0,6,D,7.3,False,False,0,,42.0,29,1,0,0,0,,4.0,7.0,6.0,,,1.0,,1.0,,,,2.0,,,,,,
787720,Real Sociedad,548,47301,Robin Le Normand,https://media.api-sports.io/football/players/47301.png,61.0,24,D,7,False,False,0,,24.0,20,0,0,0,0,,1.0,6.0,6.0,,,,1.0,1.0,,,,1.0,,,,,,
787720,Real Sociedad,548,47303,Aihen Muñoz,https://media.api-sports.io/football/players/47303.png,61.0,12,D,5.6,False,False,0,,20.0,12,1,0,0,0,,2.0,9.0,3.0,2.0,3.0,2.0,,,,,1.0,,,,,,,
787720,Real Sociedad,548,47309,Ander Guevara,https://media.api-sports.io/football/players/47309.png,90.0,16,M,6.5,False,False,0,,35.0,24,1,0,0,0,,2.0,16.0,8.0,2.0,3.0,2.0,,1.0,2.0,,1.0,,,,,,,
787720,Real Sociedad,548,47315,Martín Zubimendi,https://media.api-sports.io/football/players/47315.png,90.0,3,M,6.5,False,False,0,,37.0,32,0,0,0,0,,1.0,8.0,2.0,,4.0,1.0,1.0,1.0,,,,,1.0,,,,,
787720,Real Sociedad,548,47311,Mikel Merino,https://media.api-sports.io/football/players/47311.png,90.0,8,M,7.2,False,False,0,,56.0,39,0,0,0,0,,3.0,33.0,20.0,7.0,3.0,1.0,,1.0,5.0,,6.0,,,,,,,
787720,Real Sociedad,548,2924,Adnan Januzaj,https://media.api-sports.io/football/players/2924.png,79.0,11,F,7.9,False,False,0,,24.0,17,0,0,0,0,,1.0,11.0,7.0,5.0,,,2.0,2.0,3.0,2.0,3.0,,1.0,,1.0,,,
787720,Real Sociedad,548,2864,Alexander Isak,https://media.api-sports.io/football/players/2864.png,83.0,19,F,7.5,False,False,0,,12.0,11,0,0,0,0,,,9.0,5.0,5.0,,,1.0,1.0,,,4.0,,1.0,,1.0,,,
787720,Real Sociedad,548,47323,Mikel Oyarzabal,https://media.api-sports.io/football/players/47323.png,90.0,10,F,6.2,True,False,0,,22.0,18,1,0,0,0,,2.0,16.0,4.0,3.0,3.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,
787720,Real Sociedad,548,2741,Mathew Ryan,https://media.api-sports.io/football/players/2741.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787720,Real Sociedad,548,182664,Gaizka Ayesa,https://media.api-sports.io/football/players/182664.png,,34,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787720,Real Sociedad,548,47299,Andoni Gorosabel,https://media.api-sports.io/football/players/47299.png,11.0,18,D,6.6,False,True,0,,6.0,4,0,0,0,0,,1.0,3.0,1.0,,,,,,,,,1.0,,,,,,
787720,Real Sociedad,548,182546,Jon Pacheco Dozagarat,https://media.api-sports.io/football/players/182546.png,29.0,26,D,6.9,False,True,0,,12.0,8,0,0,0,0,,2.0,5.0,4.0,,,1.0,,1.0,,,,,,,,,,
787720,Real Sociedad,548,129055,Cristo Romero,https://media.api-sports.io/football/players/129055.png,11.0,42,D,6.9,False,True,0,,5.0,3,0,0,0,0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,
787720,Real Sociedad,548,47314,Igor Zubeldia,https://media.api-sports.io/football/players/47314.png,29.0,5,M,6.7,False,True,0,,7.0,5,1,0,0,0,,1.0,3.0,2.0,,,1.0,,,1.0,,,,,,,,,
787720,Real Sociedad,548,84086,Robert Navarro,https://media.api-sports.io/football/players/84086.png,,29,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787720,Real Sociedad,548,47520,Portu,https://media.api-sports.io/football/players/47520.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787720,Real Sociedad,548,183744,Beñat Turrientes,https://media.api-sports.io/football/players/183744.png,,27,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787720,Real Sociedad,548,8492,Alexander Sørloth,https://media.api-sports.io/football/players/8492.png,15.0,23,F,6.7,False,True,0,,4.0,3,0,0,0,0,,1.0,2.0,1.0,,,,,,,,,,,,,,,
787720,Real Sociedad,548,182602,Julen Lobete,https://media.api-sports.io/football/players/182602.png,,35,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Rangers,257,1737,Allan McGregor,https://media.api-sports.io/football/players/1737.png,90.0,1,G,6.3,False,False,2,1.0,24.0,19,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787718,Rangers,257,1744,James Tavernier,https://media.api-sports.io/football/players/1744.png,90.0,2,D,6.7,True,False,0,,43.0,33,0,0,0,0,,2.0,8.0,4.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,
787718,Rangers,257,1740,Connor Goldson,https://media.api-sports.io/football/players/1740.png,90.0,6,D,6.9,False,False,0,,60.0,52,1,0,0,0,,,5.0,2.0,,1.0,1.0,,,,,,2.0,,,,,,
787718,Rangers,257,2767,Leon Balogun,https://media.api-sports.io/football/players/2767.png,90.0,26,D,7.2,False,False,0,,45.0,39,0,0,0,0,,2.0,11.0,7.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,,,,,,
787718,Rangers,257,1738,Borna Barišić,https://media.api-sports.io/football/players/1738.png,90.0,31,D,6.9,False,False,0,,29.0,27,0,0,0,0,,3.0,8.0,5.0,1.0,2.0,,,1.0,1.0,2.0,1.0,,,,,,,
787718,Rangers,257,19104,John Lundstram,https://media.api-sports.io/football/players/19104.png,90.0,4,M,6.9,False,False,0,,56.0,51,0,0,0,0,,3.0,8.0,5.0,1.0,3.0,,1.0,3.0,1.0,,1.0,,,,,,,
787718,Rangers,257,1749,Steven Davis,https://media.api-sports.io/football/players/1749.png,60.0,10,M,6.3,False,False,0,,45.0,42,0,0,0,0,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,
787718,Rangers,257,1754,Glen Kamara,https://media.api-sports.io/football/players/1754.png,90.0,18,M,6.7,False,False,0,,50.0,45,0,0,0,0,,1.0,5.0,2.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,1.0,,,,
787718,Rangers,257,19825,Joe Aribo,https://media.api-sports.io/football/players/19825.png,76.0,17,F,6.3,False,False,0,,32.0,28,1,0,0,0,,2.0,13.0,5.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,
787718,Rangers,257,1761,Alfredo Morelos,https://media.api-sports.io/football/players/1761.png,90.0,20,F,6.6,False,False,0,,25.0,20,1,0,0,0,,1.0,9.0,6.0,3.0,,1.0,,,4.0,2.0,1.0,,,1.0,,,,
787718,Rangers,257,1756,Ryan Kent,https://media.api-sports.io/football/players/1756.png,70.0,14,F,6.6,False,False,0,,26.0,23,0,0,0,0,,,8.0,3.0,4.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,,,
787718,Rangers,257,45177,Robby McCrorie,https://media.api-sports.io/football/players/45177.png,,28,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Rangers,257,19880,Jon McLaughlin,https://media.api-sports.io/football/players/19880.png,,33,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Rangers,257,138425,Kyle McClelland,https://media.api-sports.io/football/players/138425.png,,63,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Rangers,257,152967,Calvin Bassey,https://media.api-sports.io/football/players/152967.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Rangers,257,138417,Nathan Patterson,https://media.api-sports.io/football/players/138417.png,,16,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Rangers,257,19047,Juninho Bacuna,https://media.api-sports.io/football/players/19047.png,,22,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Rangers,257,1747,Scott Arfield,https://media.api-sports.io/football/players/1747.png,,37,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Rangers,257,1755,Stephen Kelly,https://media.api-sports.io/football/players/1755.png,,27,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Rangers,257,19140,Kemar Roofe,https://media.api-sports.io/football/players/19140.png,20.0,25,F,6.3,False,True,0,,4.0,2,0,0,0,0,,,3.0,,,1.0,1.0,,,,,,,,1.0,,,,
787718,Rangers,257,8714,Fashion Sakala,https://media.api-sports.io/football/players/8714.png,14.0,30,F,6.7,False,True,0,,3.0,2,0,0,0,0,,,4.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,
787718,Rangers,257,45049,Scott Wright,https://media.api-sports.io/football/players/45049.png,30.0,23,F,6.7,False,True,0,,11.0,9,0,0,0,0,,1.0,10.0,3.0,,1.0,5.0,,,2.0,,,,,,,,,
787718,Lyon,80,647,Anthony Lopes,https://media.api-sports.io/football/players/647.png,90.0,1,G,7.2,False,False,0,2.0,26.0,19,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787718,Lyon,80,161907,Malo Gusto,https://media.api-sports.io/football/players/161907.png,90.0,17,D,7.5,False,False,0,,52.0,41,0,0,0,0,,2.0,5.0,4.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,
787718,Lyon,80,499,Jérôme Boateng,https://media.api-sports.io/football/players/499.png,65.0,27,D,6.7,False,False,0,,52.0,43,1,0,0,0,,,2.0,,,,3.0,,,,,,,,,,,,
787718,Lyon,80,649,Jason Denayer,https://media.api-sports.io/football/players/649.png,90.0,5,D,7.3,False,False,0,,64.0,61,0,0,0,0,,1.0,7.0,5.0,,,1.0,,,1.0,,,1.0,,,,,,
787718,Lyon,80,2284,Emerson Palmieri,https://media.api-sports.io/football/players/2284.png,90.0,3,D,6.9,False,False,0,,71.0,65,0,0,0,0,,1.0,9.0,3.0,1.0,,2.0,,,1.0,,,,,,,,,
787718,Lyon,80,659,Maxence Caqueret,https://media.api-sports.io/football/players/659.png,90.0,25,M,6.6,False,False,0,,43.0,35,0,0,0,0,,2.0,11.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,,1.0,,,,,,,
787718,Lyon,80,10135,Bruno Guimarães,https://media.api-sports.io/football/players/10135.png,90.0,39,M,8.2,False,False,0,,66.0,61,0,0,0,0,,2.0,16.0,12.0,5.0,2.0,1.0,,1.0,4.0,1.0,5.0,1.0,,,,1.0,,
787718,Lyon,80,658,Houssem Aouar,https://media.api-sports.io/football/players/658.png,90.0,8,M,6.5,True,False,0,,40.0,35,0,0,0,0,,,10.0,4.0,2.0,2.0,2.0,1.0,,2.0,1.0,2.0,,1.0,,,,,
787718,Lyon,80,1646,Lucas Paquetá,https://media.api-sports.io/football/players/1646.png,90.0,10,F,6.6,False,False,0,,31.0,26,0,0,0,0,,4.0,11.0,6.0,4.0,,,,,2.0,1.0,,,,1.0,,,,
787718,Lyon,80,1374,Islam Slimani,https://media.api-sports.io/football/players/1374.png,90.0,20,F,6.6,False,False,0,,24.0,20,1,0,0,0,,1.0,10.0,5.0,3.0,,2.0,1.0,,2.0,,2.0,,1.0,3.0,,,,
787718,Lyon,80,1709,Karl Toko Ekambi,https://media.api-sports.io/football/players/1709.png,71.0,7,F,7.5,False,False,0,,39.0,31,0,0,0,0,,1.0,13.0,7.0,5.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,1.0,,,
787718,Lyon,80,24864,Julian Pollersbeck,https://media.api-sports.io/football/players/24864.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Lyon,80,163063,Kayne Bonnevie,https://media.api-sports.io/football/players/163063.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Lyon,80,162466,Sinaly Diomande,https://media.api-sports.io/football/players/162466.png,25.0,2,D,6.9,False,True,0,,10.0,8,0,0,0,0,,,1.0,1.0,,,,,2.0,,,,,,,,,,
787718,Lyon,80,2196,Damien Da Silva,https://media.api-sports.io/football/players/2196.png,,21,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Lyon,80,10561,Henrique,https://media.api-sports.io/football/players/10561.png,,12,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Lyon,80,162761,Castello Lukeba,https://media.api-sports.io/football/players/162761.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Lyon,80,307,Xherdan Shaqiri,https://media.api-sports.io/football/players/307.png,19.0,29,M,6.3,False,True,0,,12.0,10,0,0,0,0,,,1.0,,1.0,,,,1.0,,,,,,,,,,
787718,Lyon,80,156477,Rayan Cherki,https://media.api-sports.io/football/players/156477.png,,18,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Lyon,80,286660,Habib Keita,https://media.api-sports.io/football/players/286660.png,,19,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787718,Lyon,80,161904,Bradley Barcola,https://media.api-sports.io/football/players/161904.png,,45,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Brondby,407,15870,Mads Hermansen,https://media.api-sports.io/football/players/15870.png,90.0,30,G,7.9,False,False,0,4.0,40.0,24,0,0,0,0,0.0,,,,,,,,1.0,,,,,,,,,,
787719,Brondby,407,8477,Sigurd Rosted,https://media.api-sports.io/football/players/8477.png,75.0,4,D,6.3,False,False,0,,56.0,45,1,0,0,0,,,10.0,4.0,1.0,2.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,
787719,Brondby,407,997,Andreas Maxsø,https://media.api-sports.io/football/players/997.png,90.0,5,D,6.7,True,False,0,,50.0,39,0,0,0,0,,,9.0,3.0,,2.0,,,1.0,,,,,,,,,,
787719,Brondby,407,16062,Kevin Ngoyi Tshiembe,https://media.api-sports.io/football/players/16062.png,90.0,18,D,7.3,False,False,0,,59.0,51,0,0,0,0,,2.0,7.0,6.0,,1.0,,,,2.0,1.0,,,,,,,,
787719,Brondby,407,16171,Andreas Bruus,https://media.api-sports.io/football/players/16171.png,90.0,17,M,6.9,False,False,0,,42.0,27,0,0,0,0,,2.0,5.0,2.0,1.0,,1.0,,2.0,,,,,,,,,,
787719,Brondby,407,15881,Morten Frendrup,https://media.api-sports.io/football/players/15881.png,90.0,19,M,6.3,False,False,0,,23.0,21,0,0,0,0,,,8.0,1.0,,1.0,3.0,,2.0,1.0,,,,,,,,,
787719,Brondby,407,15886,Josip Radošević,https://media.api-sports.io/football/players/15886.png,90.0,22,M,7.3,False,False,0,,49.0,41,0,0,0,0,,3.0,9.0,6.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,
787719,Brondby,407,199310,Anis Ben Slimane,https://media.api-sports.io/football/players/199310.png,69.0,25,M,6.5,False,False,0,,24.0,15,0,0,0,0,,2.0,19.0,8.0,3.0,1.0,2.0,,,3.0,,2.0,,,,,,,
787719,Brondby,407,15893,Kevin Mensah,https://media.api-sports.io/football/players/15893.png,85.0,14,M,7,False,False,0,,24.0,18,0,0,0,0,,,4.0,3.0,3.0,,,,1.0,,1.0,2.0,,,,,,,
787719,Brondby,407,15894,Mikael Uhre,https://media.api-sports.io/football/players/15894.png,69.0,11,F,6.9,False,False,0,,12.0,4,0,0,0,0,,1.0,14.0,10.0,,,,1.0,,3.0,,,,,1.0,,,,
787719,Brondby,407,15891,Simon Hedlund,https://media.api-sports.io/football/players/15891.png,75.0,27,F,6.9,False,False,0,,15.0,14,0,0,0,0,,,5.0,1.0,1.0,,,,1.0,,,1.0,2.0,,2.0,,,,
787719,Brondby,407,16053,Thomas Mikkelsen,https://media.api-sports.io/football/players/16053.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Brondby,407,15636,Michael Lumb,https://media.api-sports.io/football/players/15636.png,,12,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Brondby,407,264710,Henrik Heggheim,https://media.api-sports.io/football/players/264710.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Brondby,407,15773,Christian Cappis,https://media.api-sports.io/football/players/15773.png,21.0,23,M,6.3,False,True,0,,4.0,3,0,0,0,0,,3.0,7.0,3.0,,2.0,1.0,,,,,,,,,,,,
787719,Brondby,407,15859,Mathias Greve,https://media.api-sports.io/football/players/15859.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Brondby,407,15873,Jens Martin Gammelby,https://media.api-sports.io/football/players/15873.png,9.0,2,D,6.9,False,True,0,,3.0,,0,0,0,0,,2.0,4.0,3.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,
787719,Brondby,407,15879,Andreas Pyndt Andersen,https://media.api-sports.io/football/players/15879.png,,34,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Brondby,407,39288,Tobias Borkeeiet,https://media.api-sports.io/football/players/39288.png,15.0,42,M,6.7,False,True,0,,8.0,7,0,0,0,0,,,1.0,1.0,,,,,,,,,,,,,,,
787719,Brondby,407,47893,Oskar Fallenius,https://media.api-sports.io/football/players/47893.png,,20,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Brondby,407,61183,Marko Divković,https://media.api-sports.io/football/players/61183.png,21.0,24,F,6.5,False,True,0,,6.0,3,0,0,0,0,,,2.0,,,,1.0,,,,,,,,1.0,,,,
787719,Brondby,407,1734,Andrija Pavlović,https://media.api-sports.io/football/players/1734.png,15.0,9,F,6.2,False,True,0,,,,1,0,0,0,,,5.0,1.0,1.0,,2.0,,,,,,,,,,,,
787719,Brondby,407,296089,Jagvir Singh Sidhu,https://media.api-sports.io/football/players/296089.png,,31,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Sparta Praha,628,55966,Florin Niță,https://media.api-sports.io/football/players/55966.png,90.0,1,G,7.2,False,False,0,1.0,35.0,18,0,0,0,0,0.0,,1.0,1.0,,,,,,1.0,,,,,,,,,
787719,Sparta Praha,628,66248,Tomáš Wiesner,https://media.api-sports.io/football/players/66248.png,90.0,28,D,7.7,False,False,0,,58.0,48,0,0,0,0,,1.0,7.0,4.0,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,
787719,Sparta Praha,628,49957,Ondřej Čelůstka,https://media.api-sports.io/football/players/49957.png,90.0,3,D,7,False,False,0,,48.0,42,1,0,0,0,,,10.0,4.0,,,1.0,,,1.0,,,1.0,,,,,,
787719,Sparta Praha,628,30399,Dávid Hancko,https://media.api-sports.io/football/players/30399.png,90.0,33,D,7.3,False,False,0,,43.0,35,0,0,0,0,,3.0,11.0,6.0,,1.0,2.0,2.0,4.0,,,,,1.0,,,,,
787719,Sparta Praha,628,66164,Matěj Polidar,https://media.api-sports.io/football/players/66164.png,38.0,24,D,6.5,False,False,0,,17.0,11,0,0,0,0,,,5.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,
787719,Sparta Praha,628,66123,Filip Souček,https://media.api-sports.io/football/players/66123.png,90.0,6,M,6.6,False,False,0,,41.0,32,1,0,0,0,,3.0,15.0,8.0,1.0,3.0,1.0,,1.0,3.0,,,,,,,,,
787719,Sparta Praha,628,50070,David Pavelka,https://media.api-sports.io/football/players/50070.png,90.0,8,M,7.3,True,False,0,,61.0,50,0,0,0,0,,3.0,9.0,8.0,,,1.0,1.0,1.0,1.0,,,,,,,,,
787719,Sparta Praha,628,66023,Michal Sáček,https://media.api-sports.io/football/players/66023.png,89.0,16,M,6.9,False,False,0,,38.0,31,0,0,0,0,,2.0,11.0,8.0,1.0,2.0,,,,4.0,,1.0,,,,,,,
787719,Sparta Praha,628,66051,Jakub Pešek,https://media.api-sports.io/football/players/66051.png,90.0,21,F,6.9,False,False,0,,32.0,24,0,0,0,0,,,7.0,2.0,3.0,,,2.0,,,2.0,1.0,,1.0,,,,,
787719,Sparta Praha,628,66019,Adam Hložek,https://media.api-sports.io/football/players/66019.png,90.0,20,F,7,False,False,0,,24.0,18,0,0,0,0,,,15.0,9.0,7.0,,,1.0,,2.0,,5.0,,1.0,1.0,,,,
787719,Sparta Praha,628,40446,Lukáš Haraslín,https://media.api-sports.io/football/players/40446.png,64.0,22,F,7.3,False,False,0,,20.0,16,0,0,0,0,,1.0,9.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,1.0,,,,
787719,Sparta Praha,628,163508,František Kotek,https://media.api-sports.io/football/players/163508.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Sparta Praha,628,66010,Milan Heča,https://media.api-sports.io/football/players/66010.png,,29,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Sparta Praha,628,80413,Filip Panák,https://media.api-sports.io/football/players/80413.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Sparta Praha,628,55950,Lukáš Štetina,https://media.api-sports.io/football/players/55950.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Sparta Praha,628,287565,Adam Gabriel,https://media.api-sports.io/football/players/287565.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Sparta Praha,628,287564,Martin Vitík,https://media.api-sports.io/football/players/287564.png,,41,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Sparta Praha,628,1955,Andreas Vindheim,https://media.api-sports.io/football/players/1955.png,52.0,32,D,6.5,False,True,0,,42.0,32,0,0,0,0,,,6.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,
787719,Sparta Praha,628,55875,Bořek Dočkal,https://media.api-sports.io/football/players/55875.png,,10,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Sparta Praha,628,199871,Adam Karabec,https://media.api-sports.io/football/players/199871.png,,36,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Sparta Praha,628,66027,David Moberg Karlsson,https://media.api-sports.io/football/players/66027.png,26.0,7,M,6.6,False,True,0,,4.0,3,0,0,0,0,,,2.0,,1.0,,,1.0,,,2.0,,,1.0,,,,,
787719,Sparta Praha,628,11116,Martin Minchev,https://media.api-sports.io/football/players/11116.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787719,Sparta Praha,628,66025,Václav Drchal,https://media.api-sports.io/football/players/66025.png,1.0,14,F,,False,True,0,,,,0,0,0,0,,,1.0,,,,,,,,,,,,,,,,
787723,Olympiakos Piraeus,553,2037,Tomáš Vaclík,https://media.api-sports.io/football/players/2037.png,90.0,1,G,6.2,False,False,1,,23.0,15,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787723,Olympiakos Piraeus,553,125618,Michał Karbownik,https://media.api-sports.io/football/players/125618.png,90.0,33,D,6.3,False,False,0,,31.0,24,0,0,0,0,,2.0,9.0,2.0,2.0,,3.0,,1.0,,,,,,,,,,
787723,Olympiakos Piraeus,553,1450,Sokratis,https://media.api-sports.io/football/players/1450.png,90.0,15,D,7.5,False,False,0,,46.0,36,0,0,0,0,,,9.0,7.0,,,,,1.0,2.0,1.0,,2.0,,,,,,
787723,Olympiakos Piraeus,553,1592,Pape Abou Cissé,https://media.api-sports.io/football/players/1592.png,90.0,66,D,7.3,False,False,0,,42.0,36,1,0,0,0,,2.0,9.0,8.0,,,1.0,3.0,3.0,,,,1.0,,,,,,
787723,Olympiakos Piraeus,553,41724,Oleg Reabciuk,https://media.api-sports.io/football/players/41724.png,90.0,45,D,7.3,False,False,0,,29.0,22,0,0,0,0,,1.0,13.0,7.0,2.0,1.0,,1.0,,3.0,,1.0,,1.0,,1.0,,,
787723,Olympiakos Piraeus,553,157893,Aguibou Camara,https://media.api-sports.io/football/players/157893.png,81.0,22,M,7.2,False,False,0,,25.0,20,1,0,0,0,,2.0,11.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,,1.0,,,,,
787723,Olympiakos Piraeus,553,22096,Yann M'Vila,https://media.api-sports.io/football/players/22096.png,76.0,6,M,6.6,False,False,0,,43.0,34,0,0,0,0,,,1.0,,,,,,1.0,,,,1.0,,,,,,
787723,Olympiakos Piraeus,553,1603,Andreas Bouchalakis,https://media.api-sports.io/football/players/1603.png,90.0,5,M,7.3,True,False,0,,29.0,28,0,0,0,0,,1.0,2.0,1.0,,,,,,,2.0,,,,,,,,
787723,Olympiakos Piraeus,553,456,Henry Onyekuru,https://media.api-sports.io/football/players/456.png,81.0,7,M,6.6,False,False,0,,9.0,6,0,0,0,0,,2.0,5.0,3.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,
787723,Olympiakos Piraeus,553,1604,Mady Camara,https://media.api-sports.io/football/players/1604.png,81.0,4,F,7.9,False,False,0,,33.0,24,0,0,0,0,,1.0,11.0,7.0,1.0,2.0,,1.0,,2.0,3.0,1.0,,1.0,,,1.0,,
787723,Olympiakos Piraeus,553,42086,Youssef El Arabi,https://media.api-sports.io/football/players/42086.png,88.0,11,F,7.2,False,False,0,,21.0,14,0,0,0,0,,,7.0,4.0,2.0,,1.0,1.0,,,,2.0,,1.0,2.0,1.0,,,
787723,Olympiakos Piraeus,553,1591,Konstantinos Tzolakis,https://media.api-sports.io/football/players/1591.png,,88,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
