fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_committed,shots_total,fouls_drawn,dribbles_past,passes_key,tackles_blocks,offsides,shots_on,goals_total,goals_saves,penalty_commited,goals_assists,penalty_won
1119495,Cittadella,510,281780,Matteo Angeli,https://media.api-sports.io/football/players/281780.png,64.0,4.0,D,6.2,False,True,0,9.0,7,0,0,0,0,,,,5.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,
1119495,Cittadella,510,359313,Nicholas Saggionetto,https://media.api-sports.io/football/players/359313.png,52.0,21.0,M,6.9,False,True,0,4.0,4,0,0,0,0,,1.0,,4.0,1.0,,,,1.0,,,1.0,,,,,,,,
1119495,Cittadella,510,30652,Simone Branca,https://media.api-sports.io/football/players/30652.png,52.0,23.0,M,7.2,False,True,0,32.0,28,0,0,0,0,,3.0,2.0,9.0,7.0,3.0,3.0,,1.0,,2.0,,,,,,,,,
1119495,Cittadella,510,266331,Filippo Pittarello,https://media.api-sports.io/football/players/266331.png,40.0,11.0,F,6.9,False,True,0,11.0,8,0,0,0,0,,,,11.0,5.0,6.0,4.0,1.0,,1.0,1.0,,1.0,,,,,,,
1119495,Cittadella,510,31898,Nicola Pavan,https://media.api-sports.io/football/players/31898.png,30.0,26.0,M,6.3,False,True,0,6.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119495,Cittadella,510,31474,Elhan Kastrati,https://media.api-sports.io/football/players/31474.png,,36.0,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119495,Cittadella,510,432053,Andrea Cecchetto,https://media.api-sports.io/football/players/432053.png,,64.0,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119495,Cittadella,510,447322,Luca Piras,https://media.api-sports.io/football/players/447322.png,,33.0,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119495,Cittadella,510,323211,Francesco Amatucci,https://media.api-sports.io/football/players/323211.png,,8.0,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119495,Cittadella,510,354531,Claudio Cassano,https://media.api-sports.io/football/players/354531.png,,10.0,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Salernitana,514,1253,Benoît Costil,https://media.api-sports.io/football/players/1253.png,90.0,56.0,G,6.9,False,False,0,31.0,25,0,0,0,0,0.0,,,,,,,,,,,,,,,,1.0,,,
1119496,Salernitana,514,2945,Dylan Bronn,https://media.api-sports.io/football/players/2945.png,90.0,28.0,D,7.2,False,False,0,66.0,65,0,0,0,0,,1.0,,5.0,1.0,,,,,,,,,,,,,,,
1119496,Salernitana,514,31389,Norbert Gyömbér,https://media.api-sports.io/football/players/31389.png,90.0,23.0,D,7.5,False,False,0,54.0,50,0,0,0,0,,2.0,2.0,5.0,4.0,,,,,1.0,1.0,,,,,,,,,
1119496,Salernitana,514,134431,Lorenzo Pirola,https://media.api-sports.io/football/players/134431.png,78.0,98.0,D,6.9,False,False,0,74.0,61,0,0,0,0,,,1.0,5.0,3.0,,,1.0,,,,,,,,,,,,
1119496,Salernitana,514,14327,Domagoj Bradarić,https://media.api-sports.io/football/players/14327.png,90.0,3.0,D,7.7,False,False,0,68.0,58,0,0,0,0,,,,2.0,,1.0,,,,,,4.0,,,,,,,,
1119496,Salernitana,514,30836,Giulio Maggiore,https://media.api-sports.io/football/players/30836.png,81.0,25.0,M,7.3,True,False,0,43.0,39,0,0,0,0,,1.0,1.0,10.0,4.0,,,5.0,2.0,1.0,1.0,2.0,,,,,,,1.0,
1119496,Salernitana,514,39286,Emil Bohinen,https://media.api-sports.io/football/players/39286.png,90.0,8.0,M,8,False,False,0,93.0,91,0,0,0,0,,,2.0,4.0,4.0,1.0,1.0,,1.0,3.0,,1.0,,,,,,,,
1119496,Salernitana,514,301772,Mateusz Łęgowski,https://media.api-sports.io/football/players/301772.png,90.0,99.0,M,6.9,False,False,0,49.0,41,0,0,0,0,,,,8.0,1.0,1.0,,1.0,,,,1.0,,,,,,,1.0,
1119496,Salernitana,514,161621,Loum Tchaouna,https://media.api-sports.io/football/players/161621.png,77.0,33.0,F,8.9,False,False,0,34.0,30,0,0,0,0,,,,5.0,5.0,4.0,4.0,,4.0,1.0,,1.0,,,3.0,2.0,,,,
1119496,Salernitana,514,335816,Chukwubuikem Ikwuemesi,https://media.api-sports.io/football/players/335816.png,65.0,22.0,F,7.7,False,False,0,4.0,4,0,0,0,0,,,,11.0,1.0,5.0,1.0,1.0,2.0,,,2.0,,1.0,1.0,1.0,,,1.0,
1119496,Salernitana,514,1188,Erik Botheim,https://media.api-sports.io/football/players/1188.png,64.0,11.0,F,6.6,False,False,0,19.0,17,0,0,0,0,,,,10.0,7.0,5.0,3.0,,4.0,3.0,,1.0,,,2.0,,,,,
1119496,Salernitana,514,1494,Jovane Cabral,https://media.api-sports.io/football/players/1494.png,26.0,21.0,F,7.3,False,True,0,10.0,9,0,0,0,0,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,
1119496,Salernitana,514,31003,Simy,https://media.api-sports.io/football/players/31003.png,25.0,9.0,F,6.9,False,True,0,7.0,5,0,0,0,0,,,1.0,2.0,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,
1119496,Salernitana,514,867,Grīgorīs Kastanos,https://media.api-sports.io/football/players/867.png,13.0,20.0,M,6.5,False,True,0,12.0,11,0,0,0,0,,,,2.0,,1.0,,1.0,,,,,,,,,,,,
1119496,Salernitana,514,31390,Pasquale Mazzocchi,https://media.api-sports.io/football/players/31390.png,12.0,30.0,D,6.9,False,True,0,7.0,7,0,0,0,0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,
1119496,Salernitana,514,68013,Agustín Martegani,https://media.api-sports.io/football/players/68013.png,9.0,7.0,M,6.6,False,True,0,5.0,5,0,0,0,0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
1119496,Salernitana,514,31473,Vincenzo Fiorillo,https://media.api-sports.io/football/players/31473.png,,1.0,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Salernitana,514,2098,Guillermo Ochoa,https://media.api-sports.io/football/players/2098.png,,13.0,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Salernitana,514,31418,Matteo Lovato,https://media.api-sports.io/football/players/31418.png,,66.0,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Salernitana,514,21585,Junior Sambia,https://media.api-sports.io/football/players/21585.png,,6.0,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Salernitana,514,1748,Lassana Coulibaly,https://media.api-sports.io/football/players/1748.png,,18.0,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Salernitana,514,322147,Andres Sfait,https://media.api-sports.io/football/players/322147.png,,36.0,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Salernitana,514,202,Antonio Candreva,https://media.api-sports.io/football/players/202.png,,87.0,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Salernitana,514,192374,Trivante Stewart,https://media.api-sports.io/football/players/192374.png,,19.0,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Sampdoria,498,31602,Nicola Ravaglia,https://media.api-sports.io/football/players/31602.png,90.0,22.0,G,5.6,False,False,4,31.0,19,0,0,0,0,0.0,,,,,,,,,,,,,,,,3.0,,,
1119496,Sampdoria,498,30747,Fabio Depaoli,https://media.api-sports.io/football/players/30747.png,81.0,23.0,D,6.3,True,False,0,21.0,16,1,0,0,0,,2.0,,7.0,4.0,,,2.0,,,1.0,,,,,,,,,
1119496,Sampdoria,498,342019,Daniele Ghilardi,https://media.api-sports.io/football/players/342019.png,81.0,87.0,D,6.9,False,False,0,36.0,27,1,0,0,0,,4.0,,14.0,10.0,,,2.0,1.0,1.0,2.0,,1.0,,,,,,,
1119496,Sampdoria,498,286595,Facundo González,https://media.api-sports.io/football/players/286595.png,90.0,33.0,D,6.3,False,False,0,43.0,36,0,0,0,0,,2.0,2.0,5.0,4.0,1.0,1.0,,,,,,,,,,,,,
1119496,Sampdoria,498,322954,Simone Giordano,https://media.api-sports.io/football/players/322954.png,90.0,21.0,D,6.7,False,False,0,33.0,27,1,0,0,0,,,,5.0,2.0,,,1.0,,2.0,,3.0,2.0,,,,,,,
1119496,Sampdoria,498,31619,Stefano Girelli,https://media.api-sports.io/football/players/31619.png,90.0,32.0,M,6.7,False,False,0,18.0,12,0,0,0,0,,1.0,,3.0,3.0,,,,1.0,,,,,,,,,,,
1119496,Sampdoria,498,30838,Matteo Ricci,https://media.api-sports.io/football/players/30838.png,90.0,8.0,M,6.7,False,False,0,58.0,47,0,0,0,0,,1.0,1.0,6.0,3.0,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,
1119496,Sampdoria,498,162010,Simone Panada,https://media.api-sports.io/football/players/162010.png,80.0,6.0,M,6.2,False,False,0,35.0,29,0,0,0,0,,1.0,,8.0,4.0,1.0,,,,3.0,2.0,,,,,,,,,
1119496,Sampdoria,498,39285,Kristoffer Askildsen,https://media.api-sports.io/football/players/39285.png,90.0,5.0,M,6.3,False,False,0,24.0,17,0,0,0,0,,2.0,,11.0,8.0,2.0,2.0,3.0,,1.0,,,,,,,,,,
1119496,Sampdoria,498,31062,Antonino La Gumina,https://media.api-sports.io/football/players/31062.png,65.0,20.0,F,6.7,False,False,0,9.0,8,0,0,0,0,,1.0,,5.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,
1119496,Sampdoria,498,31853,Manuel De Luca,https://media.api-sports.io/football/players/31853.png,90.0,9.0,F,6.7,False,False,0,20.0,17,0,0,0,0,,,,6.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,
1119496,Sampdoria,498,342070,Marco Delle Monache,https://media.api-sports.io/football/players/342070.png,25.0,77.0,F,6.5,False,True,0,5.0,3,0,0,0,0,,,,3.0,,,,1.0,,,1.0,,,1.0,,,,,,
1119496,Sampdoria,498,48521,Pajtim Kasami,https://media.api-sports.io/football/players/48521.png,10.0,14.0,M,6.5,False,True,0,2.0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Sampdoria,498,1629,Andrea Conti,https://media.api-sports.io/football/players/1629.png,9.0,13.0,D,6.3,False,True,0,3.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Sampdoria,498,441421,Hugo Buyla,https://media.api-sports.io/football/players/441421.png,9.0,35.0,D,6.5,False,True,0,5.0,4,0,0,0,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1119496,Sampdoria,498,282914,Elia Tantalocchi,https://media.api-sports.io/football/players/282914.png,,12.0,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Sampdoria,498,162445,Filip Stanković,https://media.api-sports.io/football/players/162445.png,,1.0,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Sampdoria,498,436261,Matteo Langella,https://media.api-sports.io/football/players/436261.png,,37.0,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Sampdoria,498,31403,Valerio Verre,https://media.api-sports.io/football/players/31403.png,,10.0,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Sampdoria,498,329401,Gerard Yepes,https://media.api-sports.io/football/players/329401.png,,28.0,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Sampdoria,498,30459,Ronaldo Vieira,https://media.api-sports.io/football/players/30459.png,,4.0,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Sampdoria,498,215,Sebastiano Esposito,https://media.api-sports.io/football/players/215.png,,7.0,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1119496,Sampdoria,498,1648,Fabio Borini,https://media.api-sports.io/football/players/1648.png,,16.0,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Bologna,500,31098,Federico Ravaglia,https://media.api-sports.io/football/players/31098.png,90.0,34.0,G,7.9,False,False,0,26.0,24,0,0,0,0,0.0,,,,,,,,,,,,,,,,4.0,,,
1117765,Bologna,500,711,Stefan Posch,https://media.api-sports.io/football/players/711.png,77.0,3.0,D,7.7,False,False,0,59.0,52,0,0,0,0,,5.0,1.0,10.0,9.0,,,,,3.0,1.0,,1.0,,,,,,,
1117765,Bologna,500,30853,Kevin Bonifazi,https://media.api-sports.io/football/players/30853.png,90.0,14.0,D,7.2,False,False,0,93.0,86,0,0,0,0,,3.0,1.0,7.0,3.0,,,,,,,,,,,,,,,
1117765,Bologna,500,157052,Riccardo Calafiori,https://media.api-sports.io/football/players/157052.png,76.0,33.0,D,7.2,False,False,0,58.0,50,0,0,0,0,,3.0,,9.0,6.0,,,,,3.0,,1.0,,,,,,,,
1117765,Bologna,500,158710,Victor Kristiansen,https://media.api-sports.io/football/players/158710.png,90.0,15.0,D,7.5,False,False,0,53.0,43,0,0,0,0,,4.0,,12.0,8.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,
1117765,Bologna,500,951,Michel Aebischer,https://media.api-sports.io/football/players/951.png,64.0,20.0,M,7,True,False,0,61.0,57,0,0,0,0,,3.0,1.0,7.0,5.0,1.0,,1.0,,2.0,,1.0,,,,,,,,
1117765,Bologna,500,1322,Nikola Moro,https://media.api-sports.io/football/players/1322.png,90.0,6.0,M,8.3,False,False,0,88.0,82,0,0,0,0,,4.0,1.0,11.0,9.0,2.0,2.0,,2.0,1.0,,,,,1.0,1.0,,,,
1117765,Bologna,500,48648,Dan Ndoye,https://media.api-sports.io/football/players/48648.png,90.0,11.0,M,7.9,False,False,0,34.0,28,0,0,0,0,,,,8.0,6.0,6.0,5.0,,2.0,1.0,,2.0,,,1.0,,,,,
1117765,Bologna,500,322630,Giovanni Fabbian,https://media.api-sports.io/football/players/322630.png,90.0,80.0,M,7.2,False,False,0,32.0,28,0,0,0,0,,1.0,1.0,10.0,6.0,,,2.0,,5.0,,,,,,,,,,
1117765,Bologna,500,48079,Jesper Karlsson,https://media.api-sports.io/football/players/48079.png,64.0,10.0,M,6.3,False,False,0,26.0,19,0,0,0,0,,,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,
1117765,Bologna,500,38713,Sydney van Hooijdonk,https://media.api-sports.io/football/players/38713.png,90.0,77.0,F,7.3,False,False,0,11.0,7,0,0,0,0,,,,12.0,6.0,,,1.0,3.0,3.0,1.0,1.0,,,2.0,1.0,,,,
1117765,Bologna,500,2807,Remo Freuler,https://media.api-sports.io/football/players/2807.png,26.0,8.0,M,6.7,False,True,0,30.0,27,0,0,0,0,,1.0,1.0,3.0,2.0,1.0,,,,1.0,,,,,,,,,,
1117765,Bologna,500,182280,Kacper Urbański,https://media.api-sports.io/football/players/182280.png,26.0,82.0,M,7,False,True,0,18.0,16,0,0,0,0,,,,3.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,
1117765,Bologna,500,30553,Charalampos Lykogiannis,https://media.api-sports.io/football/players/30553.png,14.0,22.0,D,7,False,True,0,23.0,22,0,0,0,0,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,
1117765,Bologna,500,341974,Tommaso Corazza,https://media.api-sports.io/football/players/341974.png,13.0,16.0,D,6.6,False,True,0,8.0,8,0,0,0,0,,,,4.0,2.0,,,1.0,,1.0,,,,,,,,,,
1117765,Bologna,500,339180,Nicola Bagnolini,https://media.api-sports.io/football/players/339180.png,,23.0,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Bologna,500,2998,Łukasz Skorupski,https://media.api-sports.io/football/players/2998.png,,28.0,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Bologna,500,44814,Lewis Ferguson,https://media.api-sports.io/football/players/44814.png,,19.0,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Bologna,500,1417,Alexis Saelemaekers,https://media.api-sports.io/football/players/1417.png,,56.0,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Bologna,500,30488,Riccardo Orsolini,https://media.api-sports.io/football/players/30488.png,,7.0,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Bologna,500,70100,Joshua Zirkzee,https://media.api-sports.io/football/players/70100.png,,9.0,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Verona,504,31383,Simone Perilli,https://media.api-sports.io/football/players/31383.png,90.0,34.0,G,6.5,False,False,2,25.0,18,0,0,0,0,0.0,,,,,,,,,,,,,,,,1.0,,,
1117765,Verona,504,342063,Diego Coppola,https://media.api-sports.io/football/players/342063.png,90.0,42.0,D,6.6,False,False,0,49.0,38,0,0,0,0,,2.0,4.0,10.0,6.0,1.0,,1.0,,1.0,1.0,,,,,,,,,
1117765,Verona,504,30526,Giangiacomo Magnani,https://media.api-sports.io/football/players/30526.png,80.0,23.0,D,6.9,False,False,0,30.0,27,0,0,0,0,,1.0,2.0,10.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,,,,,,,
1117765,Verona,504,126741,Bruno Amione,https://media.api-sports.io/football/players/126741.png,90.0,2.0,D,6.3,False,False,0,46.0,41,1,0,0,0,,,1.0,10.0,3.0,,,2.0,1.0,1.0,3.0,,1.0,,,,,,,
1117765,Verona,504,296560,Jackson Tchatchoua,https://media.api-sports.io/football/players/296560.png,90.0,38.0,M,7.3,False,False,0,31.0,25,0,0,0,0,,2.0,,5.0,2.0,,,,,,1.0,,1.0,,,,,,,
1117765,Verona,504,418,Suat Serdar,https://media.api-sports.io/football/players/418.png,71.0,25.0,M,5.3,False,False,0,26.0,20,1,1,0,0,,,,8.0,,1.0,,5.0,,,,,,,,,,,,
1117765,Verona,504,63542,Martin Hongla,https://media.api-sports.io/football/players/63542.png,90.0,18.0,M,7.2,False,False,0,40.0,36,0,0,0,0,,1.0,1.0,8.0,3.0,1.0,1.0,3.0,1.0,,,1.0,,,1.0,,,,,
1117765,Verona,504,194837,Tomáš Suslov,https://media.api-sports.io/football/players/194837.png,67.0,31.0,M,6.3,False,False,0,19.0,15,0,0,0,0,,3.0,1.0,16.0,5.0,4.0,,1.0,,2.0,2.0,2.0,,,,,,,,
1117765,Verona,504,2822,Darko Lazović,https://media.api-sports.io/football/players/2822.png,80.0,8.0,M,7,True,False,0,23.0,17,0,0,0,0,,3.0,,8.0,5.0,2.0,1.0,1.0,2.0,,1.0,2.0,,,2.0,,,,,
1117765,Verona,504,122,Jordi Mboula,https://media.api-sports.io/football/players/122.png,89.0,77.0,F,6.2,False,False,0,13.0,10,0,0,0,0,,,,13.0,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,,1.0,,,,,,
1117765,Verona,504,129892,Juan Manuel Cruz,https://media.api-sports.io/football/players/129892.png,67.0,13.0,F,6.3,False,False,0,13.0,10,0,0,0,0,,1.0,,7.0,2.0,1.0,,1.0,2.0,,,1.0,,,1.0,,,,,
1117765,Verona,504,30456,Riccardo Saponara,https://media.api-sports.io/football/players/30456.png,23.0,20.0,M,6.6,False,True,0,7.0,6,0,0,0,0,,,,4.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,
1117765,Verona,504,85,Cyril Ngonge,https://media.api-sports.io/football/players/85.png,23.0,26.0,F,6.7,False,True,0,5.0,2,0,0,0,0,,,,,,,,,,,,1.0,,,,,,,,
1117765,Verona,504,135526,Josh Doig,https://media.api-sports.io/football/players/135526.png,10.0,3.0,D,6.3,False,True,0,6.0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Verona,504,405273,Charlys,https://media.api-sports.io/football/players/405273.png,10.0,37.0,M,6.7,False,True,0,11.0,9,0,0,0,0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
1117765,Verona,504,8793,Thomas Henry,https://media.api-sports.io/football/players/8793.png,1.0,9.0,F,,False,True,0,1.0,1,0,0,0,0,,,,1.0,,,,1.0,,,,,,,,,,,,
1117765,Verona,504,30611,Lorenzo Montipò,https://media.api-sports.io/football/players/30611.png,,1.0,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Verona,504,30913,Mattia Chiesa,https://media.api-sports.io/football/players/30913.png,,16.0,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Verona,504,30921,Paweł Dawidowicz,https://media.api-sports.io/football/players/30921.png,,27.0,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Verona,504,188397,Joselito Gómez,https://media.api-sports.io/football/players/188397.png,,14.0,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Verona,504,264472,Filippo Terracciano,https://media.api-sports.io/football/players/264472.png,,24.0,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Verona,504,56851,Michael Folorunsho,https://media.api-sports.io/football/players/56851.png,,90.0,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Verona,504,31692,Milan Đurić,https://media.api-sports.io/football/players/31692.png,,11.0,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Verona,504,315026,Yayah Kallon,https://media.api-sports.io/football/players/315026.png,,17.0,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117765,Verona,504,31436,Federico Bonazzoli,https://media.api-sports.io/football/players/31436.png,,99.0,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117768,Genoa,495,31631,Nicola Leali,https://media.api-sports.io/football/players/31631.png,120.0,16.0,G,6.9,False,False,1,40.0,24,0,0,0,0,0.0,,,1.0,1.0,,,,,1.0,,,,,,,2.0,,,
1117768,Genoa,495,30736,Mattia Bani,https://media.api-sports.io/football/players/30736.png,55.0,13.0,D,6.9,True,False,0,34.0,32,0,0,0,0,,1.0,2.0,2.0,2.0,,,,,1.0,,1.0,,,,,,,,
1117768,Genoa,495,31521,Alessandro Vogliacco,https://media.api-sports.io/football/players/31521.png,76.0,14.0,D,7,False,False,0,59.0,52,0,0,0,0,,3.0,1.0,10.0,7.0,,,2.0,1.0,1.0,,,,,,,,,,
1117768,Genoa,495,316517,Alan Matturro,https://media.api-sports.io/football/players/316517.png,120.0,33.0,D,7,False,False,0,52.0,41,1,0,0,0,,2.0,1.0,10.0,6.0,,,1.0,,1.0,,2.0,,,,,,,,
1117768,Genoa,495,162141,Koni De Winter,https://media.api-sports.io/football/players/162141.png,120.0,4.0,M,7.3,False,False,0,71.0,58,0,0,0,0,,5.0,1.0,14.0,10.0,1.0,1.0,1.0,,,1.0,,,,,,,,,
1117768,Genoa,495,1916,Kevin Strootman,https://media.api-sports.io/football/players/1916.png,120.0,8.0,M,7.2,False,False,0,87.0,77,0,0,0,0,,2.0,,9.0,4.0,1.0,,2.0,,1.0,2.0,2.0,,,,,,,,
1117768,Genoa,495,264627,Berkan Kutlu,https://media.api-sports.io/football/players/264627.png,45.0,25.0,M,6.3,False,False,0,30.0,23,0,0,0,0,,1.0,,6.0,3.0,,,1.0,1.0,1.0,2.0,,,,1.0,,,,,
1117768,Genoa,495,37144,Ridgeciano Haps,https://media.api-sports.io/football/players/37144.png,120.0,55.0,M,7.3,False,False,0,17.0,14,0,0,0,0,,1.0,1.0,7.0,4.0,1.0,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,
1117768,Genoa,495,36980,Morten Thorsby,https://media.api-sports.io/football/players/36980.png,45.0,2.0,F,6.6,False,False,0,14.0,10,0,0,0,0,,1.0,,6.0,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,
1117768,Genoa,495,6057,Pablo Galdames,https://media.api-sports.io/football/players/6057.png,97.0,99.0,F,7.2,False,False,0,40.0,31,0,0,0,0,,1.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,,,2.0,,1.0,3.0,,,,,
1117768,Genoa,495,31562,George Pușcaș,https://media.api-sports.io/football/players/31562.png,77.0,37.0,F,6.3,False,False,0,18.0,17,0,0,0,0,,1.0,,11.0,4.0,2.0,2.0,1.0,2.0,,,2.0,,1.0,1.0,,,,1.0,
1117768,Genoa,495,15881,Morten Frendrup,https://media.api-sports.io/football/players/15881.png,75.0,32.0,M,7.2,False,True,0,38.0,32,1,0,0,0,,2.0,2.0,10.0,6.0,2.0,1.0,1.0,,3.0,2.0,,,,,,,,,
1117768,Genoa,495,1850,Milan Badelj,https://media.api-sports.io/football/players/1850.png,75.0,47.0,M,7.2,False,True,0,54.0,51,0,0,0,0,,2.0,2.0,9.0,4.0,,,1.0,,1.0,3.0,3.0,,,,,,,,
1117768,Genoa,495,162498,Radu Drăguşin,https://media.api-sports.io/football/players/162498.png,65.0,5.0,D,6.9,False,True,0,37.0,32,0,0,0,0,,,2.0,3.0,2.0,,,,,,,,,,,,,,,
1117768,Genoa,495,2799,Albert Guðmundsson,https://media.api-sports.io/football/players/2799.png,44.0,11.0,F,7.2,False,True,0,15.0,13,0,0,0,0,,1.0,,5.0,3.0,,,,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,
1117768,Genoa,495,3430,Caleb Ekuban,https://media.api-sports.io/football/players/3430.png,43.0,18.0,F,6.6,False,True,0,11.0,5,0,0,0,0,,,1.0,5.0,2.0,,,1.0,1.0,,,,,,,,,,,
1117768,Genoa,495,1938,Ruslan Malinovskyi,https://media.api-sports.io/football/players/1938.png,23.0,17.0,M,7.2,False,True,0,10.0,9,0,0,0,0,,1.0,,4.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,
1117768,Genoa,495,46988,Josep Martínez,https://media.api-sports.io/football/players/46988.png,,1.0,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117768,Genoa,495,31445,Daniele Sommariva,https://media.api-sports.io/football/players/31445.png,,39.0,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117768,Genoa,495,31137,Stefano Sabelli,https://media.api-sports.io/football/players/31137.png,,20.0,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117768,Genoa,495,35544,Johan Vásquez,https://media.api-sports.io/football/players/35544.png,,22.0,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117768,Genoa,495,25914,Aarón Martín,https://media.api-sports.io/football/players/25914.png,,3.0,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117768,Genoa,495,348533,Seydou Fini,https://media.api-sports.io/football/players/348533.png,,40.0,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117768,Genoa,495,342004,Yoan Bornosuzov,https://media.api-sports.io/football/players/342004.png,,42.0,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1117768,Reggiana,880,30518,Giacomo Satalino,https://media.api-sports.io/football/players/30518.png,120.0,12.0,G,6.9,False,False,2,46.0,26,0,0,0,0,0.0,,,,,,,,,,,,,,,,5.0,,,
1117768,Reggiana,880,193870,Janis Antiste,https://media.api-sports.io/football/players/193870.png,78.0,28.0,D,7.5,False,False,0,24.0,20,0,0,0,0,,,2.0,8.0,3.0,1.0,,2.0,1.0,,,1.0,2.0,,,,,,,
