fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_past,fouls_committed,shots_total,tackles_blocks,fouls_drawn,dribbles_attempts,dribbles_success,shots_on,goals_total,goals_assists,passes_key,penalty_won,penalty_commited,offsides
587184,VfB Stuttgart,172,3003,Marcin Kamiński,https://media.api-sports.io/football/players/3003.png,65.0,35,D,6.2,False,False,0,,67.0,62,0,0,0,0,,,,4.0,2.0,,,,,,,,,,,,,,
587184,VfB Stuttgart,172,26301,Marc-Oliver Kempf,https://media.api-sports.io/football/players/26301.png,90.0,4,D,6.6,False,False,0,,62.0,45,0,0,0,0,,3.0,1.0,19.0,13.0,,1.0,3.0,1.0,2.0,,,,,,2.0,,,
587184,VfB Stuttgart,172,8500,Wataru Endo,https://media.api-sports.io/football/players/8500.png,90.0,3,M,7.3,False,False,0,,74.0,65,0,0,0,0,,3.0,3.0,20.0,13.0,,1.0,1.0,,2.0,2.0,1.0,1.0,,,1.0,,,
587184,VfB Stuttgart,172,25026,Roberto Massimo,https://media.api-sports.io/football/players/25026.png,78.0,30,M,6.9,False,False,0,,18.0,14,0,0,0,0,,1.0,1.0,8.0,7.0,1.0,,2.0,,2.0,3.0,3.0,1.0,,,,,,
587184,VfB Stuttgart,172,26306,Gonzalo Castro,https://media.api-sports.io/football/players/26306.png,60.0,8,M,6.5,True,False,0,,26.0,21,0,0,0,0,,1.0,,7.0,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,
587184,VfB Stuttgart,172,24882,Orel Mangala,https://media.api-sports.io/football/players/24882.png,90.0,23,M,6.9,False,False,0,,41.0,33,0,0,0,0,,3.0,,13.0,7.0,,3.0,1.0,,,4.0,4.0,,,,1.0,,,
587184,VfB Stuttgart,172,20617,Silas Wamangituka,https://media.api-sports.io/football/players/20617.png,90.0,14,M,7.2,False,False,0,,23.0,16,1,0,0,0,,3.0,,11.0,6.0,,2.0,2.0,,2.0,1.0,,2.0,1.0,,2.0,,,
587184,VfB Stuttgart,172,5795,Mateo Klimowicz,https://media.api-sports.io/football/players/5795.png,78.0,31,F,6.2,False,False,0,,13.0,10,0,0,0,0,,1.0,,7.0,2.0,,1.0,1.0,,1.0,2.0,,1.0,,,1.0,,,
587184,VfB Stuttgart,172,26307,Daniel Didavi,https://media.api-sports.io/football/players/26307.png,90.0,10,F,7.2,False,False,0,,43.0,36,1,0,0,0,,,,7.0,2.0,,2.0,,,1.0,2.0,1.0,,,1.0,5.0,,,
587184,VfB Stuttgart,172,25597,Fabian Bredlow,https://media.api-sports.io/football/players/25597.png,,33,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587184,VfB Stuttgart,172,26303,Borna Sosa,https://media.api-sports.io/football/players/26303.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587184,VfB Stuttgart,172,26244,Pascal Stenzel,https://media.api-sports.io/football/players/26244.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587184,VfB Stuttgart,172,105789,Darko Churlinov,https://media.api-sports.io/football/players/105789.png,,19,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587184,VfB Stuttgart,172,24825,Philipp Klement,https://media.api-sports.io/football/players/24825.png,30.0,21,M,7.2,False,True,0,,26.0,20,0,0,0,0,,,1.0,4.0,2.0,,1.0,2.0,,1.0,,,1.0,,,3.0,,,
587184,VfB Stuttgart,172,7722,Saša Kalajdžić,https://media.api-sports.io/football/players/7722.png,25.0,9,F,7.5,False,True,0,,6.0,3,0,0,0,0,,,,3.0,2.0,,,4.0,,,1.0,,1.0,1.0,,,,,
587184,VfB Stuttgart,172,24994,Hamadi Al Ghaddioui,https://media.api-sports.io/football/players/24994.png,12.0,18,F,6.3,False,True,0,,4.0,2,0,0,0,0,,,,1.0,,1.0,,,,,,,,,,,,,
587184,VfB Stuttgart,172,113581,Tanguy Coulibaly,https://media.api-sports.io/football/players/113581.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587184,VfB Stuttgart,172,174933,Momo Cissé,https://media.api-sports.io/football/players/174933.png,12.0,29,M,6.7,False,True,0,,8.0,7,0,0,0,0,,1.0,,3.0,1.0,,,,,,1.0,,,,,1.0,,,
587184,SC Freiburg,160,25905,Florian Müller,https://media.api-sports.io/football/players/25905.png,90.0,21,G,6.6,False,False,2,4.0,38.0,21,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
587184,SC Freiburg,160,25303,Jonathan Schmid,https://media.api-sports.io/football/players/25303.png,77.0,7,D,6.9,False,False,0,,18.0,11,0,0,0,0,,2.0,3.0,8.0,4.0,,,,,1.0,2.0,,,,,,,,
587184,SC Freiburg,160,26240,Philipp Lienhart,https://media.api-sports.io/football/players/26240.png,90.0,3,D,7,False,False,0,,42.0,34,0,0,0,0,,1.0,3.0,5.0,3.0,,,,,2.0,,,,,,,,,
587184,SC Freiburg,160,26237,Dominique Heintz,https://media.api-sports.io/football/players/26237.png,90.0,23,D,7.5,False,False,0,,33.0,25,0,0,0,0,,,1.0,4.0,2.0,,,,,,,,,,,,,,
587184,SC Freiburg,160,26236,Christian Günter,https://media.api-sports.io/football/players/26236.png,90.0,30,D,6.7,True,False,0,,31.0,24,0,0,0,0,,,3.0,6.0,2.0,,2.0,,,1.0,2.0,1.0,,,,1.0,,,
587184,SC Freiburg,160,26250,Nicolas Höfler,https://media.api-sports.io/football/players/26250.png,90.0,27,M,6.9,False,False,0,,27.0,21,0,0,0,0,,5.0,4.0,13.0,7.0,1.0,4.0,,,1.0,,,,,,,,,
587184,SC Freiburg,160,26252,Roland Sallai,https://media.api-sports.io/football/players/26252.png,77.0,22,M,7.6,False,False,0,,17.0,11,0,0,0,0,,1.0,,18.0,7.0,,4.0,2.0,,3.0,4.0,,2.0,1.0,1.0,1.0,,,
587184,SC Freiburg,160,512,Woo-Yeong Jeong,https://media.api-sports.io/football/players/512.png,88.0,29,M,7.3,False,False,0,,25.0,16,0,0,0,0,,3.0,3.0,8.0,5.0,2.0,1.0,,,1.0,,,,,,2.0,,,
587184,SC Freiburg,160,26248,Vincenzo Grifo,https://media.api-sports.io/football/players/26248.png,89.0,32,M,6.9,False,False,0,,32.0,27,0,0,0,0,,2.0,,11.0,3.0,4.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,1.0,,,
587184,SC Freiburg,160,26258,Nils Petersen,https://media.api-sports.io/football/players/26258.png,90.0,18,F,7.2,False,False,0,,20.0,12,0,0,0,0,,1.0,,20.0,5.0,2.0,1.0,2.0,,,,,2.0,1.0,,,,,
587184,SC Freiburg,160,26255,Lucas Höler,https://media.api-sports.io/football/players/26255.png,90.0,9,F,7.2,False,False,0,,24.0,14,1,0,0,0,,5.0,2.0,16.0,11.0,,1.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,,,
587184,SC Freiburg,160,26087,Benjamin Uphoff,https://media.api-sports.io/football/players/26087.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587184,SC Freiburg,160,26235,Manuel Gulde,https://media.api-sports.io/football/players/26235.png,10.0,5,D,6.6,False,True,0,,,,0,0,0,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
587184,SC Freiburg,160,25401,Gian-Luca Itter,https://media.api-sports.io/football/players/25401.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587184,SC Freiburg,160,26239,Lukas Kübler,https://media.api-sports.io/football/players/26239.png,13.0,17,D,6.3,False,True,0,,1.0,,1,0,0,0,,,,2.0,,,2.0,,,,,,,,,,,,
587184,SC Freiburg,160,178146,Carlo Boukhalfa,https://media.api-sports.io/football/players/178146.png,,39,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587184,SC Freiburg,160,2913,Chang-Hoon Kwon,https://media.api-sports.io/football/players/2913.png,13.0,28,M,6.3,False,True,0,,,,0,0,0,0,,,1.0,,,,,,,,,,,,,,,,
587184,SC Freiburg,160,127928,Lino Tempelmann,https://media.api-sports.io/football/players/127928.png,,34,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587184,SC Freiburg,160,26245,Amir Abrashi,https://media.api-sports.io/football/players/26245.png,9.0,6,M,6.3,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587184,SC Freiburg,160,46930,Ermedin Demirović,https://media.api-sports.io/football/players/46930.png,,11,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587181,Union Berlin,182,25284,Andreas Luthe,https://media.api-sports.io/football/players/25284.png,90.0,1,G,6.2,False,False,3,2.0,37.0,30,0,0,0,0,0.0,,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,
587181,Union Berlin,182,24848,Christopher Trimmel,https://media.api-sports.io/football/players/24848.png,90.0,28,D,6.6,True,False,0,,51.0,43,1,0,0,0,,5.0,1.0,9.0,7.0,,1.0,,,1.0,1.0,1.0,,,,,,,
587181,Union Berlin,182,24839,Marvin Friedrich,https://media.api-sports.io/football/players/24839.png,90.0,5,D,6.5,False,False,0,,83.0,68,0,0,0,0,,,4.0,5.0,1.0,,1.0,,,,1.0,1.0,,,,,,,
587181,Union Berlin,182,25403,Robin Knoche,https://media.api-sports.io/football/players/25403.png,90.0,31,D,6.6,False,False,0,,111.0,101,0,0,0,0,,1.0,2.0,7.0,3.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,
587181,Union Berlin,182,24841,Christopher Lenz,https://media.api-sports.io/football/players/24841.png,86.0,25,D,7.2,False,False,0,,55.0,42,0,0,0,0,,1.0,1.0,13.0,6.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,,1.0,1.0,,,
587181,Union Berlin,182,26309,Christian Gentner,https://media.api-sports.io/football/players/26309.png,25.0,34,M,6.6,False,False,0,,10.0,5,0,0,0,0,,,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,
587181,Union Berlin,182,24903,Robert Andrich,https://media.api-sports.io/football/players/24903.png,90.0,30,M,6.3,False,False,0,,73.0,59,0,0,0,0,,4.0,1.0,11.0,6.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,
587181,Union Berlin,182,24854,Grischa Prömel,https://media.api-sports.io/football/players/24854.png,71.0,21,M,6.3,False,False,0,,14.0,8,0,0,0,0,,1.0,2.0,8.0,2.0,2.0,1.0,,,1.0,1.0,,,,,1.0,,,
587181,Union Berlin,182,37938,Sheraldo Becker,https://media.api-sports.io/football/players/37938.png,71.0,27,F,6.7,False,False,0,,18.0,11,0,0,0,0,,1.0,,8.0,2.0,,,,,,2.0,,,,,2.0,,,
587181,Union Berlin,182,1941,Marcus Ingvartsen,https://media.api-sports.io/football/players/1941.png,86.0,32,F,6.6,False,False,0,,22.0,16,0,0,0,0,,,,17.0,8.0,,1.0,3.0,,,1.0,1.0,,,,,,,
587181,Union Berlin,182,25242,Marius Bülter,https://media.api-sports.io/football/players/25242.png,90.0,15,F,8.2,False,False,0,,18.0,14,0,0,0,0,,3.0,2.0,12.0,9.0,,,2.0,,3.0,3.0,1.0,1.0,1.0,,4.0,,,
587181,Union Berlin,182,24838,Lennart Moser,https://media.api-sports.io/football/players/24838.png,,35,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587181,Union Berlin,182,25452,Niko Giesselmann,https://media.api-sports.io/football/players/25452.png,10.0,23,D,5,False,True,0,,8.0,8,0,0,0,0,,,,3.0,1.0,,,,,,,,,,,1.0,,,
587181,Union Berlin,182,24840,Florian Hübner,https://media.api-sports.io/football/players/24840.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587181,Union Berlin,182,26243,Nico Schlotterbeck,https://media.api-sports.io/football/players/26243.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587181,Union Berlin,182,24905,Sebastian Griesbeck,https://media.api-sports.io/football/players/24905.png,65.0,33,M,6.5,False,True,0,,17.0,16,1,0,0,0,,1.0,,7.0,2.0,,2.0,,1.0,,,,,,,,,,
587181,Union Berlin,182,25329,Max Kruse,https://media.api-sports.io/football/players/25329.png,19.0,10,F,6.2,False,True,0,,10.0,8,0,0,0,0,,,,2.0,,,,,,,1.0,,,,,,,,
587181,Union Berlin,182,24852,Joshua Mees,https://media.api-sports.io/football/players/24852.png,10.0,8,M,6.9,False,True,0,,3.0,2,0,0,0,0,,,,2.0,2.0,,,2.0,,,,,,,,,,,
587181,Union Berlin,182,24845,Julian Ryerson,https://media.api-sports.io/football/players/24845.png,,6,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587181,Union Berlin,182,425,Cedric Teuchert,https://media.api-sports.io/football/players/425.png,19.0,36,F,6.3,False,True,0,,3.0,2,0,0,0,0,,,,4.0,1.0,,,1.0,,1.0,,,1.0,,,,,,
587181,FC Augsburg,170,24837,Rafał Gikiewicz,https://media.api-sports.io/football/players/24837.png,90.0,1,G,6.7,False,False,1,2.0,37.0,21,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
587181,FC Augsburg,170,25288,Raphael Framberger,https://media.api-sports.io/football/players/25288.png,90.0,32,D,7.9,False,False,0,,26.0,20,0,0,0,0,,4.0,6.0,12.0,7.0,,1.0,,,,1.0,,,,1.0,2.0,,,
587181,FC Augsburg,170,25290,Jeffrey Gouweleeuw,https://media.api-sports.io/football/players/25290.png,90.0,6,D,6.3,True,False,0,,66.0,50,0,0,0,0,,,,10.0,5.0,,1.0,,,,,,,,,,,,
587181,FC Augsburg,170,25406,Felix Uduokhai,https://media.api-sports.io/football/players/25406.png,90.0,19,D,7.5,False,False,0,,56.0,52,0,0,0,0,,,1.0,9.0,6.0,,,1.0,,2.0,,,1.0,,,,,,
587181,FC Augsburg,170,10375,Iago,https://media.api-sports.io/football/players/10375.png,90.0,22,D,7.2,False,False,0,,34.0,28,0,0,0,0,,1.0,1.0,7.0,4.0,2.0,,,,,,,,,1.0,1.0,,,
587181,FC Augsburg,170,2577,Carlos Gruezo,https://media.api-sports.io/football/players/2577.png,86.0,25,M,7,False,False,0,,32.0,26,0,0,0,0,,3.0,1.0,9.0,5.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,,
587181,FC Augsburg,170,25300,Rani Khedira,https://media.api-sports.io/football/players/25300.png,90.0,8,M,6.9,False,False,0,,38.0,26,0,0,0,0,,,2.0,7.0,4.0,1.0,1.0,,,1.0,,,,,,,,,
587181,FC Augsburg,170,410,Daniel Caligiuri,https://media.api-sports.io/football/players/410.png,86.0,20,M,6.3,False,False,0,,20.0,12,0,0,0,0,,2.0,1.0,19.0,6.0,3.0,2.0,,,1.0,4.0,2.0,,,,2.0,,,
587181,FC Augsburg,170,25297,Michael Gregoritsch,https://media.api-sports.io/football/players/25297.png,89.0,11,M,7.3,False,False,0,,21.0,15,0,0,0,0,,2.0,,12.0,8.0,,,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,
587181,FC Augsburg,170,48471,Ruben Vargas,https://media.api-sports.io/football/players/48471.png,76.0,16,M,6.9,False,False,0,,19.0,16,0,0,0,0,,1.0,,8.0,2.0,1.0,,1.0,,1.0,4.0,,1.0,1.0,,,,,
587181,FC Augsburg,170,26257,Florian Niederlechner,https://media.api-sports.io/football/players/26257.png,76.0,7,F,6.7,False,False,0,,18.0,13,0,0,0,0,,1.0,1.0,7.0,3.0,1.0,1.0,,,1.0,,,,,,,,,
587181,FC Augsburg,170,2192,Tomáš Koubek,https://media.api-sports.io/football/players/2192.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587181,FC Augsburg,170,3001,Robert Gumny,https://media.api-sports.io/football/players/3001.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587181,FC Augsburg,170,25293,Reece Oxford,https://media.api-sports.io/football/players/25293.png,10.0,36,M,6.7,False,True,0,,1.0,,0,0,0,0,,,,1.0,1.0,,,,,,,,,,,,,,
587181,FC Augsburg,170,48377,Marek Suchý,https://media.api-sports.io/football/players/48377.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587181,FC Augsburg,170,25299,Fredrik Jensen,https://media.api-sports.io/football/players/25299.png,10.0,24,M,6.5,False,True,0,,3.0,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587181,FC Augsburg,170,15901,Mads Pedersen,https://media.api-sports.io/football/players/15901.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587181,FC Augsburg,170,25640,Tobias Strobl,https://media.api-sports.io/football/players/25640.png,1.0,33,M,,False,True,0,,1.0,1,0,0,0,0,,1.0,,2.0,2.0,,,,,1.0,,,,,,,,,
587181,FC Augsburg,170,25298,André Hahn,https://media.api-sports.io/football/players/25298.png,14.0,28,M,7.7,False,True,0,,7.0,,0,0,0,0,,1.0,,8.0,5.0,,,2.0,,,,,2.0,1.0,,,,,
587181,FC Augsburg,170,2797,Alfreð Finnbogason,https://media.api-sports.io/football/players/2797.png,14.0,27,F,6.6,False,True,0,,7.0,6,0,0,0,0,,,,,,,,,,,,,,,,1.0,,,
587182,FC Koln,192,24785,Timo Horn,https://media.api-sports.io/football/players/24785.png,90.0,1,G,6.2,False,False,3,4.0,54.0,47,0,0,0,0,0.0,,,2.0,,2.0,,,,,,,,,,,,,
587182,FC Koln,192,24802,Marco Höger,https://media.api-sports.io/football/players/24802.png,45.0,6,D,6.5,False,False,0,,19.0,14,0,0,0,0,,1.0,1.0,8.0,5.0,1.0,,,,,2.0,2.0,,,,,,,
587182,FC Koln,192,1408,Sebastiaan Bornauw,https://media.api-sports.io/football/players/1408.png,90.0,33,D,6.2,False,False,0,,50.0,41,1,0,0,0,,3.0,,10.0,6.0,1.0,1.0,,,,1.0,1.0,,,,,,,
587182,FC Koln,192,24789,Rafael Czichos,https://media.api-sports.io/football/players/24789.png,90.0,5,D,6.5,False,False,0,,53.0,47,0,0,0,0,,1.0,2.0,15.0,10.0,1.0,1.0,,,2.0,,,,,,,,1.0,
587182,FC Koln,192,24791,Jannes Horn,https://media.api-sports.io/football/players/24791.png,90.0,23,D,6.9,False,False,0,,45.0,40,0,0,0,0,,1.0,,10.0,6.0,2.0,,,,1.0,5.0,3.0,,,,2.0,,,
587182,FC Koln,192,21587,Ellyes Skhiri,https://media.api-sports.io/football/players/21587.png,85.0,28,M,7,False,False,0,,53.0,47,0,0,0,0,,1.0,2.0,5.0,3.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,,
587182,FC Koln,192,24801,Jonas Hector,https://media.api-sports.io/football/players/24801.png,90.0,14,M,6.2,True,False,0,,31.0,23,1,0,0,0,,2.0,1.0,10.0,6.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,
587182,FC Koln,192,25413,Elvis Rexhbecaj,https://media.api-sports.io/football/players/25413.png,71.0,20,M,6.3,False,False,0,,14.0,7,0,0,0,0,,2.0,,5.0,3.0,,1.0,,,,,,,,,1.0,,,
587182,FC Koln,192,25349,Ondrej Duda,https://media.api-sports.io/football/players/25349.png,89.0,18,M,6.7,False,False,0,,35.0,26,1,0,0,0,,,1.0,16.0,7.0,,3.0,2.0,,4.0,4.0,2.0,1.0,,,1.0,,,
587182,FC Koln,192,181908,Jan Thielmann,https://media.api-sports.io/football/players/181908.png,71.0,29,M,6.9,False,False,0,,18.0,12,0,0,0,0,,,3.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,
587182,FC Koln,192,2862,Sebastian Andersson,https://media.api-sports.io/football/players/2862.png,90.0,9,F,7.2,False,False,0,,28.0,20,0,0,0,0,,,,24.0,8.0,3.0,3.0,5.0,,1.0,,,3.0,1.0,,2.0,,,
587182,FC Koln,192,26293,Ron-Robert Zieler,https://media.api-sports.io/football/players/26293.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587182,FC Koln,192,36916,Kingsley Ehizibue,https://media.api-sports.io/football/players/36916.png,45.0,19,D,6.2,False,True,0,,23.0,14,0,0,0,0,,,1.0,7.0,4.0,1.0,,,,1.0,,,,,,1.0,,,
587182,FC Koln,192,24792,Noah Katterbach,https://media.api-sports.io/football/players/24792.png,1.0,3,D,,False,True,0,,2.0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,
587182,FC Koln,192,24793,Jorge Mere,https://media.api-sports.io/football/players/24793.png,,22,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587182,FC Koln,192,24790,Frederik Sørensen,https://media.api-sports.io/football/players/24790.png,10.0,30,D,6.6,False,True,0,,2.0,,0,0,0,0,,,,3.0,2.0,,,,,,,,,,,,,,
587182,FC Koln,192,24797,Dominick Drexler,https://media.api-sports.io/football/players/24797.png,19.0,24,M,7.2,False,True,0,,5.0,4,0,0,0,0,,,,4.0,1.0,,1.0,2.0,,1.0,,,1.0,1.0,,,,,
587182,FC Koln,192,203040,Tim Lemperle,https://media.api-sports.io/football/players/203040.png,,25,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587182,FC Koln,192,24807,Salih Özcan,https://media.api-sports.io/football/players/24807.png,19.0,21,M,6.6,False,True,0,,14.0,12,0,0,0,0,,,,3.0,2.0,,,,,1.0,1.0,,,,,2.0,,,
587182,1899 Hoffenheim,167,702,Oliver Baumann,https://media.api-sports.io/football/players/702.png,90.0,1,G,7,True,False,2,4.0,47.0,31,1,0,0,0,0.0,,,1.0,1.0,,,,,1.0,,,,,,,,,
587182,1899 Hoffenheim,167,710,Kasim Adams,https://media.api-sports.io/football/players/710.png,90.0,15,D,6.6,False,False,0,,59.0,48,0,0,0,0,,,1.0,9.0,5.0,,1.0,,,1.0,1.0,1.0,,,,,,,
587182,1899 Hoffenheim,167,713,Kevin Vogt,https://media.api-sports.io/football/players/713.png,90.0,22,D,6.3,False,False,0,,67.0,59,0,0,0,0,,,,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,
587182,1899 Hoffenheim,167,705,Ermin Bičakčić,https://media.api-sports.io/football/players/705.png,90.0,4,D,6.9,False,False,0,,59.0,52,1,0,0,0,,1.0,2.0,15.0,8.0,,2.0,1.0,,1.0,,,,,,,,,
587182,1899 Hoffenheim,167,25366,Kevin Akpoguma,https://media.api-sports.io/football/players/25366.png,89.0,25,M,6.7,False,False,0,,19.0,12,0,0,0,0,,1.0,,8.0,5.0,1.0,1.0,,,,3.0,3.0,,,,,,,
587182,1899 Hoffenheim,167,718,Dennis Geiger,https://media.api-sports.io/football/players/718.png,76.0,8,M,7.3,False,False,0,,26.0,24,0,0,0,0,,2.0,,6.0,3.0,,,1.0,,1.0,1.0,,1.0,,,2.0,,,
587182,1899 Hoffenheim,167,1094,Diadie Samassekou,https://media.api-sports.io/football/players/1094.png,76.0,18,M,6.9,False,False,0,,37.0,32,0,0,0,0,,1.0,3.0,8.0,3.0,2.0,1.0,,,1.0,,,,,,1.0,,,
587182,1899 Hoffenheim,167,709,Pavel Kadeřábek,https://media.api-sports.io/football/players/709.png,90.0,3,M,6.2,False,False,0,,50.0,37,1,0,0,0,,,1.0,13.0,6.0,,2.0,1.0,,3.0,2.0,,1.0,,,,,,
587182,1899 Hoffenheim,167,726,Andrej Kramarić,https://media.api-sports.io/football/players/726.png,90.0,27,F,9.2,False,False,0,,34.0,29,0,0,1,0,,1.0,,7.0,5.0,,,5.0,,1.0,1.0,1.0,4.0,3.0,,1.0,,,
587182,1899 Hoffenheim,167,715,Christoph Baumgartner,https://media.api-sports.io/football/players/715.png,90.0,14,F,7.3,False,False,0,,20.0,11,0,0,0,0,,3.0,1.0,27.0,10.0,5.0,2.0,1.0,,1.0,2.0,2.0,,,,2.0,1.0,,
587182,1899 Hoffenheim,167,1097,Munas Dabbur,https://media.api-sports.io/football/players/1097.png,62.0,10,F,6.7,False,False,0,,18.0,13,0,0,0,0,,1.0,,13.0,6.0,1.0,1.0,1.0,,1.0,5.0,2.0,,,,1.0,,,
587182,1899 Hoffenheim,167,24975,Philipp Pentke,https://media.api-sports.io/football/players/24975.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587182,1899 Hoffenheim,167,706,Joshua Brenet,https://media.api-sports.io/football/players/706.png,1.0,2,D,,False,True,0,,2.0,,0,0,0,0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,
587182,1899 Hoffenheim,167,162718,Melayro Bogarde,https://media.api-sports.io/football/players/162718.png,,32,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587182,1899 Hoffenheim,167,1818,Mijat Gaćinović,https://media.api-sports.io/football/players/1818.png,14.0,20,M,7,False,True,0,,9.0,6,0,0,0,0,,1.0,,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,,
587182,1899 Hoffenheim,167,25389,Ihlas Bebou,https://media.api-sports.io/football/players/25389.png,28.0,9,F,6.9,False,True,0,,7.0,3,1,0,0,0,,1.0,,6.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,
587182,1899 Hoffenheim,167,24993,Sargis Adamyan,https://media.api-sports.io/football/players/24993.png,,23,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587182,1899 Hoffenheim,167,724,Ishak Belfodil,https://media.api-sports.io/football/players/724.png,14.0,19,F,6.2,False,True,0,,2.0,1,0,0,0,0,,,,4.0,1.0,,,,,,3.0,1.0,,,,,,,
587182,1899 Hoffenheim,167,22,Jacob Bruun Larsen,https://media.api-sports.io/football/players/22.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587182,1899 Hoffenheim,167,7539,João Klauss,https://media.api-sports.io/football/players/7539.png,,33,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
587177,Borussia Dortmund,165,1,Roman Bürki,https://media.api-sports.io/football/players/1.png,90.0,1,G,7.3,False,False,0,2.0,24.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
587177,Borussia Dortmund,165,864,Emre Can,https://media.api-sports.io/football/players/864.png,90.0,23,D,7.3,False,False,0,,64.0,55,0,0,0,0,,2.0,,5.0,4.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,
587177,Borussia Dortmund,165,501,Mats Hummels,https://media.api-sports.io/football/players/501.png,90.0,15,D,7.3,True,False,0,,66.0,60,0,0,0,0,,2.0,1.0,6.0,3.0,1.0,,,,,1.0,1.0,,,,,,,
587177,Borussia Dortmund,165,5,Manuel Akanji,https://media.api-sports.io/football/players/5.png,90.0,16,D,7,False,False,0,,80.0,71,1,0,0,0,,1.0,2.0,9.0,3.0,,1.0,,,1.0,1.0,1.0,,,,,,,
587177,Borussia Dortmund,165,264,Thomas Meunier,https://media.api-sports.io/football/players/264.png,90.0,24,M,7,False,False,0,,48.0,41,0,0,0,0,,1.0,,7.0,3.0,1.0,2.0,,,,2.0,2.0,,,,,,,
587177,Borussia Dortmund,165,20,Axel Witsel,https://media.api-sports.io/football/players/20.png,90.0,28,M,7,False,False,0,,50.0,46,0,0,0,0,,1.0,2.0,8.0,5.0,,1.0,,1.0,3.0,,,,,,,,,
587177,Borussia Dortmund,165,129718,Jude Bellingham,https://media.api-sports.io/football/players/129718.png,67.0,22,M,6.9,False,False,0,,42.0,35,0,0,0,0,,1.0,1.0,6.0,2.0,1.0,2.0,,1.0,,3.0,1.0,,,1.0,1.0,,,
